BN190231	0.48	0.394	0.318	0.331	0.359	0.412	0.459	0.463	0.352	0.319	0.347	0.323	0.352	0.651	T
BN190233	0.498	0.517	0.294	0.275	0.441	0.397	0.427	0.422	0.362	0.227	0.336	0.265	0.365	0.645	N
BN190235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190238	0.5	0.375	0.438	0.312	0.375	0.312	0.312	0.375	0.25	0.188	0.312	0.25	0.375	0.562	N
BN190240	0.386	0.301	0.133	0.137	0.187	0.256	0.344	0.333	0.239	0.193	0.255	0.173	0.205	0.665	T
BN190241	0.513	0.462	0.179	0.154	0.282	0.282	0.359	0.333	0.282	0.179	0.256	0.103	0.128	0.564	N
BN190242	0.777	0.721	0.678	0.717	0.721	0.756	0.741	0.754	0.694	0.607	0.706	0.499	0.664	0.678	T
BN190244	0.372	0.335	0.165	0.185	0.216	0.318	0.403	0.392	0.291	0.306	0.331	0.235	0.229	0.717	T
BN190245	0.29	0.248	0.104	0.174	0.173	0.231	0.252	0.248	0.196	0.182	0.177	0.17	0.137	0.642	N
BN190247	0.543	0.497	0.36	0.263	0.451	0.434	0.494	0.543	0.368	0.291	0.448	0.343	0.434	0.691	T
BN190248	0.881	0.883	0.869	0.859	0.881	0.877	0.865	0.873	0.819	0.847	0.878	0.809	0.817	0.666	T
BN190249	0.821	0.8	0.768	0.777	0.796	0.809	0.814	0.827	0.777	0.727	0.798	0.744	0.785	0.636	T
BN190251	0.446	0.393	0.196	0.214	0.251	0.292	0.369	0.351	0.298	0.275	0.298	0.192	0.232	0.685	T
BN190252	0.643	0.599	0.505	0.379	0.556	0.66	0.653	0.64	0.543	0.415	0.546	0.492	0.549	0.644	T
BN190255	0.499	0.451	0.258	0.2	0.303	0.391	0.382	0.419	0.284	0.22	0.281	0.249	0.329	0.636	N
BN190256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190257	0.486	0.469	0.397	0.361	0.444	0.46	0.461	0.488	0.423	0.388	0.43	0.36	0.457	0.67	N
BN190258	0.515	0.38	0.122	0.096	0.085	0.313	0.494	0.458	0.415	0.389	0.485	0.262	0.321	0.597	T
BN190260	0.62	0.542	0.34	0.336	0.542	0.5	0.612	0.612	0.447	0.382	0.479	0.361	0.547	0.672	N
BN190262	0.302	0.22	0.098	0.117	0.167	0.192	0.14	0.2	0.103	0.06	0.074	0.037	0.065	0.645	N
BN190264	0.571	0.537	0.406	0.408	0.471	0.485	0.469	0.506	0.439	0.374	0.424	0.376	0.422	0.619	N
BN190265	0.847	0.791	0.732	0.742	0.727	0.798	0.802	0.809	0.71	0.593	0.781	0.71	0.699	0.612	T
BN190266	0.485	0.436	0.368	0.343	0.387	0.416	0.449	0.451	0.389	0.305	0.366	0.281	0.36	0.675	N
BN190267	0.402	0.36	0.213	0.28	0.248	0.365	0.428	0.373	0.323	0.284	0.337	0.284	0.299	0.643	T
BN190269	0.406	0.303	0.271	0.245	0.271	0.326	0.303	0.335	0.246	0.207	0.213	0.176	0.255	0.66	N
BN190270	0.613	0.523	0.385	0.39	0.458	0.533	0.509	0.501	0.374	0.305	0.312	0.183	0.321	0.665	T
BN190271	0.308	0.231	0.154	0.167	0.308	0.231	0.308	0.231	0.154	0.308	0.385	0.231	0.308	0.538	N
BN190274	0.631	0.57	0.379	0.376	0.427	0.46	0.519	0.576	0.382	0.38	0.422	0.37	0.449	0.612	T
BN190278	0.667	0.607	0.298	0.378	0.214	0.345	0.578	0.417	0.286	0.524	0.643	0.405	0.369	0.583	T
BN190279	0.385	0.283	0.099	0.09	0.138	0.251	0.213	0.279	0.132	0.079	0.103	0.05	0.107	0.635	N
BN190280	0.55	0.383	0.067	0.158	0.183	0.5	0.533	0.6	0.35	0.133	0.175	0.109	0.15	0.625	T
BN190283	0.451	0.418	0.132	0.111	0.286	0.352	0.308	0.352	0.189	0.176	0.11	0.099	0.132	0.604	N
BN190284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190288	0.667	0.649	0.632	0.561	0.732	0.571	0.684	0.649	0.544	0.509	0.579	0.526	0.667	0.579	T
BN190290	0.598	0.527	0.467	0.458	0.474	0.539	0.62	0.596	0.469	0.404	0.518	0.464	0.531	0.658	N
BN190292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190296	0.347	0.319	0.139	0.097	0.194	0.264	0.361	0.278	0.208	0.222	0.236	0.083	0.181	0.653	T
BN190298	0.546	0.502	0.42	0.407	0.502	0.503	0.536	0.528	0.45	0.424	0.466	0.431	0.504	0.659	N
BN190300	0.93	0.904	0.896	0.92	0.922	0.895	0.913	0.878	0.843	0.826	0.939	0.887	0.896	0.757	T
BN190303	0.573	0.527	0.433	0.4	0.473	0.507	0.533	0.513	0.427	0.336	0.427	0.3	0.5	0.66	N
BN190305	0.478	0.415	0.188	0.155	0.251	0.304	0.398	0.396	0.29	0.275	0.282	0.198	0.208	0.743	T
BN190308	0.335	0.312	0.202	0.208	0.268	0.276	0.317	0.331	0.228	0.206	0.244	0.251	0.298	0.588	N
BN190310	0.621	0.611	0.347	0.358	0.526	0.537	0.474	0.463	0.442	0.358	0.379	0.347	0.453	0.705	N
BN190312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190313	0.606	0.483	0.402	0.486	0.522	0.581	0.642	0.645	0.52	0.274	0.532	0.458	0.492	0.69	T
BN190314	0.287	0.273	0.153	0.154	0.193	0.251	0.222	0.262	0.145	0.157	0.131	0.113	0.116	0.633	N
BN190315	0.608	0.593	0.507	0.509	0.561	0.585	0.587	0.595	0.53	0.449	0.469	0.415	0.486	0.676	N
BN190319	0.761	0.726	0.639	0.674	0.688	0.709	0.746	0.751	0.649	0.592	0.708	0.616	0.711	0.623	T
BN190322	0.395	0.337	0.2	0.2	0.196	0.256	0.314	0.306	0.221	0.258	0.272	0.175	0.246	0.613	T
BN190323	0.587	0.471	0.176	0.217	0.375	0.398	0.357	0.331	0.157	0.106	0.123	0.086	0.151	0.622	T
position	151560831	151560843	151560865	151560872	151560886	151560908	151560927	151560942	151560952	151560968	151560981	151560992	151561011	151561032	
