BN190019	0.304	0.351	0.263	0.368	0.351	0.333	0.333	0.368	0.386	0.246	0.351	0.368	T
BN190023	0.333	0.44	0.405	0.225	0.476	0.56	0.595	0.595	0.578	0.47	0.56	0.56	N
BN190024	0.329	0.816	0.767	0.749	0.803	0.825	0.829	0.806	0.794	0.767	0.649	0.806	T
BN190026	0.317	0.493	0.415	0.359	0.423	0.451	0.613	0.599	0.553	0.305	0.577	0.574	N
BN190028	0.289	0.398	0.298	0.307	0.289	0.518	0.5	0.57	0.465	0.368	0.421	0.504	T
BN190029	0.3	0.55	0.55	0.35	0.55	0.65	0.8	0.85	0.8	0.6	0.75	0.65	N
BN190030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190031	0.304	0.457	0.348	0.283	0.391	0.543	0.587	0.587	0.522	0.478	0.5	0.37	T
BN190032	0.375	0.08	0.045	0.057	0.057	0.102	0.17	0.148	0.125	0.103	0.125	0.102	N
BN190033	0.29	0.177	0.097	0.098	0.048	0.145	0.113	0.197	0.177	0.113	0.113	0.194	T
BN190034	0.3	0.385	0.383	0.362	0.454	0.453	0.477	0.485	0.446	0.4	0.438	0.431	T
BN190036	0.313	0.241	0.183	0.301	0.217	0.313	0.301	0.366	0.301	0.229	0.241	0.341	T
BN190037	0.294	0.812	0.748	0.614	0.663	0.743	0.886	0.901	0.762	0.688	0.782	0.861	N
BN190038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190039	0.311	0.659	0.533	0.527	0.635	0.695	0.713	0.743	0.689	0.635	0.653	0.737	T
BN190040	0.296	0.453	0.399	0.419	0.463	0.537	0.554	0.586	0.517	0.448	0.512	0.507	N
BN190041	0.293	0.139	0.106	0.053	0.085	0.146	0.102	0.154	0.093	0.105	0.118	0.138	T
BN190042	0.282	0.282	0.169	0.186	0.225	0.296	0.394	0.38	0.282	0.352	0.282	0.324	N
BN190044	0.333	0.667	0.34	0.293	0.345	0.693	0.787	0.773	0.333	0.333	0.46	0.47	T
BN190046	0.324	0.493	0.493	0.451	0.408	0.451	0.437	0.437	0.31	0.296	0.451	0.535	T
BN190047	0.276	0.367	0.327	0.265	0.278	0.388	0.439	0.541	0.184	0.347	0.433	0.479	N
BN190048	0.283	0.358	0.283	0.264	0.34	0.377	0.377	0.396	0.377	0.321	0.264	0.34	T
BN190049	0.338	0.797	1	0.178	0.365	0.581	0.784	0.622	0.595	0.365	0.581	0.797	T
BN190050	0.291	0.362	0.359	0.188	0.293	0.41	0.521	0.462	0.388	0.345	0.521	0.598	N
BN190051	0.311	0.237	0.286	0.294	0.345	0.361	0.471	0.42	0.336	0.37	0.37	0.412	T
BN190052	0.335	0.444	0.448	0.424	0.476	0.476	0.593	0.591	0.424	0.526	0.493	0.515	N
BN190054	0.343	0.936	0.714	0.664	0.6	0.693	0.829	0.907	0.8	0.657	0.77	0.893	T
BN190055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190056	0.327	0.538	0.392	0.327	0.519	0.538	0.558	0.654	0.5	0.385	0.596	0.577	N
BN190057	0.298	0.418	0.308	0.311	0.387	0.458	0.536	0.569	0.427	0.362	0.491	0.418	T
BN190059	0.243	0.378	0.324	0.405	0.486	0.568	0.784	0.838	0.486	0.541	0.622	0.73	N
BN190062	0.207	0.362	0.31	0.276	0.31	0.5	0.638	0.672	0.362	0.379	0.5	0.586	N
BN190068	0.302	0.394	0.471	0.312	0.353	0.532	0.604	0.594	0.547	0.468	0.619	0.647	N
BN190071	0.36	0.438	0.329	0.416	0.456	0.549	0.645	0.659	0.471	0.425	0.489	0.578	N
BN190072	0.179	0.821	0.615	0.538	0.487	0.692	0.692	0.769	0.615	0.308	0.718	0.718	N
BN190073	0.353	0.382	0.324	0.353	0.382	0.5	0.412	0.412	0.441	0.441	0.235	0.242	T
BN190075	0.429	0.587	0.667	0.508	0.603	0.778	0.762	0.857	0.794	0.651	0.762	0.823	N
BN190077	0.308	0.892	0.855	0.871	0.872	0.9	0.89	0.895	0.89	0.901	0.884	0.893	T
BN190080	0.123	0.579	0.632	0.544	0.509	0.649	0.719	0.789	0.702	0.614	0.737	0.789	N
BN190083	0.31	0.274	0.263	0.237	0.245	0.274	0.264	0.289	0.266	0.219	0.216	0.241	T
BN190085	0.29	0.34	0.315	0.335	0.354	0.444	0.599	0.574	0.388	0.444	0.519	0.559	N
BN190087	0.371	0.298	0.244	0.24	0.269	0.32	0.389	0.385	0.327	0.276	0.36	0.394	T
BN190089	0.299	0.576	0.623	0.5	0.536	0.632	0.668	0.732	0.643	0.487	0.737	0.661	N
BN190090	0.352	0.798	0.746	0.774	0.825	0.825	0.815	0.79	0.815	0.798	0.829	0.733	T
BN190092	0.354	0.769	0.677	0.523	0.6	0.81	0.815	0.815	0.738	0.6	0.738	0.923	N
BN190094	0.31	0.101	0.062	0.124	0.083	0.08	0.124	0.133	0.109	0.121	0.091	0.065	T
BN190096	0.324	0.223	0.153	0.156	0.199	0.275	0.294	0.301	0.266	0.172	0.376	0.382	N
BN190098	0.237	0.216	0.33	0.227	0.33	0.351	0.371	0.371	0.258	0.299	0.392	0.361	N
BN190099	0.328	0.244	0.237	0.176	0.183	0.223	0.313	0.336	0.29	0.229	0.26	0.244	T
BN190101	0.349	0.355	0.32	0.28	0.302	0.464	0.515	0.592	0.426	0.349	0.515	0.509	N
BN190106	0.393	0.779	0.631	0.5	0.619	0.745	0.701	0.827	0.665	0.582	0.609	0.652	T
BN190109	0.316	0.455	0.402	0.316	0.338	0.531	0.524	0.577	0.578	0.378	0.627	0.596	N
BN190111	0.28	0.585	0.439	0.36	0.571	0.726	0.738	0.768	0.5	0.482	0.61	0.699	T
BN190114	0.323	0.47	0.235	0.24	0.246	0.29	0.246	0.468	0.287	0.306	0.363	0.539	T
BN190117	0.291	0.412	0.373	0.303	0.471	0.412	0.484	0.488	0.451	0.337	0.391	0.463	N
BN190119	0.363	0.693	0.536	0.615	0.556	0.656	0.851	0.851	0.668	0.454	0.679	0.847	T
BN190120	0.292	0.097	0.108	0.107	0.123	0.092	0.165	0.165	0.203	0.157	0.215	0.211	N
BN190121	0.273	0.273	0.212	0.242	0.242	0.246	0.273	0.288	0.136	0.227	0.215	0.242	T
BN190122	0.282	0.415	0.315	0.288	0.26	0.535	0.619	0.586	0.391	0.539	0.583	0.673	N
BN190125	0.307	0.454	0.412	0.327	0.361	0.467	0.581	0.565	0.484	0.426	0.482	0.47	T
BN190128	0.332	0.538	0.588	0.468	0.508	0.629	0.701	0.736	0.651	0.466	0.614	0.552	N
BN190131	0.265	0.391	0.278	0.346	0.241	0.398	0.368	0.421	0.398	0.241	0.346	0.386	T
BN190133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190135	0.362	0.212	0.225	0.199	0.261	0.245	0.282	0.286	0.257	0.245	0.274	0.279	T
BN190137	0.31	0.463	0.552	0.422	0.504	0.687	0.668	0.775	0.7	0.519	0.694	0.649	N
BN190141	0.337	0.301	0.289	0.313	0.317	0.337	0.41	0.386	0.337	0.325	0.337	0.398	T
BN190142	0.292	0.547	0.495	0.424	0.399	0.522	0.574	0.605	0.522	0.486	0.584	0.619	N
BN190147	0.332	0.303	0.209	0.143	0.254	0.298	0.345	0.456	0.294	0.287	0.214	0.353	T
BN190149	0.291	0.38	0.384	0.241	0.3	0.441	0.468	0.517	0.445	0.35	0.339	0.485	N
BN190150	0.322	0.075	0.08	0.045	0.08	0.105	0.14	0.125	0.111	0.09	0.135	0.145	T
BN190151	0.265	0.119	0.066	0.026	0.04	0.04	0.062	0.084	0.066	0.048	0.07	0.075	T
BN190155	0.301	0.352	0.352	0.267	0.337	0.381	0.455	0.457	0.426	0.4	0.46	0.42	N
BN190158	0.326	0.345	0.311	0.11	0.314	0.423	0.433	0.429	0.331	0.331	0.335	0.395	T
BN190159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190163	0.339	0.385	0.393	0.264	0.378	0.519	0.521	0.644	0.494	0.418	0.556	0.644	N
BN190164	0.291	0.702	0.58	0.58	0.531	0.671	0.77	0.771	0.646	0.585	0.636	0.709	T
BN190166	0.324	0.613	0.569	0.427	0.417	0.561	0.655	0.605	0.522	0.414	0.452	0.489	N
BN190168	0.288	0.692	0.548	0.473	0.514	0.628	0.683	0.716	0.596	0.572	0.721	0.712	T
BN190170	0.336	0.336	0.24	0.202	0.249	0.364	0.442	0.439	0.347	0.318	0.299	0.362	T
BN190171	0.372	0.558	0.477	0.308	0.39	0.744	0.779	0.791	0.62	0.39	0.506	0.744	N
BN190172	0.3	0.64	0.714	0.643	0.62	0.762	0.768	0.775	0.759	0.674	0.803	0.81	T
BN190175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190179	0.364	0.218	0.126	0.126	0.118	0.144	0.169	0.336	0.118	0.109	0.109	0.101	T
BN190180	0.331	0.52	0.39	0.209	0.297	0.424	0.529	0.61	0.45	0.378	0.628	0.657	N
BN190181	0.324	0.676	0.526	0.372	0.287	0.38	0.426	0.544	0.326	0.302	0.333	0.531	T
BN190184	0.302	0.541	0.478	0.45	0.376	0.614	0.713	0.698	0.592	0.505	0.626	0.641	N
BN190186	0.304	0.184	0.198	0.111	0.175	0.227	0.246	0.266	0.237	0.204	0.314	0.3	T
BN190189	0.343	0.343	0.413	0.208	0.368	0.475	0.626	0.69	0.451	0.346	0.579	0.573	N
BN190191	0.288	0.796	0.724	0.747	0.674	0.769	0.791	0.826	0.718	0.715	0.652	0.791	T
BN190192	0.262	0.56	0.464	0.464	0.536	0.631	0.595	0.679	0.56	0.452	0.667	0.643	N
BN190193	0.308	0.543	0.522	0.413	0.484	0.609	0.659	0.67	0.587	0.576	0.565	0.62	T
BN190195	0.282	0.308	0.366	0.218	0.35	0.406	0.483	0.463	0.443	0.419	0.48	0.544	N
BN190198	0.167	0.714	0.571	0.548	0.405	0.667	0.667	0.714	0.429	0.357	0.524	0.5	T
BN190199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190200	0.357	0.071	0.022	0.052	0.049	0.053	0.026	0.03	0.03	0.011	0.034	0.026	T
BN190201	0.33	0.264	0.176	0.154	0.266	0.303	0.423	0.423	0.273	0.323	0.371	0.461	N
BN190202	0.316	0.518	0.36	0.018	0.456	0.553	0.553	0.579	0.412	0.43	0.439	0.544	T
BN190203	0.379	0.2	0.232	0.128	0.123	0.251	0.238	0.242	0.243	0.233	0.232	0.194	T
BN190206	0.336	0.501	0.403	0.428	0.444	0.636	0.744	0.748	0.513	0.418	0.661	0.668	N
BN190209	0.354	0.511	0.441	0.176	0.48	0.739	0.797	0.802	0.639	0.458	0.661	0.753	N
BN190210	0.311	0.665	0.534	0.432	0.362	0.525	0.589	0.737	0.56	0.441	0.568	0.682	T
BN190211	0.326	0.669	0.64	0.612	0.375	0.528	0.551	0.61	0.599	0.464	0.515	0.634	T
BN190213	0.296	0.608	0.533	0.3	0.555	0.688	0.79	0.765	0.695	0.61	0.835	0.724	N
BN190215	0.386	0.512	0.529	0.51	0.534	0.553	0.572	0.567	0.587	0.447	0.543	0.582	T
BN190218	0.23	0.395	0.285	0.315	0.285	0.34	0.429	0.523	0.362	0.345	0.4	0.395	N
BN190219	0.347	0.097	0.062	0.049	0.049	0.076	0.097	0.083	0.09	0.091	0.076	0.076	T
BN190221	0.275	0.253	0.127	0.156	0.123	0.24	0.211	0.309	0.225	0.188	0.234	0.269	N
BN190223	0.281	0.172	0.172	0.181	0.211	0.25	0.266	0.258	0.203	0.203	0.323	0.258	T
BN190225	0.35	0.553	0.494	0.35	0.409	0.519	0.688	0.637	0.525	0.55	0.575	0.648	N
BN190227	0.303	0.117	0.075	0.06	0.083	0.117	0.115	0.133	0.1	0.075	0.077	0.093	T
BN190229	0.331	0.282	0.222	0.262	0.2	0.262	0.34	0.338	0.314	0.194	0.317	0.28	N
BN190231	0.319	0.281	0.218	0.14	0.151	0.288	0.327	0.365	0.239	0.221	0.327	0.366	T
BN190233	0.371	0.287	0.301	0.215	0.292	0.368	0.507	0.444	0.326	0.333	0.34	0.41	N
BN190235	0.332	0.336	0.261	0.249	0.273	0.322	0.45	0.416	0.376	0.342	0.311	0.378	T
BN190238	0.346	0.602	0.383	0.393	0.434	0.701	0.711	0.729	0.601	0.575	0.587	0.658	N
BN190240	0.299	0.138	0.133	0.09	0.09	0.173	0.204	0.232	0.19	0.1	0.202	0.184	T
BN190241	0.321	0.487	0.445	0.472	0.518	0.529	0.531	0.592	0.495	0.421	0.531	0.586	N
BN190242	0.307	0.562	0.556	0.516	0.5	0.552	0.595	0.6	0.559	0.441	0.443	0.586	T
BN190244	0.304	0.139	0.091	0.111	0.137	0.144	0.205	0.17	0.171	0.139	0.201	0.197	T
BN190245	0.305	0.531	0.405	0.455	0.616	0.698	0.698	0.708	0.659	0.594	0.719	0.77	N
BN190247	0.307	0.523	0.364	0.341	0.544	0.59	0.563	0.586	0.575	0.594	0.647	0.697	T
BN190248	0.293	0.689	0.467	0.508	0.569	0.595	0.564	0.664	0.632	0.536	0.628	0.648	T
BN190249	0.319	0.503	0.479	0.325	0.332	0.541	0.555	0.566	0.396	0.379	0.493	0.535	T
BN190251	0.382	0.112	0.14	0.104	0.12	0.167	0.173	0.17	0.075	0.087	0.155	0.147	T
BN190252	0.391	0.542	0.423	0.47	0.513	0.551	0.546	0.574	0.577	0.54	0.507	0.489	T
BN190255	0.348	0.485	0.346	0.38	0.401	0.54	0.573	0.608	0.524	0.459	0.497	0.478	N
BN190256	0.183	0.171	0.146	0.134	0.146	0.195	0.232	0.195	0.171	0.183	0.122	0.134	T
BN190257	0.318	0.347	0.238	0.271	0.335	0.373	0.452	0.431	0.362	0.389	0.359	0.426	N
BN190258	0.327	0.36	0.283	0.245	0.283	0.321	0.303	0.348	0.255	0.164	0.21	0.323	T
BN190260	0.232	0.463	0.333	0.301	0.384	0.524	0.518	0.494	0.482	0.348	0.445	0.531	N
BN190262	0.283	0.236	0.252	0.228	0.216	0.299	0.452	0.45	0.359	0.247	0.41	0.382	N
BN190264	0.275	0.265	0.153	0.205	0.274	0.385	0.406	0.401	0.348	0.201	0.352	0.392	N
BN190265	0.307	0.689	0.4	0.379	0.32	0.409	0.542	0.524	0.5	0.391	0.458	0.662	T
BN190266	0.336	0.379	0.321	0.4	0.393	0.3	0.453	0.493	0.4	0.293	0.357	0.486	N
BN190267	0.322	0.447	0.42	0.307	0.479	0.498	0.553	0.566	0.529	0.521	0.418	0.541	T
BN190269	0.328	0.266	0.27	0.196	0.27	0.423	0.519	0.569	0.423	0.376	0.571	0.487	N
BN190270	0.343	0.515	0.389	0.382	0.32	0.418	0.385	0.464	0.34	0.32	0.385	0.444	T
BN190271	0.286	0.381	0.381	0.159	0.302	0.444	0.54	0.556	0.556	0.46	0.524	0.571	N
BN190274	0.29	0.781	0.486	0.489	0.798	0.798	0.798	0.803	0.803	0.579	0.787	0.956	T
BN190278	0.32	0.799	0.757	0.672	0.749	0.779	0.799	0.775	0.742	0.619	0.779	0.811	T
BN190279	0.329	0.459	0.488	0.335	0.506	0.582	0.663	0.675	0.562	0.541	0.629	0.659	N
BN190280	0.349	0.744	0.442	0.465	0.372	0.512	0.581	0.581	0.512	0.442	0.558	0.651	T
BN190283	0.232	0.286	0.273	0.263	0.224	0.374	0.434	0.449	0.424	0.313	0.374	0.404	N
BN190284	0.264	0.486	0.403	0.417	0.417	0.597	0.569	0.569	0.528	0.417	0.472	0.569	T
BN190285	0.375	0.375	0.333	0.417	0.5	0.417	0.625	0.667	0.5	0.417	0.542	0.625	N
BN190286	0.386	0.328	0.293	0.259	0.293	0.431	0.483	0.5	0.328	0.31	0.345	0.483	T
BN190287	0.241	0.483	0.414	0.345	0.517	0.481	0.724	0.759	0.69	0.552	0.517	0.448	N
BN190288	0.294	0.506	0.388	0.321	0.167	0.341	0.506	0.588	0.464	0.376	0.482	0.614	T
BN190290	0.284	0.536	0.494	0.474	0.526	0.536	0.59	0.603	0.596	0.495	0.6	0.587	N
BN190292	0.273	0.606	0.576	0.545	0.636	0.636	0.636	0.606	0.636	0.606	0.5	0.606	T
BN190293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190296	0.353	0.114	0.074	0.088	0.147	0.154	0.206	0.191	0.135	0.125	0.169	0.169	T
BN190298	0.328	0.523	0.39	0.451	0.431	0.528	0.554	0.579	0.518	0.405	0.374	0.495	N
BN190300	0.329	0.794	0.852	0.773	0.723	0.813	0.79	0.865	0.835	0.649	0.726	0.739	T
BN190303	0.314	0.579	0.426	0.314	0.557	0.575	0.59	0.67	0.618	0.53	0.434	0.483	N
BN190305	0.329	0.203	0.169	0.156	0.199	0.295	0.318	0.331	0.281	0.263	0.315	0.285	T
BN190308	0.348	0.419	0.404	0.257	0.417	0.544	0.636	0.709	0.496	0.471	0.689	0.634	N
BN190310	0.295	0.393	0.296	0.223	0.272	0.348	0.482	0.469	0.326	0.415	0.509	0.54	N
BN190312	0.303	0.813	0.699	0.545	0.805	0.789	0.846	0.821	0.787	0.78	0.813	0.73	T
BN190313	0.345	0.029	0.057	0.014	0.043	0.057	0.057	0.064	0.05	0.036	0.086	0.079	T
BN190314	0.324	0.384	0.362	0.432	0.385	0.445	0.467	0.467	0.432	0.413	0.408	0.516	N
BN190315	0.322	0.419	0.422	0.291	0.403	0.523	0.578	0.619	0.488	0.428	0.609	0.605	N
BN190319	0.295	0.351	0.356	0.356	0.393	0.425	0.483	0.443	0.425	0.391	0.402	0.494	T
BN190322	0.292	0.219	0.176	0.189	0.201	0.23	0.201	0.217	0.192	0.165	0.179	0.186	T
BN190323	0.309	0.066	0.021	0.021	0.045	0.06	0.059	0.096	0.05	0.044	0.078	0.108	T
position	30662704	30662723	30662733	30662762	30662799	30662806	30662811	30662813	30662817	30662836	30662874	30662882	
