BN190012	0.053	0.025	0.035	0.068	0.034	0.049	0.032	0.062	0.051	0.061	0.066	0.083	0.035	0.359	N
BN190014	0.247	0.208	0.234	0.263	0.231	0.22	0.224	0.23	0.23	0.238	0.246	0.232	0.2	0.319	T
BN190015	0.078	0.062	0.068	0.096	0.08	0.058	0.068	0.077	0.083	0.087	0.084	0.093	0.058	0.358	N
BN190017	0.045	0.015	0.04	0.065	0.054	0.077	0.049	0.07	0.063	0.08	0.067	0.092	0.026	0.378	N
BN190018	0.044	0.019	0.023	0.083	0.043	0.03	0.013	0.028	0.032	0.043	0.051	0.064	0.017	0.343	T
BN190019	0.273	0.264	0.249	0.299	0.276	0.288	0.27	0.288	0.282	0.281	0.298	0.293	0.204	0.357	T
BN190023	0.088	0.06	0.074	0.094	0.074	0.071	0.064	0.073	0.078	0.084	0.105	0.097	0.053	0.358	N
BN190024	0.047	0.019	0.023	0.034	0.015	0.021	0.027	0.013	0.027	0.025	0.044	0.05	0.019	0.38	T
BN190026	0.05	0.024	0.026	0.052	0.029	0.019	0.023	0.027	0.032	0.027	0.056	0.04	0.027	0.394	N
BN190028	0.044	0.035	0.027	0.071	0.039	0.036	0.039	0.057	0.046	0.037	0.061	0.075	0.02	0.351	T
BN190029	0.055	0.056	0.049	0.074	0.049	0.059	0.055	0.082	0.069	0.062	0.088	0.075	0.053	0.339	N
BN190030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190031	0.035	0.017	0.017	0.052	0.027	0.049	0.04	0.025	0.033	0.023	0.041	0.041	0.018	0.369	T
BN190032	0.039	0.02	0.024	0.067	0.041	0.048	0.028	0.057	0.05	0.042	0.07	0.086	0.018	0.336	N
BN190033	0.033	0.019	0.02	0.058	0.036	0.041	0.028	0.039	0.053	0.057	0.07	0.073	0.028	0.336	T
BN190034	0.318	0.302	0.304	0.316	0.306	0.314	0.313	0.309	0.309	0.31	0.307	0.299	0.276	0.346	T
BN190036	0.082	0.063	0.083	0.091	0.083	0.101	0.073	0.084	0.107	0.1	0.126	0.111	0.057	0.377	T
BN190037	0.14	0.117	0.123	0.144	0.131	0.12	0.114	0.126	0.134	0.126	0.13	0.124	0.1	0.351	N
BN190038	0.079	0.032	0.049	0.063	0.032	0.048	0.048	0.048	0.079	0.032	0.079	0.048	0.032	0.413	N
BN190039	0.418	0.395	0.411	0.441	0.408	0.4	0.394	0.405	0.415	0.427	0.422	0.419	0.39	0.352	T
BN190040	0.142	0.111	0.121	0.153	0.126	0.133	0.12	0.121	0.142	0.129	0.158	0.155	0.107	0.341	N
BN190041	0.03	0.022	0.02	0.05	0.014	0.041	0.032	0.041	0.051	0.041	0.045	0.056	0.021	0.351	T
BN190042	0.044	0.019	0.028	0.059	0.021	0.05	0.026	0.034	0.044	0.03	0.091	0.055	0.015	0.359	N
BN190044	0.321	0.189	0.173	0.386	0.352	0.39	0.269	0.295	0.58	0.72	0.651	0.658	0.284	0.361	T
BN190046	0.042	0.014	0.025	0.039	0.026	0.043	0.059	0.031	0.147	0.155	0.051	0.088	0.019	0.367	T
BN190047	0.034	0.018	0.018	0.044	0.035	0.024	0.019	0.036	0.031	0.026	0.046	0.044	0.011	0.35	N
BN190048	0.162	0.103	0.14	0.22	0.153	0.179	0.174	0.166	0.21	0.164	0.172	0.196	0.135	0.366	T
BN190049	0.854	0.719	0.808	0.87	0.803	0.821	0.789	0.821	0.855	0.849	0.849	0.867	0.786	0.348	T
BN190050	0.145	0.115	0.122	0.162	0.129	0.17	0.155	0.137	0.136	0.138	0.16	0.166	0.117	0.367	N
BN190051	0.109	0.036	0.149	0.207	0.143	0.139	0.072	0.112	0.166	0.169	0.176	0.207	0.085	0.353	T
BN190052	0.121	0.029	0.081	0.144	0.085	0.081	0.074	0.093	0.126	0.106	0.116	0.138	0.057	0.355	N
BN190054	0.918	0.837	0.912	0.936	0.927	0.934	0.921	0.943	0.944	0.944	0.957	0.957	0.874	0.334	T
BN190055	0.303	0.277	0.277	0.327	0.271	0.308	0.312	0.303	0.276	0.258	0.276	0.316	0.25	0.385	T
BN190056	0.046	0.025	0.024	0.061	0.034	0.044	0.024	0.042	0.053	0.048	0.076	0.061	0.015	0.325	N
BN190057	0.03	0.019	0.023	0.055	0.023	0.043	0.04	0.048	0.057	0.048	0.053	0.069	0.014	0.353	T
BN190059	0.08	0.024	0.021	0.078	0.034	0.051	0.078	0.044	0.041	0.038	0.052	0.065	0.01	0.367	N
BN190062	0.037	0.016	0.035	0.069	0.043	0.044	0.042	0.034	0.044	0.049	0.059	0.048	0.04	0.331	N
BN190068	0.048	0.031	0.048	0.062	0.042	0.047	0.043	0.05	0.05	0.052	0.063	0.052	0.036	0.386	N
BN190071	0.104	0.042	0.084	0.103	0.081	0.075	0.064	0.084	0.098	0.098	0.114	0.121	0.06	0.339	N
BN190072	0.068	0.048	0.058	0.086	0.06	0.063	0.054	0.072	0.065	0.068	0.076	0.084	0.045	0.376	N
BN190073	0.394	0.241	0.399	0.45	0.349	0.434	0.356	0.371	0.45	0.421	0.372	0.456	0.391	0.321	T
BN190075	0.083	0.039	0.07	0.086	0.064	0.058	0.042	0.063	0.08	0.066	0.076	0.084	0.048	0.363	N
BN190077	0.521	0.512	0.495	0.512	0.49	0.495	0.484	0.494	0.504	0.492	0.507	0.506	0.466	0.367	T
BN190080	0.047	0.041	0.034	0.07	0.041	0.04	0.034	0.038	0.054	0.034	0.056	0.037	0.037	0.343	N
BN190083	0.2	0.179	0.18	0.228	0.212	0.212	0.199	0.212	0.218	0.222	0.239	0.226	0.174	0.364	T
BN190085	0.035	0.019	0.015	0.054	0.029	0.037	0.029	0.039	0.042	0.05	0.069	0.056	0.015	0.36	N
BN190087	0.13	0.107	0.112	0.145	0.121	0.121	0.117	0.122	0.136	0.127	0.144	0.151	0.097	0.369	T
BN190089	0.416	0.393	0.396	0.442	0.42	0.426	0.427	0.423	0.41	0.411	0.424	0.415	0.388	0.353	N
BN190090	0.126	0.275	0.205	0.163	0.094	0.118	0.076	0.095	0.145	0.215	0.297	0.176	0.196	0.357	T
BN190092	0.077	0.121	0.123	0.106	0.079	0.098	0.057	0.05	0.126	0.093	0.151	0.076	0.117	0.363	N
BN190094	0.031	0.02	0.023	0.034	0.018	0.027	0.015	0.02	0.026	0.03	0.05	0.046	0.02	0.343	T
BN190096	0.028	0.015	0.008	0.038	0.017	0.024	0.009	0.022	0.023	0.021	0.037	0.027	0.011	0.37	N
BN190098	0.052	0.041	0.051	0.084	0.059	0.06	0.052	0.064	0.057	0.059	0.088	0.063	0.033	0.36	N
BN190099	0.038	0.015	0.017	0.056	0.033	0.039	0.028	0.042	0.036	0.045	0.052	0.057	0.014	0.364	T
BN190101	0.034	0.025	0.023	0.064	0.038	0.05	0.033	0.04	0.056	0.036	0.074	0.052	0.016	0.355	N
BN190106	0.03	0.011	0.02	0.033	0.022	0.02	0.021	0.025	0.024	0.014	0.039	0.039	0.009	0.335	T
BN190109	0.021	0.015	0.011	0.023	0.01	0.016	0.012	0.021	0.017	0.021	0.026	0.023	0.014	0.376	N
BN190111	0.076	0.034	0.046	0.053	0.049	0.045	0.036	0.05	0.058	0.054	0.071	0.068	0.032	0.354	T
BN190114	0.213	0.203	0.191	0.22	0.206	0.224	0.195	0.226	0.211	0.204	0.21	0.213	0.182	0.352	T
BN190117	0.336	0.343	0.344	0.347	0.322	0.336	0.339	0.33	0.342	0.343	0.347	0.374	0.311	0.354	N
BN190119	0.883	0.863	0.868	0.872	0.878	0.87	0.873	0.883	0.878	0.872	0.875	0.887	0.798	0.345	T
BN190120	0.093	0.072	0.074	0.111	0.081	0.106	0.086	0.099	0.11	0.119	0.118	0.124	0.074	0.34	N
BN190121	0.115	0.103	0.098	0.15	0.121	0.129	0.104	0.112	0.122	0.145	0.14	0.122	0.081	0.36	T
BN190122	0.127	0.115	0.111	0.147	0.118	0.113	0.103	0.116	0.109	0.111	0.127	0.119	0.113	0.361	N
BN190125	0.036	0.024	0.022	0.058	0.031	0.03	0.029	0.035	0.039	0.034	0.045	0.044	0.019	0.349	T
BN190128	0.035	0.023	0.051	0.089	0.053	0.032	0.037	0.039	0.053	0.044	0.055	0.053	0.019	0.352	N
BN190131	0.118	0.092	0.089	0.129	0.105	0.114	0.093	0.107	0.113	0.112	0.127	0.12	0.068	0.345	T
BN190133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190135	0.206	0.177	0.192	0.221	0.227	0.233	0.195	0.201	0.223	0.235	0.236	0.227	0.167	0.371	T
BN190137	0.054	0.05	0.047	0.072	0.059	0.053	0.048	0.047	0.051	0.053	0.059	0.079	0.043	0.387	N
BN190141	0.04	0.028	0.036	0.074	0.048	0.071	0.062	0.086	0.082	0.083	0.084	0.088	0.043	0.365	T
BN190142	0.032	0.018	0.023	0.049	0.028	0.047	0.032	0.03	0.042	0.048	0.065	0.066	0.022	0.37	N
BN190147	0.127	0.094	0.118	0.155	0.105	0.134	0.106	0.13	0.142	0.157	0.184	0.189	0.104	0.353	T
BN190149	0.078	0.057	0.062	0.097	0.07	0.075	0.062	0.071	0.074	0.077	0.072	0.089	0.052	0.36	N
BN190150	0.036	0.009	0.036	0.097	0.054	0.062	0.036	0.044	0.062	0.063	0.089	0.053	0.018	0.336	T
BN190151	0.039	0.02	0.025	0.062	0.048	0.061	0.043	0.046	0.07	0.057	0.083	0.076	0.033	0.343	T
BN190155	0.026	0.024	0.026	0.069	0.017	0.05	0.037	0.032	0.045	0.056	0.065	0.046	0.024	0.348	N
BN190158	0.33	0.305	0.305	0.333	0.315	0.328	0.299	0.316	0.32	0.303	0.317	0.323	0.279	0.347	T
BN190159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190162	0.125	0.125	0.125	0.125	0.312	0.062	0.125	0.125	0.125	0.062	0.188	0.188	0.125	0.375	T
BN190163	0.195	0.167	0.174	0.211	0.194	0.184	0.184	0.193	0.187	0.189	0.204	0.216	0.157	0.351	N
BN190164	0.665	0.642	0.651	0.675	0.685	0.669	0.663	0.683	0.678	0.685	0.692	0.684	0.591	0.353	T
BN190166	0.409	0.407	0.362	0.423	0.402	0.391	0.378	0.417	0.413	0.412	0.429	0.424	0.28	0.36	N
BN190168	0.126	0.107	0.115	0.161	0.134	0.129	0.125	0.138	0.147	0.14	0.157	0.151	0.102	0.368	T
BN190170	0.162	0.12	0.151	0.19	0.135	0.159	0.14	0.178	0.17	0.17	0.18	0.195	0.138	0.35	T
BN190171	0.06	0.041	0.057	0.072	0.054	0.048	0.047	0.042	0.04	0.043	0.073	0.055	0.033	0.345	N
BN190172	0.206	0.193	0.048	0.192	0.055	0.068	0.042	0.056	0.254	0.236	0.092	0.078	0.024	0.339	T
BN190175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190179	0.529	0.502	0.497	0.535	0.49	0.51	0.478	0.506	0.512	0.509	0.53	0.514	0.382	0.352	T
BN190180	0.118	0.096	0.104	0.134	0.115	0.107	0.1	0.117	0.109	0.116	0.114	0.122	0.089	0.352	N
BN190181	0.252	0.211	0.23	0.3	0.225	0.244	0.216	0.259	0.311	0.29	0.34	0.344	0.17	0.342	T
BN190184	0.042	0.029	0.03	0.073	0.033	0.042	0.036	0.041	0.053	0.044	0.064	0.04	0.026	0.366	N
BN190186	0.053	0.036	0.035	0.109	0.068	0.08	0.06	0.054	0.067	0.077	0.094	0.1	0.047	0.343	T
BN190189	0.069	0.048	0.05	0.079	0.057	0.066	0.057	0.075	0.056	0.069	0.085	0.077	0.033	0.336	N
BN190191	0.625	0.614	0.613	0.642	0.614	0.616	0.608	0.618	0.607	0.61	0.619	0.61	0.598	0.361	T
BN190192	0.577	0.555	0.554	0.582	0.557	0.57	0.562	0.572	0.568	0.564	0.573	0.571	0.543	0.358	N
BN190193	0.028	0.01	0.017	0.045	0.021	0.026	0.02	0.016	0.02	0.025	0.029	0.035	0.005	0.35	T
BN190195	0.025	0.015	0.012	0.037	0.017	0.02	0.012	0.021	0.011	0.014	0.034	0.022	0.001	0.369	N
BN190198	0.272	0.211	0.221	0.336	0.302	0.229	0.224	0.211	0.314	0.316	0.229	0.34	0.153	0.35	T
BN190199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190200	0.058	0.025	0.026	0.057	0.044	0.013	0.044	0.038	0.045	0.031	0.051	0.038	0.025	0.34	T
BN190201	0.02	0.013	0.025	0.053	0.036	0.02	0.02	0.034	0.027	0.034	0.047	0.042	0.018	0.355	N
BN190202	0.581	0.515	0.562	0.583	0.579	0.581	0.583	0.572	0.587	0.582	0.591	0.593	0.524	0.387	T
BN190203	0.057	0.045	0.053	0.095	0.075	0.079	0.063	0.075	0.077	0.089	0.118	0.12	0.046	0.354	T
BN190206	0.11	0.066	0.091	0.123	0.084	0.09	0.088	0.098	0.098	0.098	0.107	0.124	0.061	0.356	N
BN190209	0.056	0.048	0.059	0.099	0.055	0.069	0.057	0.069	0.076	0.075	0.076	0.071	0.037	0.354	N
BN190210	0.268	0.133	0.257	0.314	0.215	0.215	0.131	0.227	0.247	0.25	0.273	0.326	0.145	0.352	T
BN190211	0.684	0.648	0.658	0.692	0.679	0.668	0.658	0.673	0.666	0.667	0.662	0.665	0.637	0.364	T
BN190213	0.047	0.017	0.021	0.057	0.026	0.034	0.021	0.026	0.026	0.033	0.036	0.027	0.015	0.356	N
BN190215	0.351	0.342	0.34	0.364	0.34	0.346	0.344	0.347	0.336	0.34	0.349	0.351	0.318	0.359	T
BN190218	0.143	0.113	0.119	0.145	0.14	0.141	0.114	0.122	0.137	0.137	0.141	0.145	0.117	0.374	N
BN190219	0.033	0.021	0.028	0.055	0.031	0.05	0.034	0.043	0.051	0.056	0.071	0.07	0.02	0.357	T
BN190221	0.046	0.011	0.016	0.049	0.026	0.029	0.038	0.042	0.039	0.046	0.068	0.062	0.019	0.348	N
BN190223	0.211	0.192	0.204	0.244	0.219	0.235	0.2	0.2	0.231	0.221	0.238	0.231	0.189	0.329	T
BN190225	0.053	0.033	0.048	0.067	0.056	0.051	0.039	0.062	0.056	0.058	0.075	0.074	0.03	0.359	N
BN190227	0.036	0.021	0.017	0.038	0.026	0.032	0.02	0.018	0.039	0.047	0.058	0.059	0.022	0.383	T
BN190229	0.022	0.004	0.01	0.06	0.022	0.033	0.014	0.022	0.033	0.023	0.033	0.047	0.024	0.36	N
BN190231	0.1	0.089	0.091	0.119	0.105	0.121	0.098	0.112	0.123	0.121	0.128	0.124	0.07	0.371	T
BN190233	0.053	0.041	0.033	0.078	0.037	0.049	0.041	0.053	0.057	0.061	0.093	0.065	0.032	0.339	N
BN190235	0.05	0.032	0.036	0.055	0.045	0.045	0.042	0.053	0.061	0.054	0.07	0.064	0.022	0.36	T
BN190238	0.06	0.016	0.029	0.077	0.062	0.04	0.023	0.036	0.039	0.04	0.065	0.076	0.033	0.355	N
BN190240	0.066	0.05	0.047	0.102	0.079	0.114	0.07	0.083	0.097	0.098	0.12	0.104	0.047	0.349	T
BN190241	0.122	0.106	0.105	0.139	0.103	0.106	0.102	0.114	0.112	0.105	0.138	0.111	0.09	0.353	N
BN190242	0.529	0.523	0.511	0.54	0.525	0.523	0.514	0.521	0.513	0.517	0.528	0.504	0.272	0.362	T
BN190244	0.121	0.101	0.102	0.139	0.098	0.121	0.114	0.103	0.131	0.129	0.143	0.136	0.091	0.344	T
BN190245	0.118	0.083	0.092	0.118	0.089	0.092	0.104	0.103	0.092	0.094	0.104	0.12	0.082	0.326	N
BN190247	0.052	0.018	0.051	0.084	0.046	0.023	0.034	0.054	0.07	0.058	0.078	0.091	0.028	0.342	T
BN190248	0.841	0.794	0.762	0.843	0.832	0.851	0.84	0.768	0.782	0.838	0.849	0.841	0.78	0.352	T
BN190249	0.028	0.015	0.015	0.034	0.019	0.029	0.018	0.023	0.033	0.028	0.051	0.059	0.012	0.339	T
BN190251	0.075	0.048	0.061	0.106	0.073	0.086	0.08	0.079	0.098	0.09	0.113	0.099	0.049	0.371	T
BN190252	0.033	0.013	0.012	0.054	0.027	0.024	0.024	0.027	0.021	0.025	0.039	0.049	0.006	0.367	T
BN190255	0.04	0.028	0.018	0.061	0.03	0.032	0.028	0.037	0.037	0.026	0.041	0.055	0.013	0.361	N
BN190256	0.026	0.012	0.012	0.021	0.014	0.018	0.014	0.031	0.019	0.014	0.038	0.034	0.012	0.357	T
BN190257	0.037	0.019	0.018	0.034	0.021	0.024	0.016	0.032	0.033	0.026	0.043	0.04	0.015	0.379	N
BN190258	0.342	0.318	0.31	0.352	0.337	0.341	0.341	0.339	0.326	0.343	0.357	0.358	0.303	0.362	T
BN190260	0.082	0.053	0.08	0.116	0.089	0.074	0.062	0.086	0.089	0.079	0.098	0.093	0.053	0.327	N
BN190262	0.049	0.016	0.016	0.047	0.019	0.019	0.017	0.034	0.029	0.02	0.048	0.039	0.023	0.365	N
BN190264	0.052	0.035	0.037	0.07	0.048	0.039	0.035	0.051	0.052	0.047	0.081	0.071	0.025	0.345	N
BN190265	0.723	0.728	0.692	0.71	0.699	0.691	0.698	0.711	0.689	0.705	0.706	0.712	0.641	0.364	T
BN190266	0.17	0.128	0.142	0.176	0.145	0.17	0.141	0.176	0.155	0.172	0.185	0.173	0.124	0.339	N
BN190267	0.276	0.224	0.267	0.284	0.275	0.277	0.257	0.278	0.282	0.282	0.307	0.304	0.234	0.355	T
BN190269	0.09	0.082	0.08	0.118	0.083	0.091	0.076	0.063	0.088	0.086	0.103	0.082	0.062	0.326	N
BN190270	0.035	0.015	0.022	0.053	0.025	0.033	0.03	0.045	0.043	0.041	0.07	0.065	0.009	0.354	T
BN190271	0.081	0.063	0.06	0.094	0.066	0.068	0.065	0.105	0.066	0.071	0.086	0.073	0.061	0.335	N
BN190274	0.14	0.142	0.132	0.175	0.161	0.18	0.156	0.17	0.162	0.191	0.212	0.211	0.114	0.349	T
BN190278	0.6	0.6	0.597	0.614	0.59	0.588	0.586	0.575	0.58	0.583	0.576	0.589	0.561	0.347	T
BN190279	0.025	0.021	0.017	0.034	0.018	0.018	0.016	0.035	0.021	0.019	0.042	0.028	0.011	0.366	N
BN190280	0.027	0.017	0.023	0.036	0.013	0.008	0.033	0.023	0.023	0.021	0.038	0.061	0.02	0.379	T
BN190283	0.059	0.022	0.027	0.081	0.042	0.06	0.053	0.054	0.061	0.049	0.068	0.063	0.04	0.37	N
BN190284	0.454	0.444	0.441	0.454	0.458	0.452	0.459	0.455	0.437	0.451	0.452	0.455	0.41	0.341	T
BN190285	0.087	0.059	0.069	0.098	0.068	0.079	0.071	0.08	0.085	0.08	0.086	0.095	0.058	0.388	N
BN190286	0.353	0.346	0.327	0.356	0.345	0.357	0.337	0.351	0.348	0.349	0.357	0.352	0.307	0.362	T
BN190287	0.126	0.126	0.134	0.163	0.148	0.115	0.113	0.126	0.134	0.13	0.133	0.152	0.097	0.327	N
BN190288	0.202	0.205	0.191	0.228	0.203	0.223	0.192	0.222	0.231	0.202	0.247	0.222	0.167	0.395	T
BN190290	0.405	0.396	0.384	0.4	0.386	0.395	0.385	0.395	0.381	0.395	0.397	0.391	0.365	0.358	N
BN190292	0.297	0.288	0.286	0.305	0.286	0.294	0.292	0.295	0.282	0.274	0.301	0.293	0.252	0.385	T
BN190293	0.385	0.333	0.308	0.385	0.385	0.462	0.308	0.308	0.308	0.385	0.308	0.385	0.308	0.385	N
BN190296	0.046	0.022	0.035	0.059	0.047	0.06	0.056	0.06	0.073	0.082	0.078	0.088	0.037	0.342	T
BN190298	0.169	0.143	0.198	0.228	0.17	0.201	0.167	0.177	0.207	0.208	0.224	0.205	0.141	0.345	N
BN190300	0.73	0.612	0.604	0.669	0.559	0.624	0.55	0.572	0.721	0.721	0.727	0.709	0.562	0.394	T
BN190303	0.169	0.136	0.16	0.179	0.151	0.156	0.155	0.176	0.178	0.174	0.193	0.19	0.135	0.349	N
BN190305	0.069	0.056	0.054	0.085	0.067	0.084	0.065	0.088	0.097	0.089	0.115	0.088	0.053	0.367	T
BN190308	0.108	0.079	0.076	0.1	0.086	0.094	0.081	0.106	0.094	0.104	0.122	0.098	0.077	0.353	N
BN190310	0.074	0.051	0.064	0.082	0.066	0.083	0.061	0.082	0.07	0.084	0.106	0.08	0.057	0.347	N
BN190312	0.58	0.571	0.565	0.582	0.571	0.562	0.556	0.563	0.547	0.552	0.557	0.553	0.526	0.338	T
BN190313	0.031	0.023	0.024	0.056	0.042	0.052	0.046	0.041	0.062	0.049	0.056	0.052	0.02	0.363	T
BN190314	0.035	0.011	0.023	0.071	0.033	0.04	0.028	0.065	0.055	0.043	0.063	0.052	0.024	0.359	N
BN190315	0.118	0.099	0.087	0.127	0.094	0.108	0.094	0.107	0.103	0.097	0.112	0.102	0.083	0.365	N
BN190319	0.37	0.353	0.355	0.377	0.367	0.375	0.359	0.37	0.38	0.373	0.397	0.394	0.355	0.354	T
BN190322	0.179	0.157	0.166	0.202	0.177	0.189	0.167	0.175	0.188	0.192	0.199	0.193	0.144	0.373	T
BN190323	0.038	0.014	0.011	0.036	0.02	0.026	0.019	0.027	0.025	0.03	0.044	0.04	0.014	0.358	T
position	24803874	24803881	24803897	24803901	24803904	24803918	24803923	24803926	24803952	24803962	24803973	24803975	24803987	24803998	
