BN190019	0.259	0.331	0.29	0.314	0.292	0.297	0.293	0.274	0.313	0.293	0.308	0.313	0.32	0.302	0.309	0.326	T
BN190023	0.077	0.12	0.084	0.1	0.107	0.113	0.079	0.094	0.085	0.075	0.084	0.098	0.089	0.069	0.089	0.095	N
BN190024	0.699	0.714	0.705	0.713	0.697	0.725	0.703	0.713	0.711	0.706	0.713	0.709	0.706	0.708	0.721	0.712	T
BN190026	0.056	0.076	0.066	0.063	0.06	0.059	0.061	0.053	0.064	0.057	0.063	0.072	0.065	0.06	0.08	0.072	N
BN190028	0.04	0.073	0.058	0.049	0.05	0.066	0.045	0.058	0.072	0.041	0.054	0.075	0.048	0.05	0.093	0.087	T
BN190029	0.068	0.078	0.075	0.078	0.084	0.059	0.04	0.099	0.065	0.065	0.043	0.106	0.075	0.081	0.115	0.103	N
BN190030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190031	0.062	0.141	0.104	0.092	0.104	0.153	0.074	0.074	0.123	0.086	0.135	0.067	0.055	0.049	0.135	0.098	T
BN190032	0.072	0.138	0.07	0.104	0.089	0.091	0.073	0.065	0.12	0.08	0.098	0.104	0.077	0.057	0.073	0.094	N
BN190033	0.048	0.075	0.045	0.047	0.061	0.065	0.037	0.038	0.045	0.033	0.047	0.068	0.05	0.033	0.08	0.061	T
BN190034	0.232	0.275	0.239	0.249	0.279	0.282	0.26	0.24	0.292	0.247	0.269	0.279	0.283	0.281	0.276	0.301	T
BN190036	0.115	0.153	0.117	0.136	0.15	0.153	0.132	0.127	0.165	0.137	0.146	0.191	0.131	0.117	0.134	0.153	T
BN190037	0.093	0.148	0.149	0.149	0.164	0.168	0.117	0.116	0.136	0.142	0.132	0.147	0.121	0.098	0.106	0.132	N
BN190038	0.057	0.057	0	0	0	0.029	0	0.086	0	0.057	0	0.029	0.029	0	0.029	0.029	N
BN190039	0.445	0.459	0.465	0.466	0.461	0.479	0.451	0.448	0.464	0.448	0.464	0.468	0.464	0.471	0.481	0.483	T
BN190040	0.108	0.141	0.116	0.121	0.121	0.13	0.119	0.122	0.149	0.117	0.116	0.133	0.125	0.117	0.144	0.141	N
BN190041	0.096	0.152	0.118	0.131	0.13	0.134	0.11	0.123	0.154	0.119	0.135	0.155	0.135	0.113	0.123	0.145	T
BN190042	0.042	0.072	0.05	0.053	0.053	0.068	0.049	0.063	0.07	0.053	0.053	0.094	0.066	0.052	0.087	0.085	N
BN190044	0.863	0.903	0.922	0.917	0.915	0.914	0.917	0.912	0.914	0.912	0.908	0.902	0.917	0.907	0.907	0.91	T
BN190046	0.168	0.333	0.184	0.181	0.181	0.184	0.192	0.146	0.19	0.189	0.166	0.185	0.173	0.163	0.185	0.207	T
BN190047	0.063	0.092	0.065	0.068	0.065	0.074	0.065	0.063	0.093	0.068	0.067	0.08	0.07	0.057	0.107	0.13	N
BN190048	0.069	0.194	0.172	0.211	0.245	0.243	0.225	0.239	0.268	0.24	0.248	0.262	0.268	0.246	0.269	0.264	T
BN190049	0.808	0.86	0.858	0.861	0.773	0.864	0.847	0.815	0.863	0.833	0.618	0.858	0.739	0.85	0.847	0.873	T
BN190050	0.163	0.183	0.164	0.175	0.175	0.167	0.145	0.165	0.19	0.168	0.157	0.189	0.174	0.174	0.193	0.213	N
BN190051	0.153	0.302	0.143	0.193	0.201	0.206	0.155	0.243	0.255	0.2	0.253	0.192	0.278	0.136	0.242	0.237	T
BN190052	0.119	0.246	0.199	0.192	0.229	0.237	0.196	0.207	0.24	0.16	0.236	0.224	0.229	0.181	0.236	0.27	N
BN190054	0.845	0.914	0.942	0.952	0.932	0.942	0.925	0.913	0.933	0.924	0.842	0.943	0.773	0.905	0.937	0.943	T
BN190055	0.338	0.37	0.358	0.37	0.321	0.346	0.333	0.346	0.358	0.346	0.309	0.346	0.346	0.346	0.346	0.37	T
BN190056	0.07	0.139	0.076	0.08	0.105	0.103	0.077	0.087	0.111	0.079	0.092	0.12	0.094	0.055	0.11	0.097	N
BN190057	0.043	0.091	0.044	0.048	0.057	0.058	0.058	0.048	0.066	0.039	0.062	0.079	0.063	0.043	0.081	0.08	T
BN190059	0.026	0.068	0.051	0.07	0.041	0.039	0.041	0.039	0.08	0.034	0.058	0.087	0.051	0.046	0.106	0.089	N
BN190062	0.05	0.073	0.047	0.06	0.06	0.062	0.057	0.054	0.079	0.05	0.057	0.051	0.066	0.055	0.064	0.064	N
BN190068	0.041	0.06	0.047	0.051	0.05	0.056	0.042	0.038	0.054	0.055	0.046	0.062	0.038	0.038	0.048	0.046	N
BN190071	0.086	0.127	0.047	0.06	0.065	0.064	0.071	0.053	0.112	0.061	0.058	0.102	0.076	0.071	0.18	0.126	N
BN190072	0.126	0.123	0.093	0.103	0.084	0.13	0.098	0.136	0.173	0.138	0.109	0.099	0.138	0.101	0.203	0.18	N
BN190073	0.308	0.439	0.385	0.348	0.405	0.367	0.285	0.222	0.371	0.253	0.33	0.457	0.416	0.382	0.452	0.459	T
BN190075	0.06	0.084	0.054	0.069	0.057	0.08	0.06	0.051	0.099	0.051	0.073	0.099	0.076	0.067	0.107	0.094	N
BN190077	0.478	0.532	0.537	0.541	0.548	0.551	0.536	0.534	0.55	0.543	0.549	0.558	0.562	0.557	0.584	0.584	T
BN190080	0.039	0.038	0.034	0.038	0.029	0.038	0.021	0.034	0.031	0.029	0.027	0.039	0.029	0.034	0.05	0.038	N
BN190083	0.177	0.293	0.233	0.263	0.259	0.272	0.195	0.178	0.217	0.233	0.234	0.236	0.206	0.153	0.199	0.228	T
BN190085	0.078	0.126	0.101	0.104	0.085	0.113	0.081	0.099	0.125	0.06	0.105	0.127	0.094	0.108	0.158	0.141	N
BN190087	0.163	0.208	0.186	0.197	0.181	0.188	0.173	0.193	0.201	0.18	0.188	0.194	0.193	0.179	0.233	0.216	T
BN190089	0.447	0.537	0.512	0.523	0.533	0.523	0.516	0.515	0.537	0.526	0.509	0.524	0.519	0.523	0.536	0.534	N
BN190090	0.312	0.154	0.145	0.116	0.105	0.072	0.074	0.119	0.158	0.054	0.097	0.131	0.207	0.145	0.382	0.279	T
BN190092	0.125	0.103	0.042	0.101	0.048	0.099	0.079	0.078	0.111	0.03	0.091	0.044	0.078	0.114	0.159	0.185	N
BN190094	0.379	0.417	0.364	0.391	0.419	0.406	0.382	0.261	0.414	0.313	0.358	0.379	0.399	0.389	0.405	0.429	T
BN190096	0.079	0.092	0.074	0.08	0.085	0.079	0.076	0.063	0.083	0.058	0.053	0.081	0.064	0.074	0.097	0.089	N
BN190098	0.062	0.114	0.066	0.091	0.084	0.093	0.071	0.078	0.106	0.072	0.087	0.105	0.079	0.066	0.085	0.091	N
BN190099	0.072	0.136	0.065	0.094	0.077	0.092	0.079	0.069	0.083	0.067	0.073	0.096	0.081	0.058	0.095	0.103	T
BN190101	0.049	0.072	0.048	0.059	0.054	0.062	0.053	0.044	0.076	0.055	0.066	0.069	0.054	0.049	0.073	0.092	N
BN190106	0.252	0.438	0.479	0.472	0.474	0.458	0.471	0.452	0.467	0.454	0.29	0.459	0.434	0.466	0.47	0.487	T
BN190109	0.037	0.073	0.069	0.065	0.052	0.062	0.069	0.065	0.065	0.052	0.056	0.056	0.063	0.065	0.069	0.077	N
BN190111	0.034	0.058	0.035	0.048	0.045	0.07	0.043	0.076	0.116	0.08	0.056	0.119	0.078	0.081	0.177	0.159	T
BN190114	0.211	0.287	0.246	0.277	0.255	0.253	0.236	0.249	0.251	0.238	0.274	0.26	0.254	0.24	0.278	0.246	T
BN190117	0.301	0.407	0.381	0.387	0.401	0.384	0.358	0.399	0.394	0.395	0.361	0.413	0.388	0.38	0.401	0.413	N
BN190119	0.897	0.931	0.938	0.946	0.947	0.938	0.93	0.935	0.942	0.946	0.934	0.931	0.927	0.911	0.901	0.936	T
BN190120	0.128	0.192	0.11	0.149	0.129	0.141	0.126	0.108	0.135	0.125	0.149	0.144	0.129	0.104	0.156	0.14	N
BN190121	0.105	0.149	0.122	0.139	0.122	0.117	0.116	0.12	0.139	0.115	0.123	0.149	0.118	0.109	0.153	0.131	T
BN190122	0.092	0.111	0.103	0.097	0.097	0.103	0.083	0.111	0.105	0.088	0.088	0.086	0.095	0.101	0.113	0.102	N
BN190125	0.027	0.056	0.03	0.029	0.024	0.032	0.02	0.027	0.05	0.026	0.029	0.05	0.031	0.024	0.042	0.043	T
BN190128	0.009	0.032	0.014	0.023	0.036	0.054	0.027	0.032	0.056	0.022	0.031	0.047	0.031	0.029	0.068	0.042	N
BN190131	0.073	0.089	0.084	0.084	0.073	0.105	0.055	0.058	0.094	0.074	0.081	0.128	0.084	0.055	0.139	0.118	T
BN190133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190135	0.182	0.289	0.203	0.246	0.246	0.246	0.226	0.209	0.232	0.219	0.259	0.229	0.217	0.205	0.229	0.245	T
BN190137	0.036	0.073	0.063	0.053	0.051	0.063	0.066	0.053	0.065	0.062	0.071	0.058	0.054	0.056	0.066	0.062	N
BN190141	0.13	0.185	0.145	0.136	0.134	0.147	0.127	0.134	0.152	0.134	0.141	0.156	0.134	0.116	0.138	0.161	T
BN190142	0.42	0.472	0.437	0.448	0.443	0.451	0.451	0.448	0.461	0.451	0.458	0.466	0.459	0.443	0.467	0.455	N
BN190147	0.139	0.236	0.201	0.217	0.209	0.219	0.199	0.208	0.216	0.202	0.204	0.233	0.124	0.212	0.227	0.24	T
BN190149	0.143	0.218	0.208	0.213	0.213	0.218	0.21	0.21	0.219	0.213	0.206	0.214	0.13	0.222	0.233	0.234	N
BN190150	0.064	0.141	0.117	0.103	0.141	0.103	0.103	0.103	0.128	0.103	0.115	0.115	0.128	0.115	0.141	0.141	T
BN190151	0.164	0.277	0.23	0.245	0.255	0.25	0.236	0.213	0.247	0.233	0.218	0.25	0.242	0.211	0.24	0.247	T
BN190155	0.048	0.075	0.058	0.063	0.06	0.05	0.048	0.053	0.048	0.063	0.045	0.063	0.065	0.048	0.08	0.09	N
BN190158	0.135	0.157	0.066	0.21	0.24	0.252	0.181	0.144	0.347	0.278	0.213	0.219	0.207	0.102	0.229	0.284	T
BN190159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190162	0	0.2	0.1	0.4	0.2	0.2	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.1	0.2	0.2	T
BN190163	0.165	0.247	0.215	0.225	0.207	0.221	0.195	0.212	0.178	0.212	0.215	0.23	0.201	0.191	0.228	0.227	N
BN190164	0.657	0.711	0.71	0.71	0.706	0.72	0.686	0.697	0.692	0.711	0.696	0.703	0.684	0.717	0.713	0.728	T
BN190166	0.358	0.489	0.442	0.457	0.481	0.475	0.444	0.456	0.483	0.466	0.467	0.477	0.482	0.47	0.494	0.495	N
BN190168	0.056	0.081	0.065	0.06	0.058	0.057	0.048	0.065	0.1	0.061	0.062	0.104	0.065	0.044	0.124	0.13	T
BN190170	0.195	0.231	0.209	0.216	0.211	0.229	0.199	0.21	0.245	0.2	0.206	0.243	0.201	0.209	0.268	0.255	T
BN190171	0.028	0.055	0.036	0.045	0.032	0.04	0.045	0.046	0.055	0.032	0.036	0.03	0.035	0.042	0.073	0.037	N
BN190172	0.054	0.251	0.03	0.086	0.055	0.045	0.036	0.251	0.102	0.066	0.073	0.236	0.08	0.026	0.084	0.049	T
BN190175	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	N
BN190179	0.524	0.557	0.555	0.543	0.616	0.615	0.458	0.597	0.609	0.583	0.564	0.605	0.612	0.619	0.63	0.628	T
BN190180	0.112	0.134	0.117	0.129	0.132	0.136	0.115	0.138	0.135	0.132	0.12	0.141	0.135	0.129	0.142	0.143	N
BN190181	0.762	0.845	0.737	0.831	0.841	0.837	0.621	0.638	0.722	0.807	0.689	0.834	0.703	0.832	0.811	0.844	T
BN190184	0.052	0.046	0.048	0.047	0.067	0.056	0.036	0.056	0.09	0.056	0.056	0.062	0.057	0.05	0.067	0.067	N
BN190186	0.14	0.212	0.14	0.18	0.167	0.176	0.15	0.117	0.176	0.15	0.162	0.174	0.143	0.141	0.167	0.176	T
BN190189	0.049	0.076	0.046	0.046	0.061	0.058	0.044	0.055	0.067	0.041	0.055	0.076	0.058	0.035	0.101	0.076	N
BN190191	0.294	0.685	0.665	0.685	0.692	0.685	0.642	0.679	0.682	0.682	0.662	0.668	0.68	0.672	0.681	0.701	T
BN190192	0.358	0.472	0.472	0.484	0.491	0.497	0.459	0.453	0.459	0.465	0.459	0.468	0.447	0.472	0.487	0.491	N
BN190193	0.018	0.015	0.017	0.011	0.015	0.011	0.009	0.014	0.014	0.005	0.014	0.023	0.011	0.01	0.016	0.023	T
BN190195	0.004	0.009	0.01	0.01	0.017	0.015	0.003	0.007	0.012	0.006	0.009	0.007	0.008	0.01	0.008	0.021	N
BN190198	0.212	0.311	0.241	0.264	0.171	0.175	0.178	0.2	0.235	0.233	0.187	0.241	0.213	0.272	0.365	0.348	T
BN190199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190200	0.414	0.448	0.466	0.474	0.466	0.474	0.414	0.431	0.5	0.466	0.466	0.483	0.414	0.431	0.466	0.439	T
BN190201	0.04	0.074	0.039	0.056	0.052	0.06	0.05	0.053	0.07	0.045	0.042	0.062	0.049	0.051	0.083	0.086	N
BN190202	0.475	0.672	0.663	0.67	0.671	0.675	0.659	0.651	0.665	0.665	0.597	0.663	0.67	0.677	0.688	0.699	T
BN190203	0.107	0.157	0.085	0.104	0.114	0.116	0.087	0.094	0.118	0.105	0.111	0.101	0.109	0.066	0.111	0.109	T
BN190206	0.021	0.052	0.048	0.041	0.058	0.053	0.06	0.058	0.07	0.045	0.025	0.085	0.042	0.05	0.127	0.103	N
BN190209	0.072	0.1	0.103	0.086	0.069	0.081	0.079	0.098	0.122	0.084	0.094	0.103	0.086	0.077	0.137	0.139	N
BN190210	0.371	0.566	0.543	0.556	0.557	0.564	0.549	0.553	0.566	0.558	0.553	0.561	0.572	0.573	0.588	0.577	T
BN190211	0.608	0.745	0.725	0.736	0.708	0.734	0.722	0.714	0.731	0.719	0.662	0.727	0.728	0.728	0.734	0.74	T
BN190213	0.028	0.052	0.025	0.033	0.039	0.044	0.028	0.038	0.033	0.03	0.044	0.049	0.044	0.044	0.044	0.047	N
BN190215	0.36	0.402	0.371	0.374	0.387	0.383	0.36	0.37	0.38	0.382	0.37	0.387	0.384	0.383	0.406	0.408	T
BN190218	0.13	0.197	0.144	0.157	0.161	0.164	0.134	0.129	0.162	0.144	0.172	0.151	0.15	0.143	0.165	0.163	N
BN190219	0.224	0.274	0.221	0.242	0.237	0.254	0.233	0.226	0.25	0.231	0.254	0.253	0.237	0.215	0.229	0.24	T
BN190221	0.041	0.08	0.041	0.049	0.049	0.053	0.04	0.064	0.107	0.06	0.056	0.062	0.056	0.04	0.086	0.076	N
BN190223	0.192	0.251	0.201	0.211	0.215	0.236	0.206	0.185	0.228	0.214	0.223	0.222	0.233	0.209	0.242	0.247	T
BN190225	0.046	0.058	0.057	0.059	0.054	0.089	0.058	0.05	0.072	0.044	0.047	0.059	0.059	0.039	0.072	0.088	N
BN190227	0.309	0.376	0.329	0.342	0.333	0.324	0.324	0.319	0.346	0.333	0.34	0.334	0.325	0.325	0.339	0.333	T
BN190229	0.124	0.15	0.153	0.169	0.153	0.14	0.157	0.14	0.179	0.147	0.153	0.153	0.163	0.13	0.151	0.147	N
BN190231	0.205	0.258	0.213	0.233	0.222	0.23	0.218	0.222	0.247	0.217	0.232	0.244	0.227	0.214	0.242	0.236	T
BN190233	0.027	0.077	0.049	0.038	0.033	0.049	0.033	0.044	0.06	0.071	0.049	0.077	0.06	0.044	0.159	0.12	N
BN190235	0.096	0.161	0.123	0.14	0.127	0.14	0.121	0.098	0.133	0.123	0.135	0.177	0.108	0.135	0.175	0.193	T
BN190238	0.039	0.122	0.069	0.098	0.081	0.076	0.087	0.067	0.102	0.076	0.079	0.104	0.069	0.074	0.156	0.138	N
BN190240	0.111	0.192	0.12	0.145	0.148	0.146	0.133	0.132	0.16	0.136	0.15	0.156	0.145	0.11	0.148	0.143	T
BN190241	0.066	0.121	0.13	0.118	0.115	0.122	0.103	0.094	0.165	0.127	0.122	0.128	0.095	0.106	0.121	0.154	N
BN190242	0.559	0.574	0.565	0.567	0.573	0.568	0.558	0.56	0.571	0.56	0.572	0.57	0.57	0.561	0.574	0.584	T
BN190244	0.119	0.15	0.103	0.117	0.11	0.126	0.106	0.1	0.125	0.102	0.115	0.122	0.114	0.102	0.128	0.128	T
BN190245	0.107	0.133	0.127	0.131	0.129	0.129	0.131	0.154	0.154	0.132	0.123	0.15	0.128	0.124	0.152	0.147	N
BN190247	0.05	0.077	0.153	0.125	0.132	0.118	0.126	0.209	0.271	0.222	0.131	0.306	0.197	0.282	0.388	0.366	T
BN190248	0.812	0.84	0.847	0.844	0.848	0.845	0.849	0.846	0.844	0.843	0.838	0.841	0.843	0.845	0.854	0.846	T
BN190249	0.355	0.394	0.373	0.379	0.379	0.387	0.372	0.369	0.38	0.377	0.381	0.379	0.383	0.379	0.389	0.394	T
BN190251	0.072	0.126	0.078	0.074	0.092	0.095	0.085	0.066	0.103	0.085	0.089	0.134	0.117	0.09	0.15	0.134	T
BN190252	0.384	0.398	0.392	0.394	0.401	0.402	0.397	0.401	0.4	0.393	0.384	0.409	0.407	0.399	0.406	0.412	T
BN190255	0.027	0.061	0.038	0.043	0.052	0.058	0.037	0.053	0.078	0.043	0.055	0.072	0.06	0.03	0.067	0.058	N
BN190256	0.257	0.245	0.018	0.045	0.053	0.036	0.025	0.031	0.04	0.031	0.047	0.042	0.038	0.042	0.069	0.207	T
BN190257	0.1	0.139	0.118	0.148	0.13	0.133	0.106	0.087	0.129	0.084	0.119	0.151	0.111	0.108	0.173	0.167	N
BN190258	0.15	0.422	0.332	0.365	0.406	0.399	0.338	0.292	0.334	0.333	0.329	0.368	0.273	0.211	0.184	0.311	T
BN190260	0.05	0.103	0.052	0.075	0.063	0.075	0.064	0.07	0.111	0.057	0.064	0.085	0.056	0.037	0.089	0.089	N
BN190262	0.028	0.049	0.028	0.03	0.015	0.026	0.02	0.017	0.03	0.03	0.015	0.023	0.025	0.026	0.046	0.04	N
BN190264	0.1	0.205	0.126	0.141	0.159	0.16	0.129	0.146	0.188	0.146	0.181	0.191	0.172	0.149	0.257	0.238	N
BN190265	0.626	0.658	0.663	0.66	0.665	0.47	0.267	0.651	0.664	0.654	0.608	0.661	0.655	0.661	0.668	0.677	T
BN190266	0.089	0.158	0.092	0.094	0.112	0.119	0.063	0.074	0.134	0.069	0.115	0.154	0.1	0.108	0.169	0.163	N
BN190267	0.22	0.28	0.256	0.253	0.269	0.263	0.263	0.243	0.273	0.266	0.249	0.27	0.254	0.257	0.262	0.271	T
BN190269	0.073	0.121	0.105	0.104	0.108	0.1	0.092	0.091	0.118	0.093	0.103	0.106	0.101	0.095	0.118	0.123	N
BN190270	0.16	0.211	0.182	0.17	0.106	0.144	0.121	0.146	0.204	0.214	0.154	0.225	0.189	0.158	0.218	0.243	T
BN190271	0.085	0.087	0.085	0.095	0.087	0.094	0.105	0.084	0.094	0.09	0.084	0.087	0.108	0.085	0.116	0.097	N
BN190274	0.3	0.331	0.284	0.29	0.331	0.312	0.317	0.299	0.342	0.313	0.284	0.306	0.303	0.293	0.341	0.317	T
BN190278	0.749	0.79	0.795	0.796	0.797	0.798	0.781	0.789	0.794	0.792	0.794	0.792	0.808	0.811	0.812	0.823	T
BN190279	0.047	0.066	0.05	0.052	0.053	0.055	0.042	0.05	0.059	0.049	0.047	0.054	0.054	0.041	0.057	0.059	N
BN190280	0.734	0.773	0.78	0.777	0.781	0.779	0.769	0.781	0.68	0.777	0.756	0.781	0.771	0.789	0.787	0.805	T
BN190283	0.025	0.061	0.02	0.05	0.053	0.06	0.041	0.042	0.071	0.037	0.063	0.065	0.045	0.028	0.029	0.034	N
BN190284	0.296	0.371	0.35	0.376	0.402	0.396	0.35	0.343	0.379	0.362	0.354	0.396	0.37	0.406	0.396	0.461	T
BN190285	0.067	0.09	0.061	0.085	0.088	0.076	0.065	0.074	0.137	0.067	0.05	0.106	0.045	0.049	0.115	0.101	N
BN190286	0.226	0.329	0.2	0.296	0.374	0.377	0.307	0.224	0.333	0.375	0.378	0.412	0.337	0.383	0.4	0.425	T
BN190287	0.089	0.13	0.138	0.106	0.098	0.122	0.09	0.069	0.126	0.049	0.041	0.098	0.049	0.102	0.176	0.163	N
BN190288	0.135	0.147	0.113	0.154	0.11	0.16	0.1	0.088	0.142	0.132	0.101	0.115	0.108	0.174	0.208	0.216	T
BN190290	0.293	0.339	0.325	0.324	0.325	0.323	0.313	0.316	0.348	0.33	0.332	0.325	0.33	0.335	0.347	0.356	N
BN190292	0.19	0.265	0.2	0.251	0.231	0.158	0.153	0.206	0.248	0.097	0.192	0.146	0.135	0.215	0.183	0.171	T
BN190293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190296	0.166	0.263	0.177	0.207	0.215	0.219	0.209	0.18	0.25	0.189	0.23	0.22	0.226	0.144	0.168	0.191	T
BN190298	0.171	0.25	0.224	0.232	0.249	0.262	0.238	0.237	0.286	0.242	0.247	0.274	0.243	0.23	0.29	0.284	N
BN190300	0.703	0.76	0.74	0.764	0.745	0.764	0.75	0.76	0.755	0.758	0.755	0.736	0.707	0.75	0.74	0.758	T
BN190303	0.17	0.203	0.21	0.204	0.184	0.195	0.175	0.2	0.207	0.197	0.206	0.195	0.211	0.184	0.219	0.201	N
BN190305	0.063	0.135	0.097	0.1	0.098	0.098	0.069	0.097	0.097	0.066	0.09	0.092	0.089	0.063	0.098	0.089	T
BN190308	0.111	0.135	0.124	0.136	0.1	0.106	0.099	0.106	0.133	0.099	0.115	0.133	0.106	0.115	0.146	0.161	N
BN190310	0.069	0.107	0.093	0.093	0.1	0.111	0.092	0.085	0.124	0.094	0.115	0.117	0.114	0.102	0.158	0.14	N
BN190312	0.561	0.578	0.577	0.583	0.586	0.582	0.579	0.586	0.584	0.578	0.579	0.593	0.587	0.589	0.607	0.594	T
BN190313	0.55	0.577	0.566	0.578	0.583	0.584	0.569	0.416	0.577	0.574	0.576	0.593	0.585	0.581	0.587	0.599	T
