BN190231	0.312	0.292	0.375	0.354	0.354	0.25	0.234	0.255	0.312	0.34	0.271	0.25	0.312	0.396	T
BN190233	0.144	0.119	0.178	0.11	0.11	0.085	0.042	0.093	0.093	0.119	0.127	0.102	0.136	0.415	N
BN190235	0.264	0.292	0.38	0.347	0.333	0.278	0.338	0.278	0.239	0.292	0.268	0.254	0.333	0.569	T
BN190238	0.224	0.19	0.224	0.224	0.245	0.171	0.204	0.19	0.17	0.17	0.17	0.197	0.211	0.422	N
BN190240	0.278	0.241	0.471	0.241	0.352	0.241	0.019	0.278	0.264	0.259	0.222	0.278	0.278	0.481	T
BN190241	0.168	0.149	0.23	0.16	0.158	0.188	0	0.149	0.158	0.158	0.149	0.152	0.158	0.436	N
BN190242	0.375	0.4	0.575	0.513	0.6	0.6	0.051	0.45	0.525	0.6	0.525	0.55	0.6	0.475	T
BN190244	0.414	0.345	0.655	0.448	0.276	0.31	0.276	0.448	0.379	0.448	0.241	0.276	0.379	0.379	T
BN190245	0.12	0	0.08	0.08	0.08	0.08	0.08	0.04	0.08	0.12	0.04	0.08	0.08	0.32	N
BN190247	0.207	0.103	0.241	0.172	0.103	0.103	0.172	0.172	0.103	0.241	0.172	0.172	0.207	0.448	T
BN190248	0.618	0.736	0.787	0.779	0.795	0.797	0.789	0.699	0.805	0.738	0.35	0.797	0.779	0.512	T
BN190249	0.427	0.438	0.477	0.326	0.506	0.437	0.371	0.169	0.205	0.202	0.427	0.455	0.461	0.386	T
BN190251	0.278	0.248	0.444	0.34	0.351	0.252	0.013	0.249	0.275	0.292	0.256	0.24	0.337	0.433	T
BN190252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190255	0.147	0.158	0.199	0.1	0.146	0.105	0.117	0.094	0.118	0.129	0.1	0.099	0.14	0.409	N
BN190256	0.124	0.103	0.279	0.084	0.102	0.08	0.044	0.076	0.071	0.045	0.067	0.072	0.098	0.455	T
BN190257	0.14	0.099	0.165	0.086	0.107	0.091	0.07	0.082	0.091	0.079	0.083	0.087	0.103	0.502	N
BN190258	0.367	0.345	0.475	0.362	0.453	0.399	0.374	0.331	0.375	0.261	0.321	0.374	0.417	0.396	T
BN190260	0.248	0.219	0.314	0.233	0.263	0.211	0.264	0.202	0.176	0.224	0.22	0.215	0.22	0.522	N
BN190262	0.062	0.081	0.056	0.044	0.031	0.062	0.05	0.044	0.031	0.025	0.031	0.031	0.056	0.475	N
BN190264	0.111	0.112	0.183	0.128	0.137	0.112	0.013	0.115	0.123	0.115	0.094	0.082	0.119	0.481	N
BN190265	0.616	0.607	0.658	0.634	0.643	0.598	0.625	0.643	0.634	0.607	0.634	0.634	0.643	0.429	T
BN190266	0.23	0.201	0.294	0.201	0.249	0.167	0.133	0.158	0.185	0.171	0.176	0.157	0.208	0.444	N
BN190267	0.209	0.236	0.355	0.227	0.273	0.2	0.037	0.211	0.239	0.227	0.2	0.218	0.245	0.455	T
BN190269	0.194	0.168	0.22	0.184	0.183	0.157	0	0.157	0.183	0.157	0.204	0.19	0.215	0.471	N
BN190270	0.267	0.273	0.377	0.301	0.341	0.287	0.355	0.299	0.305	0.275	0.289	0.299	0.321	0.41	T
BN190271	0.177	0.091	0.17	0.073	0.085	0.073	0.012	0.067	0.061	0.091	0.061	0.048	0.067	0.472	N
BN190274	0.363	0.395	0.579	0.538	0.507	0.393	0.543	0.436	0.453	0.484	0.399	0.453	0.454	0.454	T
BN190278	0.567	0.6	0.614	0.583	0.574	0.574	0.022	0.56	0.574	0.6	0.567	0.586	0.582	0.454	T
BN190279	0.098	0.063	0.098	0.083	0.083	0.075	0.079	0.079	0.094	0.079	0.076	0.083	0.083	0.441	N
BN190280	0.578	0.645	0.67	0.63	0.633	0.606	0.633	0.624	0.598	0.611	0.624	0.62	0.676	0.514	T
BN190283	0.151	0.151	0.255	0.188	0.146	0.109	0.194	0.151	0.132	0.115	0.131	0.146	0.146	0.448	N
BN190284	0.374	0.459	0.567	0.439	0.497	0.449	0.48	0.398	0.471	0.459	0.423	0.444	0.469	0.444	T
BN190285	0.233	0.197	0.255	0.181	0.212	0.145	0.021	0.171	0.161	0.161	0.187	0.162	0.207	0.477	N
BN190286	0.336	0.346	0.394	0.35	0.35	0.308	0.01	0.307	0.324	0.325	0.318	0.319	0.342	0.478	T
BN190287	0.306	0.315	0.352	0.284	0.321	0.303	0.065	0.231	0.266	0.306	0.312	0.321	0.321	0.404	N
BN190288	0.357	0.395	0.515	0.407	0.47	0.405	0.061	0.363	0.422	0.423	0.423	0.443	0.429	0.44	T
BN190290	0.389	0.375	0.482	0.432	0.398	0.372	0.33	0.451	0.402	0.407	0.381	0.327	0.425	0.469	N
BN190292	0.409	0.379	0.445	0.401	0.407	0.397	0.26	0.377	0.392	0.414	0.37	0.389	0.403	0.47	T
BN190293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190296	0.289	0.207	0.421	0.273	0.264	0.2	0.165	0.215	0.215	0.208	0.16	0.198	0.353	0.463	T
BN190298	0.207	0.195	0.267	0.224	0.218	0.218	0.253	0.253	0.241	0.253	0.218	0.23	0.264	0.488	N
BN190300	0.573	0.57	0.634	0.573	0.573	0.585	0.598	0.585	0.585	0.524	0.573	0.593	0.617	0.402	T
BN190303	0.186	0.246	0.267	0.217	0.253	0.229	0.088	0.221	0.221	0.213	0.22	0.213	0.241	0.49	N
BN190305	0.181	0.193	0.335	0.251	0.223	0.18	0.078	0.198	0.217	0.204	0.175	0.138	0.229	0.467	T
BN190308	0.154	0.1	0.176	0.088	0.1	0.044	0.077	0.066	0.066	0.077	0.055	0.066	0.121	0.308	N
BN190310	0.112	0.09	0.112	0.079	0.09	0.079	0.079	0.079	0.079	0.057	0.067	0.101	0.09	0.382	N
BN190312	0.429	0.615	0.5	0.571	0.5	0.5	0.571	0.571	0.571	0.5	0.5	0.5	0.571	0.357	T
BN190313	0.234	0.168	0.255	0.217	0.215	0.159	0.206	0.178	0.168	0.226	0.131	0.16	0.198	0.477	T
BN190314	0.122	0.095	0.2	0.128	0.128	0.089	0.084	0.083	0.095	0.061	0.096	0.084	0.139	0.411	N
BN190315	0.189	0.189	0.288	0.23	0.216	0.178	0.054	0.243	0.176	0.149	0.162	0.135	0.176	0.419	N
BN190319	0.362	0.412	0.481	0.4	0.438	0.375	0.163	0.412	0.362	0.392	0.35	0.35	0.367	0.5	T
BN190322	0.158	0.332	0.572	0.465	0.535	0.45	0.284	0.436	0.407	0.435	0.455	0.488	0.545	0.426	T
BN190323	0.289	0.271	0.523	0.22	0.221	0.161	0.249	0.208	0.184	0.216	0.161	0.161	0.22	0.42	T
position	10632716	10632754	10632760	10632791	10632795	10632797	10632802	10632806	10632812	10632827	10632858	10632860	10632862	10632904	
