BN190038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190039	0.5	0.168	0.316	0.295	0.196	0.182	0.19	0.197	0.209	0.239	0.167	0.033	0.025	0.066	0.019	0.037	0.034	0.07	0.02	0.027	T
BN190040	0.5	0.115	0.171	0.168	0.128	0.144	0.115	0.105	0.122	0.098	0.096	0.026	0.015	0.024	0.011	0.017	0.015	0.02	0.015	0.023	N
BN190041	0.493	0.235	0.253	0.228	0.153	0.193	0.159	0.156	0.193	0.153	0.186	0.052	0.024	0.04	0.022	0.023	0.041	0.041	0.028	0.046	T
BN190042	0.49	0.122	0.202	0.177	0.122	0.112	0.117	0.115	0.126	0.109	0.136	0.027	0.012	0.054	0.016	0.023	0.028	0.055	0.02	0.03	N
BN190044	0.511	0.81	0.868	0.869	0.855	0.842	0.9	0.905	0.896	0.823	0.791	0.222	0.095	0.132	0.023	0.018	0.045	0.014	0.005	0.009	T
BN190046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190047	0.496	0.176	0.265	0.236	0.145	0.159	0.154	0.167	0.177	0.148	0.163	0.045	0.036	0.091	0.023	0.04	0.033	0.086	0.027	0.021	N
BN190048	0.457	0.349	0.395	0.424	0.348	0.362	0.313	0.319	0.356	0.296	0.311	0.076	0.01	0.066	0.02	0.018	0.051	0.051	0.028	0.043	T
BN190049	0.475	0.202	0.297	0.197	0.14	0.118	0.09	0.186	0.112	0.072	0.036	0	0	0.018	0	0.004	0.009	0	0.004	0.004	T
BN190050	0.485	0.215	0.264	0.27	0.193	0.207	0.215	0.223	0.198	0.185	0.152	0.034	0.015	0.043	0.015	0.015	0.013	0.037	0.022	0.03	N
BN190051	0.498	0.218	0.25	0.278	0.188	0.226	0.187	0.176	0.19	0.156	0.175	0.066	0.03	0.039	0.02	0.022	0.037	0.036	0.031	0.047	T
BN190052	0.504	0.188	0.194	0.26	0.215	0.218	0.185	0.217	0.186	0.144	0.164	0.081	0.038	0.048	0.037	0.033	0.046	0.048	0.05	0.043	N
BN190054	0.5	0.74	0.767	0.731	0.433	0.67	0.563	0.654	0.548	0.471	0.337	0.019	0.01	0.038	0	0.029	0.019	0.019	0.01	0.01	T
BN190055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190056	0.481	0.171	0.261	0.227	0.155	0.116	0.132	0.112	0.152	0.144	0.129	0.011	0.02	0.06	0.023	0.02	0.017	0.063	0.011	0.046	N
BN190057	0.49	0.166	0.253	0.22	0.159	0.156	0.153	0.161	0.166	0.162	0.143	0.043	0.017	0.064	0.024	0.036	0.027	0.074	0.034	0.037	T
BN190059	0.445	0.093	0.138	0.109	0.086	0.083	0.08	0.083	0.111	0.083	0.067	0.016	0.009	0.033	0.009	0.014	0.015	0.024	0.012	0.016	N
BN190062	0.473	0.108	0.124	0.098	0.105	0.093	0.079	0.097	0.081	0.056	0.091	0.023	0.012	0.016	0.008	0.022	0.018	0.03	0.012	0.018	N
BN190068	0.498	0.126	0.122	0.113	0.068	0.072	0.061	0.063	0.066	0.056	0.066	0.02	0.009	0.022	0.013	0.016	0.018	0.019	0.008	0.019	N
BN190071	0.522	0.166	0.253	0.225	0.183	0.184	0.144	0.172	0.196	0.149	0.18	0.035	0.015	0.045	0.013	0.021	0.013	0.043	0.027	0.025	N
BN190072	0.455	0.273	0.364	0.273	0.182	0.182	0.091	0.091	0.182	0.273	0.455	0	0.091	0.091	0	0	0.091	0.091	0	0.091	N
BN190073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190075	0.615	0.077	0.231	0.231	0.167	0.077	0.077	0.308	0.154	0.154	0.077	0	0	0.077	0.077	0.077	0	0.231	0.077	0	N
BN190077	0.5	0.633	0.629	0.667	0.633	0.578	0.6	0.656	0.533	0.578	0.607	0.133	0.111	0.167	0.044	0.067	0.044	0.089	0.033	0.033	T
BN190080	0.557	0.082	0.125	0.124	0.093	0.113	0.094	0.134	0.072	0.083	0.053	0.031	0.021	0.041	0.021	0.021	0.021	0.01	0.01	0	N
BN190083	0.504	0.17	0.204	0.17	0.118	0.153	0.122	0.125	0.141	0.131	0.146	0.054	0.025	0.025	0.023	0.024	0.035	0.02	0.018	0.055	T
BN190085	0.519	0.116	0.155	0.149	0.092	0.087	0.087	0.091	0.106	0.086	0.077	0.03	0.015	0.019	0.011	0.016	0.005	0.025	0.011	0.012	N
BN190087	0.524	0.255	0.282	0.244	0.215	0.239	0.207	0.207	0.225	0.187	0.209	0.073	0.036	0.05	0.027	0.024	0.039	0.048	0.03	0.044	T
BN190089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190090	0.506	0.081	0.177	0.451	0.209	0.312	0.344	0.364	0.388	0.221	0.238	0.049	0.032	0.017	0.014	0.02	0.02	0.032	0.009	0.009	T
BN190092	0.492	0.098	0.242	0.238	0.175	0.246	0.282	0.23	0.26	0.16	0.212	0.067	0.021	0.041	0.015	0.021	0.025	0.026	0.026	0.015	N
BN190094	0.529	0	0.062	0.176	0.118	0.176	0.118	0.118	0.059	0	0	0	0	0	0	0	0	0	0	0	T
BN190096	0.519	0.069	0.099	0.075	0.059	0.067	0.046	0.057	0.055	0.036	0.085	0.02	0.014	0.021	0.014	0.009	0.009	0.021	0.016	0.016	N
BN190098	NA	0.129	0.143	0.165	0.106	0.212	0.106	0.071	0.153	0.12	0.141	0.047	0.012	0.071	0.024	0.035	0.047	0.035	0.024	0.047	N
BN190099	0.495	0.275	0.284	0.269	0.193	0.227	0.17	0.198	0.213	0.185	0.207	0.067	0.025	0.038	0.023	0.025	0.032	0.05	0.035	0.06	T
BN190101	0.527	0.146	0.145	0.123	0.072	0.086	0.087	0.095	0.102	0.069	0.09	0.032	0.017	0.022	0.013	0.019	0.015	0.03	0.02	0.017	N
BN190106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190111	0.571	0.19	0.381	0.095	0.095	0.048	0.143	0.19	0.143	0.143	0.19	0.048	0.095	0.19	0.143	0.143	0.095	0.143	0.095	0.095	T
BN190114	0.52	0.241	0.294	0.261	0.193	0.193	0.193	0.191	0.207	0.176	0.167	0.035	0.023	0.014	0.017	0.043	0.049	0.04	0.055	0.066	T
BN190117	0.483	0.322	0.447	0.405	0.266	0.287	0.295	0.298	0.302	0.273	0.152	0.084	0.019	0.039	0.017	0.017	0.024	0.015	0.037	0.028	N
BN190119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190120	0.507	0.297	0.346	0.298	0.259	0.271	0.243	0.223	0.26	0.22	0.229	0.085	0.052	0.06	0.039	0.037	0.051	0.058	0.04	0.062	N
BN190121	0.51	0.312	0.353	0.37	0.235	0.326	0.248	0.289	0.253	0.222	0.207	0.065	0.029	0.044	0.02	0.033	0.042	0.031	0.021	0.059	T
BN190122	0.517	0.221	0.213	0.209	0.143	0.171	0.155	0.155	0.143	0.113	0.104	0.014	0.001	0.022	0.001	0.011	0.004	0.006	0.004	0.004	N
BN190125	0.481	0.135	0.172	0.134	0.097	0.094	0.085	0.101	0.097	0.098	0.102	0.024	0.009	0.033	0.01	0.024	0.028	0.039	0.015	0.013	T
BN190128	0.467	0.119	0.194	0.197	0.109	0.122	0.116	0.119	0.135	0.129	0.086	0.036	0.016	0.053	0.023	0.016	0.02	0.039	0.026	0.01	N
BN190131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190135	0.515	0.378	0.457	0.425	0.365	0.404	0.34	0.363	0.374	0.351	0.353	0.179	0.146	0.187	0.134	0.142	0.163	0.18	0.142	0.147	T
BN190137	0.579	0.158	0.211	0.158	0.105	0.105	0.211	0.105	0.105	0.278	0.105	0.158	0.105	0.105	0.105	0.211	0.158	0.053	0.105	0.053	N
BN190141	0.508	0.246	0.276	0.256	0.194	0.234	0.191	0.175	0.195	0.137	0.169	0.076	0.028	0.041	0.035	0.039	0.049	0.041	0.043	0.053	T
BN190142	0.55	0.307	0.349	0.328	0.219	0.277	0.301	0.25	0.196	0.226	0.175	0.026	0.016	0.011	0.037	0.026	0.026	0	0.005	0.016	N
BN190147	0.541	0.228	0.265	0.226	0.179	0.161	0.155	0.159	0.171	0.165	0.172	0.082	0.03	0.052	0.013	0.016	0.01	0.044	0.011	0.029	T
BN190149	0.4	0.182	0.3	0.273	0.182	0.182	0.273	0.273	0.273	0.182	0.364	0.182	0.2	0.182	0.182	0.182	0.182	0.182	0.182	0.182	N
BN190150	0.538	0.335	0.348	0.258	0.179	0.253	0.218	0.205	0.224	0.154	0.191	0.081	0.032	0.027	0.022	0.029	0.047	0.028	0.022	0.049	T
BN190151	0.513	0.376	0.418	0.277	0.195	0.275	0.224	0.234	0.245	0.193	0.218	0.09	0.034	0.044	0.035	0.041	0.054	0.038	0.039	0.051	T
BN190155	0.559	0.203	0.242	0.21	0.129	0.17	0.13	0.146	0.145	0.135	0.143	0.058	0.015	0.042	0.021	0.037	0.047	0.03	0.043	0.06	N
BN190158	0.51	0.292	0.502	0.404	0.443	0.509	0.355	0.426	0.337	0.337	0.367	0.233	0.051	0.042	0.034	0.033	0.051	0.04	0.03	0.038	T
BN190159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190164	0.484	0.762	0.78	0.77	0.752	0.762	0.76	0.772	0.745	0.695	0.725	0.573	0.505	0.552	0.491	0.516	0.502	0.504	0.465	0.416	T
BN190166	0.498	0.615	0.635	0.618	0.562	0.586	0.594	0.589	0.563	0.525	0.454	0.251	0.277	0.291	0.271	0.29	0.286	0.29	0.266	0.124	N
BN190168	0.509	0.218	0.284	0.294	0.212	0.239	0.218	0.227	0.232	0.223	0.17	0.041	0.026	0.081	0.03	0.04	0.028	0.079	0.034	0.03	T
BN190170	0.504	0.143	0.175	0.156	0.111	0.122	0.086	0.114	0.119	0.1	0.111	0.034	0.019	0.024	0.012	0.017	0.024	0.03	0.026	0.033	T
BN190171	0.507	0.068	0.112	0.125	0.075	0.062	0.048	0.071	0.051	0.047	0.051	0.02	0.007	0.003	0	0.007	0.003	0.014	0.017	0.007	N
BN190172	0.505	0.095	0.142	0.332	0.303	0.454	0.149	0.33	0.465	0.287	0.294	0.217	0.017	0.015	0.022	0.017	0.007	0.011	0.01	0.024	T
BN190175	0.5	0.143	0.071	0.071	0	0.071	0	0.071	0	0	0	0	0	0	0	0.071	0	0	0	0	N
BN190179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190180	0.532	0.093	0.111	0.056	0.037	0.061	0.042	0.041	0.05	0.055	0.033	0.012	0.009	0.011	0.005	0.006	0.006	0.01	0.009	0.011	N
BN190181	0.5	0.13	0.183	0.168	0.061	0.096	0.061	0.07	0.088	0.061	0.061	0.009	0.009	0	0	0.009	0.017	0.026	0.009	0	T
BN190184	0.497	0.135	0.14	0.138	0.088	0.1	0.077	0.076	0.088	0.084	0.104	0.033	0.009	0.016	0.007	0.007	0.021	0.011	0.014	0.025	N
BN190186	0.475	0.299	0.355	0.314	0.264	0.303	0.249	0.25	0.267	0.213	0.239	0.121	0.036	0.056	0.059	0.047	0.078	0.074	0.072	0.08	T
BN190189	0.49	0.099	0.123	0.127	0.107	0.087	0.075	0.052	0.079	0.096	0.099	0.04	0.024	0.036	0.028	0.04	0.02	0.024	0.024	0.02	N
BN190191	0.49	0.576	0.619	0.678	0.604	0.605	0.621	0.624	0.597	0.559	0.445	0.062	0.029	0.07	0.02	0.017	0.015	0.031	0.013	0.014	T
BN190192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190193	0.529	0.059	0.078	0.067	0.039	0.017	0.045	0.028	0.058	0.036	0.061	0.011	0.003	0.008	0.008	0.022	0.025	0.022	0.006	0.014	T
BN190195	0.61	0.05	0.073	0.098	0.073	0.024	0.073	0.073	0.073	0.024	0.024	0	0	0	0	0.024	0.024	0	0	0	N
BN190198	0.485	0.295	0.371	0.501	0.419	0.404	0.372	0.426	0.348	0.378	0.351	0.075	0.046	0.091	0.043	0.03	0.04	0.085	0.043	0.035	T
BN190199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190200	0.545	0.273	0.091	0.182	0.182	0.182	0.091	0.182	0.091	0.091	0.182	0	0	0	0.091	0.091	0	0	0	0	T
BN190201	0.52	0.162	0.258	0.22	0.138	0.151	0.152	0.149	0.128	0.148	0.143	0.031	0.018	0.048	0.012	0.025	0.044	0.056	0.014	0.041	N
BN190202	0.503	0.632	0.671	0.605	0.381	0.45	0.473	0.393	0.301	0.513	0.485	0.093	0.012	0.053	0.008	0.01	0.012	0.029	0.011	0.016	T
BN190203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190206	0.517	0.09	0.171	0.136	0.125	0.101	0.107	0.15	0.116	0.125	0.149	0.035	0.024	0.083	0.024	0.052	0.021	0.09	0.021	0.021	N
BN190209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190210	0.498	0.387	0.464	0.45	0.34	0.371	0.296	0.344	0.378	0.339	0.268	0.026	0.019	0.063	0.017	0.013	0.016	0.034	0.016	0.015	T
BN190211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190213	0.513	0.106	0.132	0.076	0.056	0.036	0.04	0.031	0.031	0.067	0.066	0.005	0.02	0.005	0	0.015	0.025	0.015	0.01	0.005	N
BN190215	0.499	0.504	0.5	0.502	0.466	0.463	0.453	0.469	0.457	0.428	0.37	0.079	0.028	0.062	0.013	0.019	0.013	0.023	0.012	0.033	T
BN190218	0.518	0.295	0.319	0.311	0.253	0.266	0.253	0.236	0.258	0.25	0.192	0.054	0.042	0.046	0.016	0.025	0.025	0.03	0.036	0.034	N
BN190219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190221	0.496	0.109	0.136	0.143	0.085	0.118	0.078	0.093	0.116	0.082	0.093	0.025	0.013	0.028	0.01	0.023	0.024	0.027	0.031	0.022	N
BN190223	0.493	0.385	0.418	0.4	0.341	0.37	0.333	0.343	0.369	0.328	0.347	0.195	0.142	0.16	0.156	0.072	0.15	0.16	0.125	0.154	T
BN190225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190227	0.488	0.154	0.179	0.169	0.121	0.137	0.114	0.127	0.134	0.114	0.118	0.04	0.024	0.03	0.027	0.027	0.036	0.031	0.025	0.045	T
BN190229	0.519	0.124	0.151	0.161	0.119	0.126	0.084	0.09	0.126	0.095	0.111	0.035	0.013	0.023	0.016	0.02	0.024	0.027	0.016	0.045	N
BN190231	0.51	0.232	0.281	0.249	0.184	0.219	0.162	0.197	0.188	0.148	0.156	0.042	0.019	0.025	0.019	0.02	0.026	0.027	0.023	0.037	T
BN190233	0.502	0.118	0.168	0.175	0.106	0.093	0.097	0.122	0.119	0.106	0.121	0.035	0.027	0.039	0.025	0.032	0.031	0.053	0.02	0.031	N
BN190235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190238	0.569	0.178	0.231	0.209	0.117	0.14	0.12	0.142	0.142	0.154	0.154	0.06	0.034	0.103	0.04	0.057	0.051	0.066	0.06	0.054	N
BN190240	0.534	0.301	0.372	0.313	0.257	0.308	0.265	0.265	0.279	0.24	0.24	0.082	0.042	0.051	0.035	0.032	0.054	0.065	0.044	0.066	T
BN190241	NA	0.181	0.292	0.206	0.129	0.146	0.161	0.139	0.159	0.124	0.117	0.026	0.019	0.029	0.009	0.012	0.029	0.036	0.011	0.023	N
BN190242	0.509	0.243	0.612	0.571	0.428	0.46	0.578	0.585	0.597	0.556	0.532	0.079	0.059	0.068	0.017	0.017	0.026	0.025	0.014	0.028	T
BN190244	0.527	0.271	0.318	0.283	0.229	0.278	0.233	0.231	0.253	0.215	0.264	0.131	0.053	0.093	0.045	0.038	0.06	0.066	0.05	0.066	T
BN190245	0.496	0.172	0.206	0.183	0.153	0.173	0.17	0.174	0.169	0.153	0.165	0.094	0.048	0.106	0.034	0.027	0.03	0.076	0.034	0.03	N
BN190247	0.508	0.292	0.473	0.475	0.364	0.366	0.35	0.373	0.428	0.369	0.369	0.141	0.181	0.335	0.198	0.217	0.187	0.328	0.199	0.176	T
BN190248	0.51	0.717	0.75	0.756	0.711	0.737	0.726	0.735	0.641	0.667	0.505	0.106	0.035	0.058	0.013	0.015	0.012	0.009	0.017	0.014	T
BN190249	0.523	0.541	0.535	0.464	0.514	0.531	0.51	0.511	0.518	0.499	0.537	0.483	0.186	0.464	0.458	0.449	0.46	0.179	0.116	0.297	T
BN190251	0.521	0.223	0.231	0.204	0.156	0.177	0.143	0.141	0.171	0.149	0.163	0.055	0.017	0.041	0.018	0.019	0.018	0.052	0.037	0.035	T
BN190252	0.493	0.096	0.126	0.085	0.053	0.069	0.051	0.046	0.053	0.045	0.059	0.015	0.006	0.015	0.004	0.005	0.008	0.015	0.011	0.009	T
BN190255	0.514	0.134	0.243	0.211	0.157	0.145	0.133	0.143	0.148	0.117	0.133	0.036	0.022	0.069	0.02	0.042	0.038	0.076	0.039	0.035	N
BN190256	0.2	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T
BN190257	0.494	0.125	0.19	0.155	0.101	0.097	0.096	0.095	0.104	0.095	0.106	0.033	0.015	0.039	0.019	0.025	0.025	0.034	0.02	0.023	N
BN190258	0.496	0.31	0.328	0.294	0.185	0.266	0.206	0.218	0.247	0.228	0.183	0.077	0.027	0.027	0.022	0.017	0.026	0.02	0.021	0.048	T
BN190260	0.502	0.199	0.242	0.277	0.177	0.225	0.16	0.189	0.198	0.16	0.185	0.062	0.032	0.058	0.037	0.021	0.042	0.049	0.052	0.036	N
BN190262	0.529	0.065	0.103	0.067	0.05	0.041	0.056	0.043	0.047	0.061	0.039	0.008	0.016	0.025	0.016	0.014	0.009	0.011	0.003	0.008	N
