mean.A	mean.B	delta	Pvalue.ttest	p.adjust.BH	Pvalue.wilcox	a.shapiro.pvalue	b.shapiro.pvalue
?|645851	10.1404560901865	18.0818117100545	-7.94135561986791	0.449267572509692	0.737863617921734	0.43979467965729	3.44597158645917e-06	0.0847232199119573
?|652919	14.648758866453	22.1586438994202	-7.50988503296712	0.531775014261081	0.771048408521809	0.196784986999171	1.89073157075726e-17	0.569058099197112
?|653553	584.379845050523	627.915164669544	-43.5353196190209	0.835075207645463	0.926402393049603	0.480584620732257	5.66707307357125e-14	0.613943082747635
?|728045	0.000104767996661396	9.33236970429325e-05	1.1444299618463e-05	0.896483816574616	0.9544549490818	0.777096569899699	0.48004603092363	0.266970627423178
?|728603	0.076285857444027	6.25305091668063e-05	0.0762233269348602	0.071604760104144	0.33110750668878	0.451241761274669	4.26969457583888e-28	0.730963019146782
?|728788	0.887649097262845	1.56770246501788	-0.680053367755036	0.618147036012997	0.814476754998257	0.988514724875806	3.48921519118579e-17	0.0190257040975037
?|729884	18.4353249339809	4.23838044094587	14.1969444930351	0.0146423666385776	0.12381483915018	0.26355687488252	4.7914360570289e-25	0.0343219214132559
?|8225	657.29550742835	822.953680838805	-165.658173410456	0.188051947643274	0.549984976789751	0.105866252574156	2.09872056314597e-07	0.910447680512471
?|90288	21.2776161400497	17.5363723324606	3.74124380758906	0.481264107607933	0.750124129346509	0.676342349073781	3.84523894577818e-23	0.682665524542486
A1BG|1	115.650352830653	123.185583880005	-7.53523104935184	0.679576544890524	0.848128602984015	0.156915046130138	6.46024404493188e-21	0.45550785200893
A1CF|29974	61.7138960170425	17.8441092312201	43.8697867858224	0.0019054636335317	0.0290431134818406	0.138153882781779	4.67243385436403e-16	0.985788330659297
A2BP1|54715	2.26373972582911	1.48941527794767	0.774324447881447	0.474138405202266	0.747602372399138	0.65541681383006	7.33224336449522e-27	0.00776959414367269
A2LD1|87769	130.655836466379	114.308913299059	16.3469231673201	0.0349607435295969	0.215678793691753	0.866627749283254	2.1608556563021e-15	0.986999476205112
A2ML1|144568	274.24656353159	0.869237331284414	273.377326200305	0.000547448257027335	0.0113417357871122	0.0485940591221148	3.55088403284546e-26	0.801765831613872
A2M|2	16693.0824624102	26581.020521879	-9887.93805946879	0.135846380074454	0.466650087287183	0.0443758336327982	0.000520035522779302	0.0551961132488216
A4GALT|53947	676.346761609919	770.213488863451	-93.866727253532	0.71246905078253	0.864921358662955	0.561506986033412	1.43496783043575e-19	0.159820647675436
A4GNT|51146	91.984114184394	15.3555654613341	76.62854872306	3.18357835058102e-06	0.000174764831860372	0.255447485166801	5.87781914506625e-21	0.636772472027966
AAA1|404744	2.01874769239966	0.718209060369347	1.30053863203031	0.11099018546478	0.416790083336464	0.395706517597908	4.28644005094491e-19	0.0305633592276127
AAAS|8086	684.162610173313	826.662280358662	-142.499670185349	0.310558601004542	0.676979556031228	0.217506776343181	2.08164181177832e-06	0.0921199817235325
AACSL|729522	1.07977474312428	0.632535348293225	0.447239394831056	0.422649309746618	0.730852604936226	0.379887041170376	2.41390464212822e-23	0.109789266446985
AACS|65985	1008.70861317809	657.095438050949	351.613175127138	0.0625641367643039	0.305712923659705	0.0619614166641124	3.27764631119205e-15	0.131919303931863
AADACL2|344752	0.195916537510154	0.137561725071408	0.0583548124387459	0.710976821640826	0.864476825273788	0.965553691934695	3.23055215645594e-25	0.00124623766414465
AADACL3|126767	0.0728245440434741	0.163354228555153	-0.0905296845116785	0.619522735685868	0.815420451143784	0.711773226673644	9.10966602523558e-26	0.00125778194660567
AADACL4|343066	0.23558901560048	0.00012228164888642	0.235466733951594	6.49755891349181e-07	4.64813177884671e-05	0.555055668477684	2.68028698647215e-23	0.655875631926914
AADAC|13	236.209004906463	17.8235170250839	218.385487881379	2.27209122732692e-08	2.81013885471379e-06	0.0105415683687827	7.29913907764731e-24	0.811999668189832
AADAT|51166	73.9966369559885	71.1203028105497	2.87633414543885	0.894896130274712	0.953753760935949	0.996171457428515	7.33788663266957e-14	0.573100478176439
AAGAB|79719	1093.21589674892	912.140186859182	181.07570988974	0.00097136564272585	0.0178541701081508	0.162615138174914	5.02821124036555e-08	0.475032675756137
AAK1|22848	932.280069660099	1125.93939555403	-193.659325893931	0.0889602486195576	0.372956688505002	0.0997954616131552	0.0150057287571943	0.106232177763342
AAMP|14	2875.62798738708	2029.21717091927	846.410816467809	0.0143943365721007	0.122575746230526	0.00710475325024294	1.96532172299153e-07	0.267390783026911
AANAT|15	0.976855279176077	1.26704986389074	-0.290194584714661	0.810840431567468	0.913895002902365	0.791848366831157	1.45074971292024e-18	0.0135936333060281
AARS2|57505	404.757487389431	430.427468277037	-25.6699808876065	0.775847493340473	0.898090019827817	0.866627749283254	8.40201575080971e-07	0.104750101082891
AARSD1|80755	582.075310967988	527.449307816355	54.6260031516334	0.221691213136149	0.591801104784589	0.851553208726406	4.83975693917254e-15	0.329420783360483
AARS|16	3074.57147220494	2532.35728908392	542.214183121019	0.0951694760974489	0.384782298888681	0.228437090162404	4.51145580630881e-11	0.0385655409254547
AASDHPPT|60496	622.886287690918	676.418692381909	-53.5324046909909	0.485431403822361	0.751726667059654	0.315927230736185	1.01174277451662e-06	0.136841589848809
AASDH|132949	203.91239501271	218.72491985658	-14.8125248438701	0.790116361010227	0.903323254699909	0.874183608548854	6.00806263518248e-06	0.536432848208298
AASS|10157	309.92915259868	421.324777935589	-111.395625336909	0.0925435345426036	0.380027679625356	0.0519743788938294	3.17542716948325e-06	0.9945525037091
AATF|26574	1332.92067047929	1113.2281996026	219.692470876693	0.0753299056671853	0.341036007332521	0.267677483377127	1.8497629953923e-11	0.451032521496865
AATK|9625	423.961943652846	201.914600339235	222.047343313611	0.00181920185480113	0.0282313176726545	0.251458501205404	5.00137061229348e-14	0.927546108749986
ABAT|18	905.594102612677	441.546652418992	464.047450193686	6.31900204038622e-05	0.00207909344376874	0.517125980191922	1.23145654712815e-22	0.707017262568951
ABCA10|10349	68.6019665017689	65.8348239649904	2.76714253677847	0.732819478208119	0.87499370206984	0.288943075578713	9.25075003723892e-19	0.425478278719262
ABCA11P|79963	93.6575490405033	120.625159760612	-26.9676107201088	0.602778292938764	0.806857997338567	0.82157158509495	6.04235949489223e-21	0.0629673017655158
ABCA12|26154	75.7604087634761	2.25353269782856	73.5068760656476	4.90770911441924e-22	3.35867252760472e-18	0.00316740005005464	3.73959780610545e-14	0.0595918651097795
ABCA13|154664	55.8887191210266	7.47142853639231	48.4172905846343	2.12899169942513e-06	0.000127435360294161	0.0175394176937049	6.61764516082446e-21	0.0985871124075885
ABCA17P|650655	9.97425913474713	5.59633483611148	4.37792429863564	0.259070439607812	0.633730405830218	0.988514724875806	7.41022817185767e-28	0.185549513046943
ABCA1|19	894.345837069133	1143.09840166465	-248.752564595519	0.293796878420417	0.664779075300537	0.210431987624743	1.15989942289193e-07	0.924823974993033
ABCA2|20	1826.74392130755	1613.28490027002	213.459021037527	0.490843946121008	0.754945580215757	0.927358057322859	6.04824725562348e-20	0.129033738017497
ABCA3|21	696.241855976812	745.88735002313	-49.6454940463176	0.711422242888317	0.86453789416577	0.297759752425271	4.39813223980728e-20	0.553549242158199
ABCA4|24	11.4917014023451	3.61951701738016	7.8721843849649	0.000101668827711206	0.00302445294649146	0.369559931726153	4.60652719650755e-24	0.711118879803187
ABCA5|23461	492.53477640137	515.185286950743	-22.6505105493736	0.844204785344227	0.930746882606719	0.349435362961089	3.05447149019426e-19	0.963011428740447
ABCA6|23460	185.580624871712	177.353854063662	8.22677080804979	0.889244934010533	0.951435079481487	0.697520883740873	1.68812742538432e-15	0.268901398408606
ABCA7|10347	815.353084527201	1121.69232809287	-306.339243565665	0.652991632400949	0.835092263910793	0.874183608548854	5.44857095362161e-10	0.00953580638166547
ABCA8|10351	336.08359384058	407.424526420089	-71.3409325795088	0.587561391116531	0.799879653730927	0.210431987624743	1.30009102743823e-17	0.29469997943727
ABCA9|10350	158.322042538687	144.93884463409	13.3831979045971	0.859833589148465	0.93788000278893	0.904515132632473	1.17608984225513e-15	0.391403674744498
ABCB10|23456	459.383558751463	438.048867626578	21.3346911248851	0.567760669692704	0.790850530130979	0.980859049996463	6.85058731974934e-13	0.130995197185994
ABCB11|8647	5.48717246469453	3.94445388951891	1.54271857517562	0.632777655319174	0.822473609865233	0.480584620732257	1.77007820448502e-22	0.0705030476749715
ABCB1|5243	510.072598354831	534.474225207972	-24.4016268531407	0.847638050149392	0.932179377985814	0.193476817985658	2.34010394353536e-20	0.477066151925151
ABCB4|5244	65.1346240645529	206.360033119782	-141.225409055229	0.465239160202383	0.743010631253397	0.704634093275864	4.69113676789351e-20	0.00601470350060041
ABCB5|340273	8.70583351781721	16.7178983494608	-8.01206483164364	0.489876619416985	0.754173430807597	0.276050981490394	1.36799720125516e-16	0.0221823159421638
ABCB6|10058	460.814526528504	278.252444036393	182.562082492111	0.0102959436515898	0.0974314899343399	0.0145908628661321	1.19126942271707e-16	0.501176763745273
ABCB7|22	372.481149472508	426.541623677234	-54.0604742047258	0.357500497657041	0.705386965877859	0.306754399896998	0.00498441116212522	0.302436819204909
ABCB8|11194	781.148183104812	687.486498050842	93.6616850539696	0.0678319673846202	0.320304798179194	0.510937419997431	3.4505688099698e-10	0.148244811537136
ABCB9|23457	191.769906795907	132.557632689947	59.2122741059597	0.0175399472381451	0.138003296147854	0.125847312941002	1.24756983886877e-10	0.84127589462988
ABCC10|89845	612.181694934977	651.335513827792	-39.1538188928156	0.222152247980542	0.592338675751755	0.364462455423359	9.43409997987199e-05	0.236828671373305
ABCC11|85320	7.00325693768607	1.06939993043599	5.93385700725007	0.0033835360916662	0.04480328794725	0.0423853310561964	4.36044235790601e-27	0.910774519835674
ABCC12|94160	0.633397064286706	0.123972043731813	0.509425020554894	0.0663221268729787	0.316369369401581	0.504787778458732	3.6561049152788e-27	0.00125404618625847
ABCC13|150000	1.87695249354315	0.536274719385215	1.34067777415793	0.0276543403465738	0.184581034348344	0.548640787788959	1.60832748054811e-22	0.130539491804587
ABCC1|4363	1694.10096710751	1756.04462548192	-61.9436583744161	0.791475923376009	0.90437642956358	0.769750337352118	1.99679880981093e-07	0.042884522035128
ABCC2|1244	25.3356349151192	16.8628658777779	8.47276903734138	0.503221732521294	0.759121630447809	0.718937718552256	2.4051892773805e-26	0.0109554425997033
ABCC3|8714	5643.8779014496	3532.47073929286	2111.40716215674	0.134812149730255	0.465024906940836	0.22475101175776	4.43775672102861e-10	0.863970927242383
ABCC4|10257	353.158928633703	390.411324517305	-37.2523958836018	0.679578060552351	0.848128602984015	0.385116472665214	1.51021045213712e-14	0.41353367053467
ABCC5|10057	908.389997148408	1204.33764032297	-295.94764317456	0.355309333912829	0.704090224628784	0.162615138174914	5.70071487416466e-16	0.172738673009473
ABCC6P1|653190	12.3316467613916	6.67184039218845	5.65980636920318	0.281554647790164	0.654876908777598	0.276050981490394	2.29649812892855e-16	0.0778795061072492
ABCC6P2|730013	26.6977994668642	15.1235916796196	11.5742077872446	0.159300289169689	0.505593356354161	0.247513177811424	9.27591416810838e-11	0.70304773479405
ABCC6|368	126.495047262362	76.087592350193	50.4074549121695	0.240540103521873	0.612720702904165	0.334807649173396	1.10945740140103e-11	0.686049761446933
ABCC8|6833	2235.56664914267	319.338357452924	1916.22829168975	0.000366599498990839	0.00823485154680624	0.349435362961089	2.6532591329986e-25	0.738191100906473
ABCC9|10060	441.295362192843	318.31957424032	122.975787952523	0.336662592896096	0.691150315445307	0.829044399204519	6.55991229499888e-16	0.240901494512031
ABCD1|215	484.788917057553	496.532088945781	-11.7431718882275	0.735337830921649	0.876115425177134	0.542262725602061	8.70915863954542e-08	0.947311717658598
ABCD2|225	16.558808612813	51.4643665680526	-34.9055579552397	0.238468488019751	0.610169058765393	0.0226532274259632	2.61667792910955e-18	0.311047341075084
ABCD3|5825	1236.88442294654	983.132381711977	253.752041234562	0.237362902537635	0.609098989726757	0.243611396467512	1.22618456904558e-08	0.49299893745024
ABCD4|5826	787.197778694248	844.237398197312	-57.0396195030646	0.459321332906523	0.741076974024793	0.43979467965729	1.17741775584391e-05	0.248523179511985
ABCE1|6059	1258.96047782584	1198.61955724288	60.3409205829587	0.617407020750688	0.814128679706639	0.791848366831157	0.00171863740136917	0.194743254891532
ABCF1|23	1745.52094841902	1714.28315390523	31.2377945137816	0.664359387362482	0.840221392473509	0.950261014562243	8.05595839685987e-11	0.704754228241364
ABCF2|10061	1178.53994125884	1069.4422239119	109.097717346944	0.0260311949503616	0.178731185380599	0.339639091080216	3.47535873299763e-17	0.479310122945795
ABCF3|55324	1156.92057910143	1100.00565540324	56.9149236981814	0.482529301634269	0.75057270186023	0.607652530695678	1.63742209198235e-10	0.534666037274743
ABCG1|9619	922.078129826136	938.666767130472	-16.5886373043362	0.9358099245212	0.971313435361055	0.866627749283254	2.10010704946948e-08	0.283322328467253
ABCG2|9429	96.6014916363714	73.2626651643551	23.3388264720163	0.293503487112519	0.664779075300537	0.912121611579401	2.97663969917169e-23	0.385372031249968
ABCG4|64137	5.48651788999072	8.32405967496839	-2.83754178497766	0.127490195302048	0.450749302522189	0.0567854239355619	1.28691565069386e-09	0.674948851588125
ABCG5|64240	10.7705880843413	1.51515485931415	9.2554332250271	0.000137042940262831	0.00380220081964349	0.105866252574156	1.44938995004445e-25	0.924958098842503
ABCG8|64241	8.61756284055945	0.163367946675322	8.45419489388413	4.19912448891109e-05	0.00148898488569661	0.0238188113151604	1.1723763624804e-25	0.00124689841270066
ABHD10|55347	517.867372647812	559.450353315068	-41.5829806672563	0.762304638090247	0.890405063747043	0.896917405347835	6.15518730911516e-10	0.0696197232406614
ABHD11|83451	933.390310714968	502.05954326519	431.330767449778	0.0254772395630668	0.176237602920931	0.0580444524366347	6.59828424880582e-11	0.700272339427043
ABHD12B|145447	4.27944745650388	1.83080225300065	2.44864520350323	0.119841940752442	0.436409167362254	0.53592185459941	1.96268675092039e-27	0.260425574887809
ABHD12|26090	1799.42933152303	1667.1993398827	132.229991640325	0.742493545012723	0.879283323104125	0.762424711175987	7.77048516157173e-13	0.233379600291225
ABHD13|84945	510.125455511545	547.524421946899	-37.3989664353542	0.403027036606769	0.726554350666535	0.411917552776641	0.00021069098231935	0.438960077762693
ABHD14A|25864	405.378339129897	282.468504345494	122.909834784403	0.00107260012199159	0.0191159315144179	0.43979467965729	2.83078145578717e-22	0.651281734518715
ABHD14B|84836	1821.33523801638	1589.24488411773	232.090353898648	0.368352495669888	0.713089712066791	0.63475838498412	2.72388583706913e-16	0.456905414829897
ABHD15|116236	561.659937587613	482.764825119749	78.8951124678647	0.360918841072436	0.708187552584306	0.836532714451799	4.7125412986636e-25	0.311186711875396
ABHD1|84696	6.21444368524112	6.67555689211731	-0.461113206876187	0.833398825556801	0.925584763214939	0.480584620732257	1.25227551547538e-17	0.187681147755549
ABHD2|11057	11031.4871484377	6439.53852641565	4591.94862202203	0.0300767540116824	0.194796793884496	0.151367729896792	6.71851190726099e-21	0.652589718636289
ABHD3|171586	668.610026753766	524.482671177685	144.127355576081	0.081337688355625	0.355391182068739	0.648500313355555	4.14851054599696e-13	0.570869596537737
ABHD4|63874	1118.43795738327	1238.67457211573	-120.236614732458	0.708243844944994	0.862862234783152	0.457027936204661	0.00687037072275255	0.711773101537174
ABHD5|51099	505.285989923569	581.020761944157	-75.7347720205877	0.614645565410363	0.812676377251709	0.334807649173396	0.00272263253546886	0.811965340098999
ABHD6|57406	200.522147015524	315.883633580468	-115.361486564943	0.490485799968022	0.75471512846762	0.669338350509776	8.36850242849187e-17	0.0938763264443059
ABHD8|79575	300.147070343524	319.081073181465	-18.9340028379412	0.686037172009263	0.850851881361904	0.364462455423359	5.22802862045951e-18	0.274980008422773
ABI1|10006	1609.49382561546	1750.98519874793	-141.491373132472	0.33655025870491	0.691150315445307	0.344515010250589	0.364549375719548	0.948236097149297
ABI2|10152	1172.68863105714	1070.5490309193	102.139600137832	0.327084061575459	0.685221120392131	0.683374463562227	4.01321762010384e-09	0.525718470110156
ABI3BP|25890	855.960859812399	746.166064695582	109.794795116817	0.542769853876108	0.777262179670111	0.627933948474923	1.44230071793832e-12	0.340766801784946
ABI3|51225	329.19053028713	984.7889904113	-655.59846012417	0.126158538364409	0.449049473420098	0.00196840576992903	2.64274900137678e-08	0.00621768346907884
ABL1|25	2312.88966792924	2770.73407146029	-457.844403531055	0.228874072797657	0.599593414394372	0.135621114871351	8.34741505206054e-09	0.437656772265342
ABL2|27	1066.7815001598	1270.42352539622	-203.642025236415	0.637302287000809	0.825153134540809	0.814114926804675	7.78157925087849e-10	0.43207869197645
ABLIM1|3983	4372.34985292387	3408.43827532014	963.91157760373	0.0976555497473369	0.389919504446241	0.255447485166801	3.98098204401756e-10	0.00310882831307728
ABLIM2|84448	416.972006247951	389.439998781573	27.5320074663772	0.831204373277801	0.92471968514799	0.669338350509776	7.61770819584651e-19	0.187572349991428
ABLIM3|22885	1248.09784534181	798.81198886778	449.285856474026	0.144373889195333	0.481974035621039	0.154122421415141	3.10136331692359e-09	0.14477249245743
ABO|28	154.178135994353	23.2654794963166	130.912656498037	5.58391907403861e-07	4.1537479169959e-05	0.0263068172896104	1.78903330083238e-17	0.493420727038345
ABP1|26	2215.51602502517	397.916596687008	1817.59942833817	7.10621764407975e-05	0.00231216726546119	0.0180006975937532	3.10596805562103e-19	0.268845020404977
ABRA|137735	2.01356216993972	1.51262350069553	0.500938669244196	0.562955075229236	0.787922193028253	0.587668682046914	1.84826188113625e-24	0.887448416775683
ABR|29	3032.29078978733	3411.86327201181	-379.572482224481	0.0984440279160701	0.391620681485145	0.112226334271177	9.50367203077996e-12	0.99575755492682
ABT1|29777	591.871950628041	633.429486792261	-41.55753616422	0.740798870503952	0.878644807066241	0.965553691934695	1.05413635695608e-06	0.043509484064783
ABTB1|80325	1043.85951239538	1197.46092084379	-153.601408448404	0.72643189609125	0.872180341235282	0.95790541667916	1.53584693620695e-12	0.192548592816757
ABTB2|25841	460.205916578941	424.237721869083	35.9681947098581	0.800675487203456	0.909520218422825	0.973205137581401	3.94648863968412e-10	0.772487908631363
ACAA1|30	1466.96925175624	1540.29297217397	-73.3237204177246	0.340686243366957	0.693636380659162	0.542262725602061	2.27852360413107e-05	0.885929231634079
ACAA2|10449	1541.24551859035	1836.43955101496	-295.194032424606	0.471491923258888	0.746335801046999	0.293329185909263	1.35223295550719e-09	0.626053535421102
ACACA|31	1153.01569317339	830.398468172366	322.61722500102	0.0525993743192284	0.277812577082166	0.070452382358233	7.01532000910292e-06	0.453653279720672
ACACB|32	845.821951109177	890.798478359387	-44.9765272502106	0.87909881472323	0.946796294658901	0.517125980191922	6.45282479827894e-18	0.265838168986287
ACAD10|80724	536.448554899261	619.015305392876	-82.5667504936149	0.314653269149619	0.679953266455966	0.193476817985658	1.38013906941812e-17	0.305235919019426
ACAD11|84129	379.719127006049	569.183816567557	-189.464689561508	0.190380035751494	0.552934292546883	0.0555492030148385	0.0298872952826831	0.0850150560221326
ACAD8|27034	442.308442439537	495.888602479068	-53.5801600395313	0.522923149810671	0.767808069476519	0.445497267437365	6.81086620625143e-07	0.9097566909923
ACAD9|28976	793.817411330413	798.995741520435	-5.17833019002148	0.8027986875432	0.91074874396061	0.480584620732257	1.55642153709558e-10	0.93380600556789
ACADL|33	43.9875022577717	106.685040041053	-62.6975377832811	0.350247794258398	0.699860808496882	0.311318534081254	4.39384109347388e-19	0.563381702026155
ACADM|34	718.046351731996	957.353844040884	-239.307492308888	0.170918685080717	0.522892493427536	0.0646923459651293	1.90970636841847e-09	0.694700730138216
ACADSB|36	409.796955750782	472.758109606116	-62.961153855334	0.578354263874719	0.794639830585462	0.445497267437365	5.77853884200494e-11	0.715114099840244
ACADS|35	616.295084918959	640.253021063236	-23.9579361442766	0.789358944497872	0.9030853974817	0.542262725602061	1.17583241498739e-09	0.607856732815308
ACADVL|37	6286.23299566037	7149.48189093957	-863.248895279198	0.404973995597862	0.727290865580382	0.193476817985658	3.13442138412936e-13	0.761630709636017
ACAN|176	104.457050870663	85.0566690653894	19.4003818052738	0.536071562356214	0.773225041923242	0.829044399204519	6.79529649861672e-14	0.61259905653334
ACAP1|9744	276.803766728221	1489.7947549635	-1212.99098823527	0.3903334607527	0.723292066080097	0.0454003089739251	5.21696479206844e-23	0.00244417756952426
ACAP2|23527	1127.37347677739	1374.46012349616	-247.08664671877	0.538333990252066	0.774874083677576	0.676342349073781	0.000776567197508465	0.231008703491023
ACAP3|116983	904.139243499605	1050.27847250714	-146.139229007534	0.346220075939464	0.6980504813373	0.22475101175776	6.25109218421426e-09	0.974994723812856
ACAT1|38	772.4248517924	916.473921919615	-144.049070127215	0.203251556673219	0.568367980122291	0.159745865674169	1.25139872046467e-12	0.879589849747964
ACAT2|39	462.904496123687	641.510759516861	-178.606263393174	0.334403622827604	0.689598310593968	0.235937952630867	7.32168944080128e-10	0.380838022098869
ACBD3|64746	1762.16852430103	1193.69491269426	568.473611606765	0.0278928541280505	0.185329510712946	0.0290162894639574	0.00124115470564394	0.699755660571461
ACBD4|79777	348.951048014249	356.277066645631	-7.32601863138206	0.929797120943137	0.969385477139371	0.85908405800666	9.03533741602521e-09	0.552323159722158
ACBD5|91452	904.327566069987	774.886666398094	129.440899671892	0.286356389280468	0.659447993452239	0.445497267437365	1.13343365986466e-05	0.74836176195583
ACBD6|84320	510.369440716168	401.84439849549	108.525042220677	0.00217864247429695	0.0321334113791599	0.0660946185797086	1.21498221150724e-14	0.493479302946869
ACBD7|414149	32.1369722013516	18.5528677463612	13.5841044549904	0.00732385661418139	0.0771503848875106	0.210431987624743	8.9026930046761e-15	0.703640975989135
ACCN1|40	6.1311300567183	1.5402814798469	4.5908485768714	0.00769202531522701	0.0794791000236164	0.177547069081074	4.10121677159571e-27	0.0172058489046023
ACCN2|41	92.5551506229673	46.283014840712	46.2721357822553	0.0183499689143987	0.142651727293267	0.145971083111988	9.19715576223215e-20	0.770230419332359
ACCN3|9311	31.7165972969887	17.0523634189827	14.664233878006	0.0303247753772128	0.195723974621049	0.63475838498412	1.80388540147878e-21	0.882915760146905
ACCN4|55515	8.02996562812768	2.49659765619985	5.53336797192783	0.0756440170910987	0.341930276287395	0.486575499844476	5.04419500206406e-28	0.862816163129667
ACCN5|51802	0.285702128832169	0.000135516507220569	0.285566612324949	0.121085715698007	0.43954131743963	0.676342349073781	2.14627885097391e-28	0.313277491788784
ACCSL|390110	0.0197032992696764	0.000120758907293584	0.0195825403623828	0.00552079708924581	0.0634999916186587	0.594296150095548	7.62806445811286e-27	0.147209779159187
ACCS|84680	319.033715098168	590.874947856138	-271.841232757971	0.371563135901717	0.715295683045924	0.422940462391923	4.79313874150657e-06	0.221313959418774
ACD|65057	461.53079292111	487.710988416029	-26.1801954949189	0.653276045335173	0.835141576679163	0.422940462391923	3.60270400737768e-09	0.516940363628
ACE2|59272	397.443257974844	62.7417019941911	334.701555980653	2.93468572060853e-06	0.000164623039698945	0.0555492030148385	9.45006712686844e-23	0.769157363999206
ACER1|125981	0.569834944572396	1.46503190575097	-0.895196961178573	0.456729038172902	0.740304871535743	0.271842157712558	1.7363109609405e-22	0.0608472244316715
ACER2|340485	121.311387621072	33.2198204344518	88.0915671866205	1.32063498319872e-07	1.23532992983453e-05	0.0327380394774311	4.85270409658142e-21	0.63312801431299
ACER3|55331	385.569379631315	427.799737797414	-42.2303581660985	0.51887696037239	0.766267390400009	0.411917552776641	7.42183953061378e-09	0.323265774417932
ACE|1636	1126.66545350981	817.481099607343	309.184353902466	0.273948496287262	0.647156435079252	0.349435362961089	8.78298512598913e-17	0.756930673210224
ACHE|43	464.876088513389	387.947918932103	76.9281695812868	0.539602544897776	0.77559366069002	0.762424711175987	4.27160112248565e-15	0.715797032784027
ACIN1|22985	3055.1225266289	3566.40098031474	-511.278453685842	0.497618069015938	0.757345928463027	0.548640787788959	0.00430797433310393	0.00738210541530169
ACLY|47	3924.48026512276	3299.16166371762	625.318601405139	0.0265649312260599	0.180191382154293	0.457027936204661	7.75614767935019e-17	0.99789155469776
ACMSD|130013	42.1429958066522	6.85100192607081	35.2919938805814	0.007513071125012	0.0782602046005182	0.267677483377127	3.21546025009522e-26	0.0115248122480357
ACN9|57001	190.622917485001	161.279510548108	29.3434069368926	0.0463400015125379	0.258175480916988	0.359409150946263	2.41420648664049e-14	0.978895479714062
ACO1|48	1265.89771494053	1381.70639337018	-115.808678429649	0.75996272544407	0.889200131993629	0.600957580503648	4.54389022933968e-05	0.699515099183813
ACO2|50	2498.85627029872	2209.49666974189	289.359600556822	0.104034452811357	0.403828152945286	0.468724382796034	5.42057225699592e-10	0.738586105003501
