id	filename	md5	size	state
4c5ae20a-41c4-484d-ae67-bfd6c14bf834	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-FB-A4P6-01A-12D-A26Q-05.txt	8467de709071e178d08f25a4b0b25f1d	21287334	live
f4c91376-3bee-4512-9713-6497c53cd003	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-HZ-7924-01A-11D-2157-05.txt	471e1f9ee4e73ab1875085d1e0179929	21280036	live
ce100ac4-d44e-4686-a8f7-605759a72933	jhu-usc.edu_PAAD.HumanMethylation450.7.lvl-3.TCGA-US-A776-01A-13D-A33U-05.txt	5bfb766e0910238e96c2601a5e984fc5	21282562	live
81fdf108-85b9-4770-84ae-dc3e90c22365	jhu-usc.edu_PAAD.HumanMethylation450.7.lvl-3.TCGA-IB-A6UF-01A-23D-A33U-05.txt	2be1318d53da88d73283998ec4c26532	21260872	live
4a17924e-c2b1-4444-8e3b-f095780f9595	jhu-usc.edu_PAAD.HumanMethylation450.8.lvl-3.TCGA-IB-A7M4-01A-11D-A368-05.txt	295bc14516bc5d576469280c3750ebcf	21286580	live
88715291-bd3d-4561-864c-ba3c2a6b2fab	jhu-usc.edu_PAAD.HumanMethylation450.8.lvl-3.TCGA-XN-A8T3-01A-11D-A368-05.txt	e99be6f013b8d92c55cfb245f2d688fc	21288511	live
63d16ee9-0bca-4453-ac31-5fff3ee0c90f	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AABA-01A-21D-A40Y-05.txt	cc3cf43a8e6691bf2db5573285ee5e14	21262685	live
1bd43e6f-a2fd-406e-831f-e915e25f40c1	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-IB-7649-01A-11D-2157-05.txt	1d9d20d9ea49df5976f8cf4c34748043	21276216	live
58d8f7d6-92f7-4842-9ef3-6d7b84f26412	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-HV-AA8V-01A-11D-A40Y-05.txt	63842c0d5a311a5635af043f9ed25e00	21262201	live
69219c08-6553-491e-80a1-6d25ec1daffc	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-FB-A545-01A-11D-A26Q-05.txt	3627c7fd4537f9c3b11dd5f8500e5df3	21280084	live
9d68a1b4-b4dc-4b87-b5cb-dc25723c826b	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-PZ-A5RE-01A-11D-A32S-05.txt	23109b4ad3d3fb5593ebe130ec3b976c	21281439	live
36878d67-0d0f-42a0-bdce-910119e629f4	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-FB-AAPZ-01A-11D-A40Y-05.txt	d8670ae7404f6bd9b3b01a5d36e79caf	21281438	live
c72f61c0-a5cf-4553-9c5e-b0deb6f55e52	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-2L-AAQI-01A-12D-A398-05.txt	902c02d8a5567956482ac303ea2feb87	21290928	live
05bfaa7d-a4ec-4751-ae36-b7a5c9a4623c	jhu-usc.edu_PAAD.HumanMethylation450.4.lvl-3.TCGA-HZ-8638-01A-11D-2399-05.txt	626885022512e700eb0836a93cfde336	21286644	live
2ba16096-bae4-4bb4-8d60-1f57383f57d8	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-XD-AAUI-01A-42D-A40Y-05.txt	943aa038f2e3d7c595bce9277f19fdbd	21239789	live
dd3c7517-c356-4c9f-a68c-4ba84e2ecd75	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-HZ-A4BK-01A-11D-A26Q-05.txt	403c317e658ba0f17dd7bac44fd2bb6e	21290226	live
72b93fdc-d01f-4dc3-970b-f0f0eb1dc612	jhu-usc.edu_PAAD.HumanMethylation450.1.lvl-3.TCGA-FZ-5923-11A-01D-1744-05.txt	994a23a21f3c92e12fb6bda57da75c5d	21317055	live
28996f80-498e-4a08-a61e-907a13dcfb52	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-FB-A5VM-01A-11D-A32S-05.txt	a9ab7f4b7a2fdedbf813d5b686ca4212	21281788	live
ad39cbd6-d8f3-465a-af3d-411b447114ed	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-M8-A5N4-01A-11D-A26Q-05.txt	f07610b6fd51a8bea2f284c1d8aa3af2	21290512	live
1e119da9-78e0-485b-9b3b-f32baa87f2e0	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AABK-01A-31D-A40Y-05.txt	f4288ade6bf75e4527bd7ba2b96a580c	21256033	live
b858175e-7674-4e14-9c13-1efb3e2c5926	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-3A-A9I7-01A-21D-A38H-05.txt	dfc35e840a3adef52b4da42baab0796a	21291530	live
e0fbe70f-34bb-447c-9f55-b7caca05c735	jhu-usc.edu_PAAD.HumanMethylation450.1.lvl-3.TCGA-FZ-5924-01A-13D-1744-05.txt	7665bbcdc0031eafb33af96108d3a113	21309702	live
e03ee27c-26ee-4f3b-ac8f-2127ef807aaa	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-F2-6879-01A-11D-2157-05.txt	978c3286565b99b3c4a791fad7c98564	21284884	live
14768b0a-0679-49b1-b1e8-4c083e689947	jhu-usc.edu_PAAD.HumanMethylation450.9.lvl-3.TCGA-Q3-AA2A-01A-11D-A378-05.txt	7cf836ae7349e35fca81bf0e34a479e6	21286096	live
7799993f-0513-475b-8118-4aeb04c93b81	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-OE-A75W-01A-12D-A32S-05.txt	46776bdc68d486f345c118e26f49b75c	21278648	live
26e0602d-fded-45fb-add3-3f86ea1fefc9	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AAB6-01A-11D-A40Y-05.txt	5984dc9b9b8ede59ffb38cb82e9aece5	21252401	live
76db6eef-57de-42b9-8137-ea6387aac121	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-3A-A9IH-01A-12D-A398-05.txt	e47d61ef956dd951ef29b772c254c7ff	21281412	live
cd0f58f5-8c6d-47c8-8a59-067d10fc929f	jhu-usc.edu_PAAD.HumanMethylation450.1.lvl-3.TCGA-FZ-5922-11A-01D-1744-05.txt	1a6a13f231ed626763e8b112f68ccf8d	21306990	live
c5abcdc8-cc64-45a2-93d0-77fcc2137c3c	jhu-usc.edu_PAAD.HumanMethylation450.8.lvl-3.TCGA-L1-A7W4-01A-12D-A368-05.txt	8a37e59c4fad9f0072d05cb20541c880	21285075	live
2434a1c6-9ca6-4a41-96ba-b6f2b046377c	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-IB-7644-01A-11D-2157-05.txt	2d2055f272ed20e79d68242bc7441303	21287758	live
62d444e6-dbd0-4d31-a194-42c0112c2eb0	jhu-usc.edu_PAAD.HumanMethylation450.8.lvl-3.TCGA-LB-A8F3-01A-11D-A368-05.txt	fd88ce344a37b1d71ee1300080e9f66c	21278394	live
f8c428c4-2943-4bec-b665-8973f0a1c8db	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-H6-A45N-01A-11D-A26Q-05.txt	25d866d4ec94536bea5e192439257b79	21286562	live
2c905379-ffde-46dc-88df-dfa20f8c33ea	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AAB9-01A-11D-A40Y-05.txt	bf5bcc084253fcb3546ba7220f52305d	21198121	live
3c082972-ebce-4c31-8ee3-6eabbc0606e1	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-FB-A4P5-01A-11D-A26Q-05.txt	c957c311637d3adca29c4057c6bb9015	21276657	live
0e9f62bc-36a3-44c5-8e5f-f4509163337c	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-F2-A7TX-01A-33D-A38H-05.txt	76fd9b09851b577abbd83b7d743b5139	21287852	live
75d263d9-c3e4-4205-8c6c-ca518092d9dc	jhu-usc.edu_PAAD.HumanMethylation450.3.lvl-3.TCGA-IB-7893-01A-11D-2202-05.txt	f4d3368ea3db01a858f3428f896adabe	21289925	live
330c4faf-0128-4c16-9a4a-ab12319d0c3c	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-IB-AAUN-01A-12D-A38H-05.txt	20d1e60d43abbc1359b77a74613af49b	21279026	live
c17e5235-5860-49bf-bdc9-08120b2e1203	jhu-usc.edu_PAAD.HumanMethylation450.9.lvl-3.TCGA-S4-A8RM-01A-11D-A378-05.txt	c88cc04db9551e407e85691b79b2a663	21283237	live
ee3d0288-1377-4bcb-b21f-0c9c8e80ec0b	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-3A-A9I9-01A-11D-A38H-05.txt	96043781c8250fa87b905ccfef3eb116	21291572	live
a635c280-7654-4b04-a1ae-5302e1333a4a	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AAB1-01A-11D-A40Y-05.txt	be27bb6f99fe937d87724245660726b9	21223060	live
2c494c5e-0388-47b0-9b4c-32537e3576b8	jhu-usc.edu_PAAD.HumanMethylation450.3.lvl-3.TCGA-HZ-8005-01A-11D-2202-05.txt	db44d27a45932748acca9b810190c152	21280426	live
8b2144d1-463d-442c-bfa1-c34bcef2a72c	jhu-usc.edu_PAAD.HumanMethylation450.7.lvl-3.TCGA-IB-A6UG-01A-32D-A33U-05.txt	6e2e34690b477e5779b74ffff3d00dbd	21258772	live
2b7dd4cd-34ea-48d3-8f07-fb50c8c2753b	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-IB-AAUQ-01A-22D-A40Y-05.txt	897ed989576bb9dd7f3977eaeb15512b	21178491	live
7e342eea-bd48-4fd7-96b1-45a0d8b2e433	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-H8-A6C1-01A-11D-A32S-05.txt	6f7afe78d00f18f89ea085e8a8be39d3	21296027	live
4a6ffe5a-0693-4d3a-8c61-a394eb0d0338	jhu-usc.edu_PAAD.HumanMethylation450.9.lvl-3.TCGA-HZ-A8P1-01A-11D-A378-05.txt	49e3d59ec67a4c7ed92e679520173d61	21283290	live
3fff4645-24c6-425d-9600-616df5dfba2d	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-IB-7886-01A-11D-2157-05.txt	313a1117391128d0a7914df43368f2d8	21284168	live
eea1d81e-c13a-47a3-bf28-4ff1444c7942	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AABH-01A-21D-A40Y-05.txt	2eaebfdb9409ea5f0661b330a39ff8ee	21264434	live
476fadd6-263e-408c-80d0-c326022400e5	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-HZ-A49G-01A-11D-A26Q-05.txt	866c8c0c79bd90f04b2190e964f8e2e7	21277248	live
6dd49f12-b3d6-49de-94c7-9bb06af172c0	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-3A-A9IS-01A-21D-A398-05.txt	47c57c5c0f5e22da4da73bb4edf54f6a	21313648	live
c0f8d7d2-3ce9-4210-9058-409aad256e78	jhu-usc.edu_PAAD.HumanMethylation450.9.lvl-3.TCGA-IB-AAUP-01A-11D-A378-05.txt	d304a8797f96c6f8db2f1b03303c560d	21281398	live
b2e3079a-a16d-47aa-b7d9-24817629b2e7	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-2L-AAQM-01A-11D-A398-05.txt	f1a0c1d68b6b1ed032373ebc73ccfa58	21324700	live
52c4fa04-4ac1-4ec3-89a3-20fbfa96956a	jhu-usc.edu_PAAD.HumanMethylation450.9.lvl-3.TCGA-IB-AAUT-01A-11D-A378-05.txt	3928791eb210495f1d77cae3e599b7f0	21290981	live
563c9ab9-9b86-4f44-ab6a-d8efb93648ea	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-US-A77J-01A-11D-A32S-05.txt	0f0b559743539438f6521406313df946	21282006	live
173bf861-07f0-45ae-b791-ba8bafcbcc95	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-HZ-7926-01A-11D-2157-05.txt	584ac7e6f21e5a18fdfc5da8ffc11c63	21278688	live
3cd32c51-e14c-4988-a4a4-702fdde9fcf7	jhu-usc.edu_PAAD.HumanMethylation450.4.lvl-3.TCGA-H6-8124-11A-01D-2399-05.txt	17ff3d98cab8ff794c3782c96fc94d03	21287587	live
d988613e-571b-49d7-a3ef-6794a1f29f0a	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-3A-A9IN-01A-11D-A398-05.txt	e06c14ae0b9a1ee2eb41a60764c6c073	21290056	live
e330c390-f63c-42ea-86fb-dbbe1f9c3ded	jhu-usc.edu_PAAD.HumanMethylation450.4.lvl-3.TCGA-HZ-8637-01A-11D-2399-05.txt	37df5eadff23cf63f71a3f0bf969c68a	21279701	live
3d106ded-7c2b-461a-ad05-c9db5fb2bbb4	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-3A-A9IO-01A-11D-A38H-05.txt	a3ae718c0c7875eff1446cc0a73f36a1	21293657	live
f6ee15be-f601-4fa9-b7ba-8e3112bfe2bd	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-IB-7652-01A-11D-2157-05.txt	d4fae86648447c89fc093ba9ce5b2506	21282294	live
bc821963-6870-4cd7-b5e7-3f2d91cd3bba	jhu-usc.edu_PAAD.HumanMethylation450.7.lvl-3.TCGA-LB-A7SX-01A-11D-A33U-05.txt	b69fdd19a3a236262676c5d7b329509a	21264184	live
227498ab-92d8-4eec-9ab5-294e33a78fb2	jhu-usc.edu_PAAD.HumanMethylation450.7.lvl-3.TCGA-HV-A7OL-01A-11D-A33U-05.txt	b7e48518e9f7120cb5089d4bd4cad087	21277571	live
a08ca081-10d6-418a-ad51-e15758d65b54	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-2L-AAQJ-01A-12D-A398-05.txt	3899be4c65f612c0bf0b2ac3e9ff1403	21277383	live
d8bfb89e-0891-4227-b260-2c4884ddd8ab	jhu-usc.edu_PAAD.HumanMethylation450.4.lvl-3.TCGA-HZ-8317-01A-11D-2399-05.txt	da795ff4eb6a18fc8614057ae989d5b1	21285976	live
9e5477e0-90ff-4d12-8c1b-3f08914ee057	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-F2-A44H-01A-11D-A26Q-05.txt	ea5d1c2332f27df602131a49e0ed7544	21291547	live
5132ee60-a48d-46d6-9843-08dc4c5159cf	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-RL-AAAS-01A-32D-A398-05.txt	6cc99594f160d9d23768c817000a94b1	21287009	live
a3019cc2-ce46-4351-b394-42ced2214553	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-F2-6880-01A-11D-2157-05.txt	31ec176026f152437be3659393c2efce	21299787	live
c546359c-6c06-4515-a830-52afd5f779a9	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-LB-A9Q5-01A-11D-A398-05.txt	a12dfc9fc0a9cbb6cc3bfc6e3d0547a7	21286900	live
769b8cde-c930-4099-92aa-fd840b584e39	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-HZ-A9TJ-01A-11D-A40Y-05.txt	c2576a7538d9fa8e0b7470fcc64e6819	21253600	live
b8036f04-cf7b-4e0a-ba92-18c00ad79320	jhu-usc.edu_PAAD.HumanMethylation450.3.lvl-3.TCGA-IB-7890-01A-12D-2202-05.txt	772cff56e8fe00e5c8f64c23f66dd596	21281437	live
55cb4b41-9998-4148-9bb2-d51d3bb1d793	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-XD-AAUH-01A-42D-A40Y-05.txt	388c50e6bcb4d13f35fa045b0d627a6e	21272449	live
cbad66ec-7023-4389-99d1-a51f3dc00eb1	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-Z5-AAPL-01A-12D-A40Y-05.txt	b6b2b94dff1f27c1f1d09b98ada8a5af	21271727	live
5ec9604d-9106-429c-ab0d-8caed07056a5	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-IB-AAUR-01A-21D-A38H-05.txt	1190c07d7d2d5ddd7a994bef1ec66601	21283617	live
43f283e4-4b7d-4d24-83a6-94ceadedcc56	jhu-usc.edu_PAAD.HumanMethylation450.7.lvl-3.TCGA-HZ-A77O-01A-11D-A33U-05.txt	b8447e35715fc8a4ae46c161478bd0e3	21280646	live
16fd9bca-a1ca-4973-9f12-1e7f8e8e4b2f	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AAB4-01A-12D-A40Y-05.txt	3d56284b08f20cd475e3901f444b4fd3	21287422	live
d2eff1c6-060d-4ccb-8c61-b9ea95bc9ccb	jhu-usc.edu_PAAD.HumanMethylation450.7.lvl-3.TCGA-HZ-A77P-01A-11D-A33U-05.txt	e39fffa61843c5dbd34686f362a14906	21272480	live
7de39354-359a-4e36-8971-d32d99a8429d	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-IB-7887-01A-11D-2157-05.txt	5fa35b3031749faedd5d437a528e96a9	21284225	live
9bec63d4-0de0-4f07-8a06-37cc9895c725	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-HV-A5A3-11A-11D-A26Q-05.txt	6b6e32464594ab60c25bac7b66e45088	21299495	live
91f940da-9869-46e7-850b-d6ff033b21d6	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-HV-A5A6-01A-11D-A26Q-05.txt	2a0c421f3ff259e0d16fe2e5cdaf98bd	21296522	live
531a3921-f29a-4ab3-942f-c35f85bb8263	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-IB-AAUV-01A-11D-A38H-05.txt	b16b3676cf64b094aa9647deb5f2f300	21293832	live
d77f80fa-1cb3-4ad5-b5da-4a00afb6a634	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-US-A77E-01A-11D-A32S-05.txt	5520c9863d4763de92c362a52a97fc31	21280201	live
bbc05080-c398-4969-885f-2a97f20da208	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-3A-A9IC-01A-11D-A38H-05.txt	3675fcbbbafcb0dfb480629f90687170	21288770	live
5dde90de-ff69-49b9-919f-049554c0299a	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AABR-01A-11D-A40Y-05.txt	a1164377aab71b841b2b762e44028bd2	21164249	live
7a9ce7c8-7f4f-4558-b1d0-1564753f5d5f	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-2L-AAQE-01A-11D-A398-05.txt	30a6228a9303296843d41850d014d9c6	21288430	live
41f6860c-3f11-40cf-b2cf-88c092654444	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-HV-A5A4-01A-11D-A26Q-05.txt	2b1cd77be5c06ddf0d7a7fe164fe6811	21282560	live
e343adb3-aef5-43a4-a0d4-3f0bd58c2b12	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-US-A774-01A-21D-A32S-05.txt	259e2138fd324c7494abaa30c00dba7e	21282297	live
d5abf83b-e7b9-49fe-90d0-2a8deaeda463	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-IB-AAUW-01A-12D-A38H-05.txt	de32b0dc91c3d80ffc402f6ff5ada3b9	21286906	live
9db2a617-dbd0-40f0-9a9d-0702c4575c39	jhu-usc.edu_PAAD.HumanMethylation450.9.lvl-3.TCGA-S4-A8RO-01A-12D-A378-05.txt	1319bf17792a6a2211fa94cb816fa45a	21275047	live
0a3cc406-45ad-4b8f-8f16-54d322bb5010	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-2J-AABV-01A-12D-A40Y-05.txt	b5180869fd80545833ad8e33b6269905	21271784	live
333f6780-6ee6-4226-a05b-16002402df4b	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-HZ-7925-01A-11D-2157-05.txt	912d98e9b75721b8f0e184d30983a099	21290243	live
9663f6ee-4107-41a3-8d4b-97e6482f68fe	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-HZ-7918-01A-11D-2157-05.txt	54591eb084bc5050a42543f190b294ba	21287236	live
a10af1e2-13e1-4b9d-9ca0-787960a366e8	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-XD-AAUG-01A-61D-A40Y-05.txt	a5dbedfc289ae49430784c0257624072	21256765	live
4b15803d-7188-4468-a6de-fa6a198e03f3	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-FB-AAPP-01A-12D-A40Y-05.txt	57f26012f4a7bc32c817a93fe964d048	21247802	live
8fe30635-f3c7-44d6-987b-8c9b271a289b	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-3A-A9I5-01A-11D-A38H-05.txt	a9c829ec36189fd1ddc6279bdb294112	21287284	live
43a30c0d-1662-482d-a5d7-7277645a34ad	jhu-usc.edu_PAAD.HumanMethylation450.4.lvl-3.TCGA-H6-8124-01A-11D-2399-05.txt	3b900f2269029abfeec4cf5809bbf7b7	21296448	live
50690383-4a55-4d7a-a368-e759b2a22625	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-IB-A5SQ-01A-11D-A32S-05.txt	e90f580830d2deb4d9a1d528cbad7d26	21274976	live
dcb4f454-c100-4933-ad17-21709387e302	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-HZ-7919-01A-11D-2157-05.txt	96c5267f25dc3de036a0a2822a5c060c	21275259	live
a63cfd0c-609c-4c4e-9f4c-b2c714681d30	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-HZ-A49H-01A-11D-A26Q-05.txt	f03e22e9d8a6b086d8da20b9bd1972fe	21291300	live
0f2aaea7-5c05-46c8-a668-be1e697cec2d	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-IB-7647-01A-11D-2157-05.txt	6dcd006bb3fcc7326956cfc12c7a3b96	21271029	live
fe97bf58-32d2-441f-b49a-cd75fea2df99	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-IB-7654-01A-11D-2157-05.txt	e5762c6ee10b435527efba52b8605314	21287105	live
16577993-710c-4fe3-8d53-ecc50912163f	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-US-A77G-01A-11D-A32S-05.txt	90abc09e8faced2e1c1302ee186de7b7	21282677	live
aead5b00-26bf-48fc-8b16-e38634bb6755	jhu-usc.edu_PAAD.HumanMethylation450.1.lvl-3.TCGA-FZ-5920-01A-11D-1744-05.txt	9b25a2437b80e22eee582598768c7dbc	21291478	live
d0624bfa-30df-4814-98bd-4145c55241d1	jhu-usc.edu_PAAD.HumanMethylation450.4.lvl-3.TCGA-HZ-8519-01A-11D-2399-05.txt	4f179eab10232e5771714fb26f5dff56	21287554	live
1fe3c6ef-9d08-4590-9741-1ca45fff35aa	jhu-usc.edu_PAAD.HumanMethylation450.4.lvl-3.TCGA-HZ-8636-01A-21D-2399-05.txt	a393ec3f1fa76a016a81167bd11384c2	21284342	live
c4304072-75bd-4a42-90c6-37e7f4697dc8	jhu-usc.edu_PAAD.HumanMethylation450.3.lvl-3.TCGA-HZ-7920-01A-11D-2202-05.txt	b84fb8a3e962506d1d437f9188f40d4b	21291024	live
c0498b19-d89c-4d9a-9d29-058e5e86166d	jhu-usc.edu_PAAD.HumanMethylation450.2.lvl-3.TCGA-IB-7889-01A-11D-2157-05.txt	7d4f57438db5f8d4bc35c91c6d0f2c36	21270317	live
e8777afe-d11b-4c97-bd70-94067b19dc6e	jhu-usc.edu_PAAD.HumanMethylation450.6.lvl-3.TCGA-FB-A78T-01A-12D-A32S-05.txt	9d510e9e2030af04b5122da88b2dac66	21272553	live
46101abf-830c-416a-8688-f66aaae4f095	jhu-usc.edu_PAAD.HumanMethylation450.8.lvl-3.TCGA-S4-A8RP-01A-11D-A368-05.txt	40bb7fe19804de378fdf11a32e2af88c	21281358	live
fcedf661-2072-4752-a028-400fc13a3374	jhu-usc.edu_PAAD.HumanMethylation450.11.lvl-3.TCGA-RB-AA9M-01A-11D-A398-05.txt	b160583ae1ee4f204b847bf5a7b25903	21291674	live
8a617142-063e-40f8-8092-b18678d52857	jhu-usc.edu_PAAD.HumanMethylation450.12.lvl-3.TCGA-FB-AAQ0-01A-31D-A40Y-05.txt	93aafa5a6424c84836d4045b47e451ea	21244143	live
fba1222b-c862-40db-a085-f62f82324189	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-3E-AAAY-01A-11D-A38H-05.txt	f610e9b26aac0e96ebbbd67674f92e83	21283354	live
