ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-6802957	R-HSA-6802957	Oncogenic MAPK signaling	71/7057	83/10619	6.84629321649539e-05	0.00872591189956958	0.0075866100906236	CNKSR1/LMNA/RASAL2/CAMK2G/VCL/MAP3K11/VWF/MARK3/MAP2K1/CSK/KSR1/NF1/ITGA2B/ITGB3/PHB/FN1/TRAK1/FXR1/AGGF1/SYNGAP1/QKI/KIAA1549/ZC3HAV1/FAM131B/TLN1/DAB2IP/ARAF/AGTRAP/RAP1A/NRAS/APBB1IP/ARRB1/KRAS/RAP1B/BRAP/RASAL1/KSR2/RASA3/SPRED1/IQGAP1/ARRB2/MPRIP/CALM3/SPRED2/BCL2L11/SRC/MAPK1/ATG7/RAF1/RASA2/PAPSS1/CAMK2D/TENT4A/AP3B1/RASA1/CAMK2A/FAM114A2/CAMK2B/AKAP9/RASA4/SND1/TRIM24/KDM7A/BRAF/AGK/ESRP1/JAK2/CNKSR2/MAPK3/MAP2K2/FGA	71
R-HSA-373760	R-HSA-373760	L1CAM interactions	98/7057	119/10619	7.974084481026e-05	0.00931638870199871	0.00809999107809483	EPHB2/ITGA10/SPTA1/DNM3/NFASC/TUBB8/TUBAL3/NRP1/ANK3/PAK1/RDX/NCAM1/SCN4B/SCN2B/SCN3B/TUBA1C/SCN8A/ITGA5/TUBA3C/SPTB/MAP2K1/TUBB3/CNTNAP1/ITGA2B/ITGB3/LAMA1/DNM2/NCAN/SPTBN1/SCN2A/NRP2/TUBA8/ITGA9/SCN5A/SCN10A/SCN11A/DLG1/ANK2/RANBP9/EZR/RPS6KA2/EGFR/DPYSL2/FGFR1/ANK1/KCNQ3/CLTA/SPTAN1/VAV2/DCX/RPS6KA1/LAMC1/ITGB1/SHTN1/RPS6KA4/CNTN1/NUMB/RPS6KA5/CSNK2A2/AP2B1/CLTC/SCN4A/TUBB6/TUBB4A/SPTBN4/AP2S1/AP2A1/SCN3A/SCN1A/SCN9A/SCN7A/ITGAV/CSNK2A1/SRC/KCNQ2/MAPK1/CHL1/CNTN6/ALCAM/GAP43/ITGA1/ITGA2/RAC1/LAMB1/NRCAM/SH3GL2/DNM1/RPS6KA3/KIF4A/DLG3/LYPLA2/TUBA3E/TUBA1B/SPTBN5/MAPK3/MAP2K2/TUBA3D/TUBB2A	98
R-HSA-983712	R-HSA-983712	Ion channel transport	147/7057	186/10619	0.000100768259014086	0.0108674691644422	0.00944855416504546	CLCNKB/ATP13A2/BSND/ATP1A1/ATP8B2/ATP1A2/ATP1A4/CASQ1/ATP1B1/RYR2/CAMK2G/ANO3/ANO1/FXYD2/WNK1/ANO6/BEST3/ANO4/TPCN1/ATP6V0A2/STOML3/NALCN/ATP11A/UNC79/ATP10A/TRPM1/ATP8B4/TRPM7/SCNN1G/ATP2C2/TRPV3/TRPV1/ATP2A3/ATP6V0A1/NEDD4L/BEST2/UBA52/RYR1/TRPM4/UNC80/TRPM8/SGK2/ATP9A/TRPM2/ATP2B2/ATP6V1A/ATP13A4/ATP8A1/ATP10D/SLC9B1/CLCN3/ATP10B/RIPK1/TRPV5/ATP6V1B2/ASPH/TRPM3/WNK2/ATP2B3/MCOLN2/MCOLN3/CLCA2/CLCA1/CLCA4/CASQ2/SLC9C2/ATP2B4/CUTC/TRPM5/ANO5/TPCN2/TRPC6/ANO2/SCNN1A/ATP2B1/TRPV4/ATP2A2/ATP12A/ATP8A2/TRPC4/ATP7B/RYR3/CLCN7/ATP6V0D1/ASIC2/TTYH2/ATP8B1/ATP9B/MCOLN1/ANO8/CALM3/TTYH1/FKBP1B/ATP6V1B1/ASIC4/TRPC4AP/ATP6V1E1/RAF1/ANO10/SLC9C1/ATP2C1/ATP1B3/TRPC1/ATP11B/CLCN2/ATP13A5/SLC9B2/CAMK2D/TRPC3/ASIC5/TRPC7/CAMK2A/ATP6V0E1/OSTM1/PLN/TRDN/SGK1/TTYH3/CAMK2B/ATP6V0A4/CLCN1/ATP6V0E2/ATP6V1H/C8orf44-SGK3/TRPA1/ATP6V0D2/WWP1/ATP6V1C1/TRPM6/ATP6V1G1/STOM/CLCN4/CLCN5/WNK3/ATP7A/TSC22D3/TRPC5/ATP11C/CLIC2/SCNN1B/UBB/ATP1A3/BEST1/ATP6V0C/RPS27A/ANO7/SGK3	147
R-HSA-9006925	R-HSA-9006925	Intracellular signaling by second messengers	232/7057	305/10619	0.000138381644689112	0.0130947222588837	0.01138500516239	MTOR/OTUD3/KDM1A/LCK/PHC2/PSMB2/AGO1/PIK3R3/MOV10/PPP2R5A/AKT3/PIP4K2A/CAMK2G/PIK3AP1/FGFR2/FGF6/CHD4/ATN1/PHC1/NR4A1/CAMKK2/KL/FOXO1/ADCY4/PSMC6/ESR2/RCOR1/MTA1/PML/PDPK1/ADCY9/PSMB10/WWP2/PSMD7/CHD3/ERBB2/PSMD3/HDAC5/PSMC5/PRKCA/TNRC6C/CBX4/RPTOR/PSMA8/PIP5K1C/INSR/PIK3R2/UBA52/AKT2/GSK3A/AKT1S1/ADCY3/STRN/MTA3/PRKCE/TRIB3/PLCG1/PSMA7/RAC2/PDGFB/TNRC6B/PRR5/ITPR1/PPARG/ADCY5/MECOM/PHC3/IL1RAP/FGFR3/KIT/EGF/GAB1/ADCY2/CAMK4/NRG2/PPP2R5D/FOXO3/FYN/HDAC2/ESR1/PDE1C/ADCY1/EGFR/PRKAR2B/MKRN1/EZH2/RHEB/TNKS/NRG1/FGFR1/PREX2/ADCY8/MAF1/MAPKAP1/PIK3CD/HDAC1/RBBP4/AGO4/AGO3/RRAGC/SCMH1/PRKACB/PSMA5/PIP5K1A/THEM4/GATAD2B/NRG3/PTEN/TNKS2/CHUK/PSMA1/PSMC3/BAD/EED/PPP2R1B/ITPR2/IRAK4/HDAC7/PDE1B/MDM2/FRS2/KITLG/PTPN11/PSMD9/FGF9/IRS2/PSMA3/PPP2R5E/PSMC1/PPP2R5C/FGF7/NEDD4/NRG4/TSC2/USP7/TNRC6A/ADCY7/CSNK2A2/PHLPP2/CAMKK1/SUZ12/PSMB3/PIP4K2B/PSME3/PSMD12/KPNA2/GRB2/PHLPP1/VAV1/GATAD2A/PSMC4/CALM3/PPP2R1A/PRKCG/PSME4/TGFA/IL1RL1/PSMD14/ATF2/PDE1A/CREB1/ERBB4/IRS1/PSMD1/CSNK2A1/SRC/SALL4/MAPK1/PRKAR2A/PRKCD/TRAT1/CD80/GSK3B/CD86/PIK3CB/PIK3CA/USP13/KLB/PDGFRA/EREG/AREG/BTC/CAMK2D/FGF2/RICTOR/SLC38A9/PIK3R1/PPP2CA/HBEGF/HDAC3/FGF1/CAMK2A/FGF18/ITPR3/RRAGD/NR2E1/FRK/PSMB1/PDGFA/PRKAR1B/RAC1/CAMK2B/SEM1/LAMTOR4/PSMC2/MET/FGF20/PPP2CB/AGO2/IL33/PIP5K1B/PSMD5/PSMB7/PRKX/RBBP7/RRAGB/XIAP/MLST8/UBB/PSMD11/SNAI1/LAMTOR5/PSMB4/RNF2/MTA2/FGF3/PIP4K2C/MAPK3/RPS27A/CBX6/PSMD6/RNF146	232
R-HSA-112314	R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	161/7057	206/10619	0.000140100452127857	0.0130947222588837	0.01138500516239	GRIK3/KCNJ10/GNG4/ACTN2/TUBB8/TUBAL3/CAMK2G/DLG2/GRIA4/HTR3A/TUBA1C/GRIP1/PRKAB1/CAMKK2/TUBA3C/ARHGEF7/ADCY4/GABRB3/GABRG3/CHRNB4/RASGRF1/PDPK1/ADCY9/GRIN2A/PRKCB/TUBB3/GNGT2/PRKCA/CACNG4/KCNJ16/KCNJ2/GRIN2C/GNAL/GRIN3B/CACNG8/ADCY3/KCNJ3/CHRNA1/PLCB1/TUBA8/GRIP2/ADCY5/DLG1/ADCY2/CAMK4/GLRA1/GRIA1/GABRR1/GABRR2/RPS6KA2/ADCY1/GNAI1/PRKAR2B/CHRNA2/NRG1/ADCY8/APBA1/GABBR2/GRIN1/GABRA3/GNB1/KIF17/RPS6KA1/GNG12/LRRC7/PRKACB/GNG5/GNAI3/NRAS/PRKAB2/LIN7C/HTR3B/GRIK4/KCNJ5/GNB3/GRIN2B/KRAS/PRKAG1/MDM2/LIN7A/GNG2/GABRA5/CHRFAM7A/CHRNA7/GNB5/NPTN/CHRNA5/CHRNA3/CACNG3/ADCY7/CAMKK1/KCNJ12/AP2B1/MAPT/NSF/PPM1E/KPNA2/TUBB6/GNG7/TUBB4A/GRIK5/CALM3/AP2S1/GRIN2D/AP2A1/PRKCG/CREB1/ERBB4/EPB41L1/SRC/GRIK1/KCNJ6/KCNJ15/MAPK1/PPM1F/CACNG2/KCNJ4/PRKAR2A/GNAI2/GABRR3/GNB4/CHRNA9/GABRA2/GABRA4/GABRB1/CAMK2D/GLRB/GRIA2/GLRA3/PRKAA1/RASGRF2/CAMK2A/GABRB2/GABRG2/MYO6/GRIK2/PRKAR1B/RAC1/CAMK2B/GNGT1/PRKAG2/CHRNB3/CHRNA6/NCALD/GRIN3A/PRKX/GLRA2/RPS6KA3/TSPAN7/CASK/ARHGEF9/DLG3/GRIA3/TUBA3E/TUBA1B/MAPK3/TUBA3D/CHRNA4/HTR3D/HTR3E/TUBB2A	161
R-HSA-350054	R-HSA-350054	Notch-HLH transcription pathway	27/7057	28/10619	0.000160206287078466	0.0140380759052505	0.0122051895024252	MAML2/NCOR2/SNW1/CREBBP/NCOR1/HDAC5/NOTCH3/HDAC4/MAML3/HDAC2/NOTCH4/TBL1X/HDAC1/NOTCH2/HDAC7/HDAC11/KAT2B/TBL1XR1/RBPJ/HDAC3/MAML1/HDAC9/NOTCH1/HDAC6/HDAC8/MAMLD1/HDAC10	27
R-HSA-1660499	R-HSA-1660499	Synthesis of PIPs at the plasma membrane	47/7057	53/10619	0.000189338820650025	0.0147658917463738	0.0128379778078691	PIK3R3/PLEKHA6/PIK3C2B/RAB4A/PIP4K2A/PLEKHA1/INPPL1/PIP5K1C/PIK3R2/INPP4A/SYNJ1/SYNJ2/MTMR9/MTMR1/PIK3CD/PIP5K1A/PTEN/PI4K2A/SBF2/PIK3C2A/PIK3C2G/PLEKHA5/MTMR6/PIK3R6/PIK3R5/PIP4K2B/PLEKHA4/INPP5D/MTMR3/MTMR14/RAB5A/PIK3CB/PIK3CA/PI4K2B/PTPN13/INPP4B/PIK3R1/RUFY1/PLEKHA8/PIK3CG/PLEKHA2/PIP5K1B/BMX/MTMR8/MTM1/PIP4K2C/PLEKHA3	47
R-HSA-6806834	R-HSA-6806834	Signaling by MET	67/7057	79/10619	0.000192087229074078	0.0147658917463738	0.0128379778078691	LAMC2/LAMB3/RAB4A/PTPRJ/CBL/SH3GL3/RANBP10/TNS4/ITGA3/LAMA1/PTPN2/LAMA3/COL5A3/UBA52/HPN/COL5A2/FN1/PTPN1/CRKL/LAMB2/LRIG1/GAB1/RANBP9/LAMA4/LAMA2/TNS3/COL27A1/LAMC3/RAPGEF1/COL5A1/EPS15/DOCK7/COL24A1/COL11A1/RAP1A/NRAS/LAMC1/STAM/ITGB1/KRAS/COL2A1/RAP1B/PTPN11/SPINT1/USP8/CRK/STAT3/GGA3/GRB2/HGS/SH3GL1/SOS1/STAM2/SRC/PIK3CA/ITGA2/PIK3R1/RAC1/LAMB1/MET/PTK2/SH3GL2/SH3KBP1/UBB/MUC20/RAB4B/RPS27A	67
R-HSA-6794362	R-HSA-6794362	Protein-protein interactions at synapses	73/7057	87/10619	0.00020326798041858	0.0147658917463738	0.0128379778078691	PTPRF/SYT2/PPFIA4/PPFIBP2/NRXN2/SYT12/SHANK2/DLG2/GRIA4/PPFIBP1/SYT1/SIPA1L1/APBA2/NTRK3/GRIN2A/GRIN2C/DLGAP1/PTPRS/LRFN1/PPFIA3/SHANK1/NRXN1/LRRTM4/DLGAP4/SLITRK3/IL1RAP/DLG1/PDLIM5/GRIA1/LRFN2/GRM1/DBNL/STX1A/PTPRD/APBA1/STXBP1/GRIN1/NLGN4X/EPB41/DLGAP3/LRRTM3/SYT9/LIN7C/RTN3/PPFIA1/GRM5/GRIN2B/SYT10/LIN7A/PPFIA2/NRXN3/BEGAIN/HOMER2/NLGN2/FLOT2/EPB41L3/LRFN3/GRIN2D/LRRC4B/EPB41L5/EPB41L1/SHANK3/NLGN1/HOMER1/EPB41L2/FLOT1/IL1RAPL1/CASK/DLG3/NLGN3/IL1RAPL2/GRIA3/NLGN4Y	73
R-HSA-983168	R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	234/7057	309/10619	0.000210640395811323	0.0147658917463738	0.0128379778078691	SPSB1/UBR4/PSMB2/UBE2U/ASB13/CUL2/HERC4/CUL5/ZBTB16/KLHL42/UBE3B/FBXO21/KBTBD7/LMO7/HECTD1/TRIM9/PSMC6/HERC2/UBR1/FBXL22/BTBD1/RBBP6/FBXL19/PSMB10/PSMD7/ZNRF1/FBXL20/PSMD3/PSMC5/SMURF2/RNF213/PSMA8/NEDD4L/UBA52/FBXO17/HECW2/TRIP12/ASB18/ASB1/PSMA7/KLHL22/TRIM71/ASB14/DZIP3/KLHL5/LNX1/SH3RF1/SKP2/KLHL3/CDC23/RNF14/CUL7/UFL1/PRKN/KCTD7/TRIM4/FBXL13/MKRN1/CUL1/UBE3C/LONRF1/ELOC/RNF19A/FBXO10/FBXW2/UBAC1/ASB12/UBE2J2/FBXO6/RNF19B/RNF220/LRRC41/ASB17/GLMN/PSMA5/KLHL20/UBE2D1/HECTD2/BTRC/FBXW4/PSMA1/PSMC3/UBE2L6/UBE4A/FBXL14/ASB8/UBE2N/ANAPC7/FBXW8/ANAPC5/RNF34/PSMD9/RNF6/FBXL3/TPP2/CDC16/LRR1/PSMA3/AREL1/PSMC1/ASB2/UBE3A/TRIM69/NEDD4/RNF111/HERC1/UBE2Q2/FBXO22/KLHL25/DET1/ASB7/MGRN1/SIAH1/GAN/FBXO31/UBE2G1/FBXW10/WSB1/PSMB3/PSME3/CDC27/NPEPPS/UBE2Z/TRIM37/PSMD12/UBE2O/RNF138/FBXO15/THOP1/FZR1/KEAP1/PSMC4/UBE2S/UBE2M/FBXO11/ASB3/PSME4/FBXO41/ANAPC1/PSMD14/KLHL41/UBE2E3/CUL3/PSMD1/UBE2F/UBOX5/ITCH/RNF114/UBE2V1/TMEM189-UBE2V1/LTN1/UBE2G2/UBE2L3/FBXO7/VHL/ATG7/UBE2E2/UBE2E1/FBXW12/ARIH2/RNF123/TRAIP/DCAF1/UBA3/CBLB/FBXO40/DTX3L/UBA5/SPSB4/RNF7/SIAH2/RNF4/ANAPC4/UBE2K/UBA6/RCHY1/HERC6/HERC5/HERC3/UBE2D3/ANAPC10/FBXW7/KLHL2/ASB5/FBXL7/LNPEP/PJA2/TRIM36/SKP1/UBE2B/UBE2D2/FBXW11/RNF130/RNF144B/UBR2/UBE3D/FBXL4/HACE1/RNF217/PSMB1/ZNRF2/ASB4/SEM1/SMURF1/PSMC2/ASB15/UBE2H/ASB10/UBE2V2/UBE2W/WWP1/FBXO32/UBE2R2/TRIM32/PSMD5/PSMB7/LRSAM1/ASB11/HUWE1/RLIM/KLHL13/UBB/PSMD11/FBXL5/PSMB4/UBE2Q1/KBTBD6/BLMH/KLHL11/RPS27A/PSMD6/MYLIP/UBE2J1/FBXO30	234
R-HSA-383280	R-HSA-383280	Nuclear Receptor transcription pathway	46/7057	52/10619	0.000254614784474033	0.0162259058105724	0.0141073646134416	RORC/NR5A2/NR4A1/NCOR2/ESR2/RORA/NCOR1/THRA/NRBP1/PPARA/PPARG/NR2C2/THRB/NR1I2/NR2F1/ESR1/NR4A3/NR6A1/RXRA/RXRG/ESRRG/NRBF2/NR1H3/PGR/VDR/RARG/NR2C1/NR1H4/ESRRB/NR2E3/MED1/RARA/NR2F6/NR1H2/HNF4A/NR1D2/RARB/NR3C2/NR3C1/PPARD/NR2E1/HNF4G/AR/NR2C2AP/NR1I3/ESRRA	46
R-HSA-75153	R-HSA-75153	Apoptotic execution phase	46/7057	52/10619	0.000254614784474033	0.0162259058105724	0.0141073646134416	DFFA/LMNA/CASP7/DNM1L/STK24/TJP1/CDH1/ROCK1/DSG2/CASP8/SATB1/CTNNB1/ADD1/APC/DSP/DBNL/PLEC/SPTAN1/BCAP31/DFFB/CLSPN/PKP1/PRKCQ/GAS2/BIRC2/HMGB1/ACIN1/MAPT/KPNB1/DSG1/DSG3/PRKCD/KPNA1/PAK2/CASP6/CASP3/OCLN/PTK2/TJP2/GSN/BMX/STK26/LMNB1/HIST1H1E/HIST1H1D/FNTA	46
R-HSA-5685938	R-HSA-5685938	HDR through Single Strand Annealing (SSA)	34/7057	37/10619	0.000316850370241855	0.0193140964816992	0.0167923445647629	ATM/RAD52/BRIP1/TOPBP1/RAD50/RPA3/RFC2/WRN/ABL1/RPA2/DNA2/MRE11/RHNO1/RAD9B/RFC5/RFC3/RAD51/BLM/RMI2/ERCC4/RPA1/TOP3A/BRCA1/RBBP8/ERCC1/BARD1/ATRIP/ATR/RFC4/RAD17/NBN/RMI1/KAT5/RAD1	34
R-HSA-204998	R-HSA-204998	Cell death signalling via NRAGE, NRIF and NADE	64/7057	76/10619	0.000407601334798455	0.0208696845021982	0.0181448266788389	ARHGEF16/PLEKHG5/ITGB3BP/ARHGEF11/NCSTN/PSEN2/OBSCN/ARHGEF12/ARHGEF7/MCF2L/APH1B/AKAP13/UBA52/PREX1/TIAM1/ITSN1/ARHGEF3/KALRN/ARHGEF26/TRIO/FGD2/CASP2/ARHGEF5/ARHGEF10/FGD3/VAV2/ARHGEF10L/VAV3/NGF/NET1/MAPK8/BAD/ARHGEF17/FGD4/SOS2/PSEN1/ABR/YWHAE/AATF/VAV1/ARHGEF18/ARHGEF1/ARHGEF33/SOS1/BCL2L11/ARHGEF4/NGEF/ECT2/ARHGEF38/CASP3/RASGRF2/ARHGEF37/SQSTM1/TIAM2/RAC1/MAGED1/FGD1/ARHGEF9/ARHGEF6/MCF2/UBB/BEX3/ARHGEF2/RPS27A	64
R-HSA-141424	R-HSA-141424	Amplification of signal from the kinetochores	79/7057	96/10619	0.000408660564605757	0.0208696845021982	0.0181448266788389	RCC2/ITGB3BP/NUF2/PPP2R5A/NSL1/CENPF/AHCTF1/INCENP/CLIP1/DYNC1H1/NDE1/PLK1/CENPT/PAFAH1B1/AURKB/NDEL1/DYNLL2/NUP85/SEH1L/CLASP1/SPC25/SGO2/SGO1/CENPH/PPP2R5D/DYNC1I1/CENPS/KIF2C/PMF1/CENPL/NUP133/NUP98/KIF18A/CKAP5/NUP160/PPP2R1B/ZW10/NUP107/NUP37/DYNLL1/KNTC1/PPP2R5E/PPP2R5C/BUB1B/KNL1/ZWILCH/DYNC1LI2/CENPN/TAOK1/NDC80/SPC24/PPP2R1A/CENPO/XPO1/RANBP2/BUB1/DYNC1I2/MAPRE1/DSN1/DYNC1LI1/CLASP2/CENPE/MAD2L1/CENPU/KIF2A/CENPK/PPP2CA/SPDL1/CENPQ/NUP43/MAD1L1/PPP2CB/CENPP/CENPI/NUDC/ZWINT/SKA1/B9D2/CENPA	79
R-HSA-141444	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	79/7057	96/10619	0.000408660564605757	0.0208696845021982	0.0181448266788389	RCC2/ITGB3BP/NUF2/PPP2R5A/NSL1/CENPF/AHCTF1/INCENP/CLIP1/DYNC1H1/NDE1/PLK1/CENPT/PAFAH1B1/AURKB/NDEL1/DYNLL2/NUP85/SEH1L/CLASP1/SPC25/SGO2/SGO1/CENPH/PPP2R5D/DYNC1I1/CENPS/KIF2C/PMF1/CENPL/NUP133/NUP98/KIF18A/CKAP5/NUP160/PPP2R1B/ZW10/NUP107/NUP37/DYNLL1/KNTC1/PPP2R5E/PPP2R5C/BUB1B/KNL1/ZWILCH/DYNC1LI2/CENPN/TAOK1/NDC80/SPC24/PPP2R1A/CENPO/XPO1/RANBP2/BUB1/DYNC1I2/MAPRE1/DSN1/DYNC1LI1/CLASP2/CENPE/MAD2L1/CENPU/KIF2A/CENPK/PPP2CA/SPDL1/CENPQ/NUP43/MAD1L1/PPP2CB/CENPP/CENPI/NUDC/ZWINT/SKA1/B9D2/CENPA	79
R-HSA-2022928	R-HSA-2022928	HS-GAG biosynthesis	29/7057	31/10619	0.000419769528995953	0.0208696845021982	0.0181448266788389	HSPG2/NDST2/GLCE/SDC1/NDST1/HS3ST5/EXT1/HS2ST1/EXT2/GPC5/GPC6/HS6ST3/HS3ST2/HS3ST4/HS3ST3A1/HS3ST3B1/HS6ST1/GPC1/HS3ST1/NDST4/NDST3/SDC2/SLC35D2/HS6ST2/GPC4/GPC3/AGRN/SDC3/SDC4	29
R-HSA-193648	R-HSA-193648	NRAGE signals death through JNK	51/7057	59/10619	0.000431683916236624	0.0208696845021982	0.0181448266788389	ARHGEF16/PLEKHG5/ARHGEF11/OBSCN/ARHGEF12/ARHGEF7/MCF2L/AKAP13/PREX1/TIAM1/ITSN1/ARHGEF3/KALRN/ARHGEF26/TRIO/FGD2/ARHGEF5/ARHGEF10/FGD3/VAV2/ARHGEF10L/VAV3/NGF/NET1/MAPK8/BAD/ARHGEF17/FGD4/SOS2/ABR/AATF/VAV1/ARHGEF18/ARHGEF1/ARHGEF33/SOS1/BCL2L11/ARHGEF4/NGEF/ECT2/ARHGEF38/RASGRF2/ARHGEF37/TIAM2/RAC1/MAGED1/FGD1/ARHGEF9/ARHGEF6/MCF2/ARHGEF2	51
R-HSA-3000171	R-HSA-3000171	Non-integrin membrane-ECM interactions	51/7057	59/10619	0.000431683916236624	0.0208696845021982	0.0181448266788389	HSPG2/DDR2/LAMC2/LAMB3/TRAPPC4/COL4A1/COL4A2/ACTN1/ITGB3/PRKCA/ITGB4/LAMA1/LAMA3/TTR/COL5A3/SDC1/NRXN1/ITGA6/COL5A2/FN1/PDGFB/LAMB2/DAG1/ITGB5/DDR1/LAMA4/LAMA2/TNC/LAMC3/COL5A1/DMD/COL4A6/COL11A1/LAMC1/ITGB1/COL2A1/NTN4/TGFB1/ITGAV/COL4A4/COL4A3/FGF2/ITGA2/PDGFA/LAMB1/SDC2/CASK/COL4A5/AGRN/SDC3/SDC4	51
R-HSA-6802952	R-HSA-6802952	Signaling by BRAF and RAF fusions	57/7057	67/10619	0.000490711980583227	0.0229326065592561	0.0199384025794869	CNKSR1/LMNA/CAMK2G/VCL/VWF/MARK3/MAP2K1/CSK/KSR1/ITGA2B/ITGB3/FN1/TRAK1/FXR1/AGGF1/QKI/KIAA1549/ZC3HAV1/FAM131B/TLN1/ARAF/AGTRAP/RAP1A/NRAS/APBB1IP/ARRB1/KRAS/RAP1B/KSR2/IQGAP1/ARRB2/MPRIP/CALM3/BCL2L11/SRC/MAPK1/ATG7/RAF1/PAPSS1/CAMK2D/TENT4A/AP3B1/CAMK2A/FAM114A2/CAMK2B/AKAP9/SND1/TRIM24/KDM7A/BRAF/AGK/ESRP1/JAK2/CNKSR2/MAPK3/MAP2K2/FGA	57
R-HSA-8856688	R-HSA-8856688	Golgi-to-ER retrograde transport	106/7057	133/10619	0.0005142134020303	0.0232557157950477	0.020219324942312	KIF1B/KIFAP3/PLA2G4A/KIF21B/RAB3GAP2/GALNT2/KIF26B/TUBB8/TUBAL3/KIF20B/GBF1/ARFGAP2/KLC2/BICD1/TUBA1C/RACGAP1/KIF5A/TUBA3C/DYNC1H1/KIF23/TMED3/DCTN5/TUBB3/PAFAH1B1/KIF1C/KIF18B/DYNLL2/KIF19/NBAS/KIF3C/DCTN1/RAB3GAP1/KIF1A/KIF3B/ARFGAP1/AGPAT3/TUBA8/KIF9/DCTN4/KIF6/KIF25/DYNC1I1/CAPZA2/ARF5/KIF13B/KIF27/BICD2/KIF12/CAPZB/KIF2C/CAPZA1/COPA/RAB18/KIF5B/KIF11/COPB1/KIF18A/RAB6A/ZW10/PAFAH1B2/ARCN1/KIF21A/COPZ1/DYNLL1/TMED2/ACTR10/KLC1/DYNC1LI2/NSF/COPZ2/TUBB6/GALNT1/TUBB4A/COPE/PAFAH1B3/KLC3/NAPA/RAB1A/DYNC1I2/KIF16B/NAPB/PLA2G6/ARFGAP3/DYNC1LI1/KIF15/ARF4/COPG1/RAB6B/COPB2/STX18/CENPE/KIF2A/TMED7-TICAM2/KIF3A/BNIP1/KLC4/RINT1/COPG2/KIF4A/TUBA3E/RAB1B/ARF3/TUBA1B/KIF22/TUBA3D/TUBB2A	106
R-HSA-3000157	R-HSA-3000157	Laminin interactions	28/7057	30/10619	0.000594238892040302	0.0260350914575158	0.0226358104270615	HSPG2/LAMC2/LAMB3/COL4A1/COL4A2/NID2/ITGA3/ITGB4/LAMA1/LAMA3/ITGA6/LAMB2/LAMA4/LAMA2/LAMC3/COL4A6/LAMC1/NID1/ITGB1/ITGA7/ITGAV/COL4A4/COL4A3/COL18A1/ITGA1/ITGA2/LAMB1/COL4A5	28
R-HSA-75876	R-HSA-75876	Synthesis of very long-chain fatty acyl-CoAs	23/7057	24/10619	0.000714842768287197	0.0303699867011712	0.0264047185223788	SLC27A3/ACSBG1/ACSF3/ACSL6/HACD1/ELOVL3/ACSL5/HSD17B12/HACD3/ACSBG2/TECR/ACSL3/HACD2/TECRL/ELOVL6/ACSL1/ELOVL7/ELOVL2/ELOVL5/HACD4/HSD17B3/ACSL4/ELOVL1	23
