ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-2672351	R-HSA-2672351	Stimuli-sensing channels	93/7281	109/10619	4.4850981622484e-05	0.00571646147588387	0.00503446903762429	SCNN1D/CLCNKA/RYR2/ANO9/TRPM5/ANO5/TPCN2/ANO1/WNK1/SCNN1A/TPCN1/NALCN/RIPK3/UNC79/RYR3/TRPM7/CLCN7/SCNN1B/ASIC2/TTYH2/NEDD4L/RYR1/CALM3/UNC80/TRPM8/TRPC4AP/SGK2/TRPM2/TRPC7/SGK1/SRI/ASIC3/TRPM3/TRPM6/WNK2/WNK3/CLCN6/MCOLN2/MCOLN3/CLCA1/CLCA4/CASQ2/SLC9C2/ANO3/TRPC6/ANO2/ANO6/BEST3/ANO4/TRPV4/TRPC4/STOML3/TRPM1/SCNN1G/MLKL/TRPV3/TRPV1/WNK4/ANO8/TRPM4/TTYH1/FKBP1B/ASIC4/ANO7/RAF1/ANO10/SLC9C1/TRPC1/SLC9B1/SLC9B2/TRPC3/CLCN3/RIPK1/SLC17A3/OSTM1/TRDN/TTYH3/TRPV5/CLCN1/ASPH/C8orf44-SGK3/TRPA1/WWP1/STOM/CLCN4/CLCN5/TSC22D3/TRPC5/CLIC2/CLCNKB/BEST4/UBB/SGK3	93
R-HSA-983712	R-HSA-983712	Ion channel transport	151/7281	186/10619	6.77838513823749e-05	0.00758493578377558	0.00668002828618421	SCNN1D/CLCNKA/ATP1A1/ATP1A4/ATP2B4/RYR2/CAMK2G/CUTC/ANO9/TRPM5/ANO5/TPCN2/ANO1/WNK1/SCNN1A/TPCN1/ATP12A/NALCN/ATP11A/RIPK3/UNC79/ATP10A/RYR3/TRPM7/CLCN7/SCNN1B/ATP2A1/ATP2C2/ATP2A3/ASIC2/ATP6V0A1/TTYH2/NEDD4L/ATP13A1/RYR1/CALM3/UNC80/TRPM8/TRPC4AP/SGK2/ATP9A/TRPM2/ATP2B2/ATP6V1A/ATP8A1/TRPC7/ATP10B/SGK1/CAMK2B/SRI/ASIC3/ATP6V1C1/TRPM3/TRPM6/WNK2/WNK3/ATP7A/CLCN6/ATP13A2/MCOLN2/MCOLN3/CLCA1/CLCA4/CASQ2/ATP8B2/ATP1B1/SLC9C2/ATP6V1G3/ANO3/TRPC6/ANO2/ANO6/BEST3/ATP2B1/ANO4/TRPV4/ATP2A2/ATP6V0A2/ATP8A2/TRPC4/STOML3/ATP7B/ATP6V1D/TRPM1/ATP8B4/SCNN1G/ATP6V0D1/MLKL/TRPV3/TRPV1/WNK4/ATP8B1/ATP9B/ANO8/TRPM4/TTYH1/ATP6V1C2/FKBP1B/ASIC4/ANO7/RAF1/ANO10/SLC9C1/ATP2C1/ATP1B3/TRPC1/ATP11B/ATP13A5/ATP13A4/ATP10D/SLC9B1/SLC9B2/CAMK2D/TRPC3/CLCN3/CAMK2A/ATP6V0E1/RIPK1/SLC17A3/OSTM1/PLN/TRDN/TTYH3/ATP6V0A4/TRPV5/CLCN1/ATP6V1H/ASPH/C8orf44-SGK3/TRPA1/ATP6V0D2/WWP1/ATP6V1G1/STOM/CLCN4/CLCN5/PDZD11/TSC22D3/TRPC5/ATP11C/ATP2B3/CLIC2/CLCNKB/ATP6V0E2/BEST4/ATP1A2/ATP6V0C/UBB/ATP1A3/SGK3/ATP6AP1	151
R-HSA-416482	R-HSA-416482	G alpha (12/13) signalling events	70/7281	80/10619	7.03310736013427e-05	0.00758493578377558	0.00668002828618421	PLEKHG5/ARHGEF11/OBSCN/NET1/ARHGEF12/ARHGEF7/ARHGEF40/AKAP13/ARHGEF15/ROCK1/ROCK2/SOS1/TIAM1/ITSN1/PLXNB1/KALRN/TRIO/RASGRF2/FGD2/ARHGEF10/VAV2/ARHGEF9/BTK/GNB1/ARHGEF16/ARHGEF19/ARHGEF10L/GNG12/VAV3/ARHGEF2/GNG4/ARHGEF17/FGD4/MCF2L/SOS2/GNG2/GNB5/ABR/GNA13/GNG7/VAV1/ARHGEF18/PLEKHG2/ARHGEF1/ARHGEF33/ARHGEF4/NGEF/PREX1/RHOA/ARHGEF3/ARHGEF26/GNB4/ARHGEF38/ARHGEF37/ADRA1B/TIAM2/GNA12/GNGT1/ARHGEF35/ARHGEF5/ADRA1A/FGD3/FGD1/ARHGEF6/MCF2/GNG3/GNG5/GNG13/GNG8/ECT2	70
R-HSA-373752	R-HSA-373752	Netrin-1 signaling	46/7281	50/10619	7.65363867894765e-05	0.007664572448489	0.00675016403789894	ABLIM1/DSCAML1/AGAP2/NTN1/DCC/DSCAM/SLIT2/TRIO/MYO10/TRPC7/ABLIM3/SLIT3/FYN/EZR/UNC5D/PTK2/CDC42/PRKCQ/MAPK8/UNC5B/SLIT1/DOCK1/PAK1/TRPC6/NTN4/PTPN11/TRPC4/NEO1/RGMA/SIAH1/PITPNA/SRC/PLCG1/MAPK12/ROBO1/NCK1/TRPC1/ABLIM2/UNC5C/TRPC3/UNC5A/MAPK14/MAPK13/RAC1/WASL/TRPC5	46
R-HSA-1483206	R-HSA-1483206	Glycerophospholipid biosynthesis	107/7281	129/10619	0.000148686492570945	0.012659784919992	0.0111494314221418	PLA2G2D/SLC44A5/MIGA1/ACP6/LPGAT1/CHAT/OSBPL5/PITPNM1/GPD1/PITPNM2/CPNE6/JMJD7-PLA2G4B/PLA2G4D/CDIPT/PLD6/PCTP/LPIN2/SLC44A2/LCLAT1/GPAT2/CSNK2A1/CDS2/LPIN3/OSBPL10/PCYT1A/CDS1/AGPAT4/SLC44A4/PNPLA8/AGK/MIGA2/AGPAT2/PLA2G2A/PLA2G5/SLC44A3/CEPT1/PLA2G4A/ETNK2/GNPAT/GPAM/PTDSS2/CHKA/DGAT2/ETNK1/OSBPL8/CHPT1/ABHD4/DDHD1/PLA2G4E/PLA2G4F/PLA2G10/LPCAT2/CSNK2A2/PLA2G15/CPNE7/PITPNM3/PEMT/PHOSPHO1/PGS1/ABHD3/PLD3/PLA2G4C/MBOAT7/MBOAT2/LPIN1/HADHA/HADHB/SELENOI/PLB1/GPD2/PLA2R1/GPCPD1/CRLS1/CPNE1/AGPAT3/PITPNB/PISD/PLA2G6/PNPLA3/GPD1L/PLA1A/MGLL/BCHE/PLD1/LIPH/PLA2G12A/LPCAT1/MBOAT1/AGPAT5/DDHD2/PTDSS1/SLC44A1/PCYT1B/AWAT2/DGAT2L6/TAZ/PLAAT2/DGAT1/PNPLA2/PLAAT4/PLAAT3/STARD10/LPCAT3/PLD4/PLA2G4B/CHKB/GPAT4	107
R-HSA-5617833	R-HSA-5617833	Cilium Assembly	161/7281	201/10619	0.000152881083842202	0.012659784919992	0.0111494314221418	NPHP4/TUBB8/TUBAL3/GBF1/CKAP5/CEP164/TUBA1C/CCT2/CEP290/CEP83/UNC119B/TUBA3C/CENPJ/TTC8/DYNC1H1/IFT140/PKD1/CLUAP1/BBS2/CNGB1/DYNLL2/FBF1/CSNK1D/TUBB6/CEP192/TUBB4A/PRKACA/HAUS8/PPP2R1A/KIF3C/DYNC2LI1/ALMS1/DCTN1/CLASP1/SEPTIN2/DYNLRB1/PCNT/CSNK1E/LZTFL1/IFT122/RHO/CEP63/HAUS3/EXOC1/PKD2/SCLT1/CEP72/CCT5/KIF3A/CEP162/AKAP9/EXOC4/PCM1/TMEM67/ASAP1/CEP78/ODF2/TUBB4B/OFD1/KIF17/HSPB11/TCTEX1D1/CCT3/KIFAP3/NEK2/SDCCAG8/CDK1/EXOC6/TCTN3/BBIP1/TMEM216/BBS1/C2CD3/CEP57/DYNC2H1/RAB3IP/IFT81/TCTN1/DYNLL1/TCTN2/IFT88/HAUS4/EXOC5/IFT43/TRIP11/HSP90AA1/TTBK2/CEP152/BBS4/RAB11FIP3/NDE1/RPGRIP1L/DYNLRB2/YWHAE/PAFAH1B1/B9D1/MKS1/EXOC7/CEP131/HAUS1/RAB8A/CEP89/CYS1/WDR35/IFT172/CCT4/NPHP1/TTC21B/DYNC1I2/PDE6D/TRAF3IP1/MKKS/NINL/KIF3B/MAPRE1/CEP250/IFT52/CCT8/SFI1/IFT27/ARF4/ARL13B/ARL6/CEP97/IFT57/IQCB1/CEP70/IFT80/TCTEX1D2/CC2D2A/WDR19/CEP135/BBS12/PLK4/TNPO1/EXOC2/AHI1/TCP1/FGFR1OP/BBS9/YWHAG/IFT22/PRKAR2B/SMO/CEP41/TTC26/WDR60/HAUS6/IFT74/KIF24/DCTN3/CDK5RAP2/CNTRL/INPP5E/RP2/HDAC6/HAUS7/RAB11A/CCP110/MCHR1/TUBB2A	161
R-HSA-5576891	R-HSA-5576891	Cardiac conduction	116/7281	141/10619	0.00015953191814605	0.012659784919992	0.0111494314221418	KCND3/ATP1A1/ATP1A4/CACNA1S/ATP2B4/KCNK2/KCNK1/RYR2/CACNB2/CAMK2G/KCNK18/STIM1/KCNJ11/KCNE3/CACNA2D4/CACNA1C/ABCC9/SCN8A/TBX5/RYR3/ATP2A1/ATP2A3/KCNJ12/CACNB1/SCN4A/CACNG5/KCNJ2/PRKACA/SCN1B/RYR1/CALM3/CACNG6/KCNK3/CACNB4/SCN1A/KCNE4/CACNG2/ATP2B2/SCN5A/SCN11A/CACNA1D/WWTR1/NKX2-5/KCNK5/KCNK17/CAMK2B/SRI/AKAP9/KCND2/HIPK2/KCNH2/KCNK9/KCND1/KCNE5/AHCYL1/CASQ2/ATP1B1/KCNIP2/KCNQ1/KCNK4/SCN4B/SCN2B/SCN3B/ITPR2/CACNB3/ATP2B1/ATP2A2/NOS1/ORAI1/FGF14/SLC8A3/KCNK10/KCNK13/CACNG3/CACNG4/DMPK/SLC8A2/CACNG7/CACNG8/FKBP1B/SLC8A1/KCNIP3/SCN3A/SCN2A/SCN7A/KCNE1/KCNJ4/ITPR1/KAT2B/SCN10A/CACNA2D2/CACNA2D3/ATP1B3/TRPC1/FGF12/KCNIP4/CORIN/CAMK2D/CAMK2A/KCNIP1/ITPR3/PLN/TRDN/CACNA2D1/ORAI2/GATA4/ASPH/NPR2/CACNA1F/FGF13/ATP2B3/CLIC2/KCNK15/ATP1A2/ATP1A3/KCNK16	116
R-HSA-76002	R-HSA-76002	Platelet activation, signaling and aggregation	206/7281	262/10619	0.000162536468302323	0.012659784919992	0.0111494314221418	PDPN/LCK/CAP1/PIK3R3/STXBP3/TGFB2/ACTN2/PSAP/VCL/CHID1/DGKZ/DAGLA/RASGRP2/ARRB1/RAPGEF3/DGKA/RAP1B/IGF1/RASGRP1/ISLR/CSK/PDPK1/BCAR1/PLCG2/COL1A1/PRKCA/F2RL3/PIK3R2/ACTN4/CALM3/SOS1/PRKCE/ADRA2B/TTN/FN1/DGKD/PTPN1/APP/GNAI2/PRKCD/P2RY12/DGKG/ALB/FGA/SELENOP/PIK3R1/F2R/TRPC7/SPARC/F13A1/BRPF3/GTPBP2/VEGFA/FYN/PHACTR2/PDGFA/COL1A2/SERPINE1/CALU/DGKI/PTK2/VAV2/TMSB4X/DGKK/SYTL4/GNB1/PRKCZ/CDC42/MPL/GNG12/VAV3/GNAI3/RAP1A/ECM1/FCER1G/F5/QSOX1/PLA2G4A/GNG4/SCCPDH/PRKCQ/APBB1IP/SRGN/NHLRC2/F2/FERMT3/ENDOD1/TRPC6/APLP2/VWF/CD9/PTPN6/A2M/ITPR2/CD63/PTPN11/DGKH/ABCC4/GAS6/GNG2/PRKCH/VTI1B/ACTN1/TGFB3/SERPINA1/SERPINA3/AKT1/SCG3/GNB5/PRKCB/ALDOA/CRK/SERPINF2/PIK3R6/PIK3R5/ITGA2B/ITGB3/DGKE/GNA13/GRB2/RAB27B/TMX3/GNG7/GNA11/GNA15/VAV1/TGFB1/PRKCG/A1BG/RAPGEF4/OLA1/SPP2/ABHD12/SRC/SOD1/MAPK1/RAC2/ITPR1/RAF1/RHOA/TEX264/ABHD6/PROS1/MGLL/TF/PIK3CB/PIK3CA/GNB4/WDR1/PCDH7/EGF/ANXA5/TRPC3/VEGFC/LHFPL2/LCP2/ITPR3/MAPK14/CD109/PLG/GNA12/RAC1/DAGLB/DGKB/GNAI1/CD36/HGF/GNGT1/PIK3CG/FAM3C/LYN/YWHAZ/FAM49B/CDC37L1/TLN1/GNA14/GNAQ/SYK/HABP4/ORM1/VEGFD/MAGED2/APOOL/LAMP2/F8/GNG3/GP1BA/PECAM1/ITIH4/ORM2/FLNA/GNG5/IGF2/CTSW/CLEC1B/GNG13/CFD/GNG8/GP6/TIMP3/GP9/GP5/DGKQ/GNAT3/HSPA5/TIMP1	206
R-HSA-3000157	R-HSA-3000157	Laminin interactions	29/7281	30/10619	0.000176019861745873	0.0129884129561955	0.0114388530652581	HSPG2/LAMC2/LAMB3/NID1/COL4A1/COL4A2/NID2/LAMA1/ITGA6/COL4A4/COL4A3/LAMA5/COL18A1/COL7A1/LAMB1/LAMC3/LAMC1/ITGB1/ITGA7/ITGA3/LAMA3/ITGAV/LAMB2/ITGA1/ITGA2/LAMA4/LAMA2/COL4A6/COL4A5	29
R-HSA-373760	R-HSA-373760	L1CAM interactions	99/7281	119/10619	0.000208403466480903	0.0146090830003113	0.012866171904321	EPHB2/SPTA1/NFASC/CNTN2/TUBB8/TUBAL3/NRP1/ANK3/AP2A2/SPTBN2/RDX/NCAM1/CNTN1/TUBA1C/SCN8A/TUBA3C/SPTB/NUMB/SPTBN5/DLG4/AP2B1/CNTNAP1/SCN4A/LAMA1/TUBB6/TUBB4A/SCN1B/SPTBN4/AP2A1/SPTBN1/SCN1A/NRP2/CSNK2A1/ITGA9/SCN5A/SCN11A/DLG1/ANK2/KIF4B/RANBP9/EZR/RPS6KA2/EGFR/LAMB1/NRCAM/FGFR1/DNM1/VAV2/TUBB4B/MSN/DLG3/L1CAM/RPS6KA1/DNM3/LAMC1/ITGB1/SHTN1/PAK1/SCN4B/SCN2B/SCN3B/RPS6KA5/MAP2K1/CSNK2A2/ITGA2B/ITGB3/CLTC/MAP2K2/DNM2/NCAN/SCN3A/SCN2A/SCN7A/ITGAV/SRC/KCNQ2/MAPK1/CHL1/CNTN6/SCN10A/ALCAM/GAP43/ITGA1/ITGA2/RAC1/DPYSL2/ANK1/KCNQ3/SH3GL2/CLTA/SPTAN1/RPS6KA3/KIF4A/RPS6KA6/DCX/LYPLA2/ITGA10/HSPA8/TUBB2A	99
R-HSA-199418	R-HSA-199418	Negative regulation of the PI3K/AKT network	92/7281	110/10619	0.000236269609414262	0.0151771833082457	0.0133664959986277	LCK/PIK3R3/THEM4/PPP2R5A/PIP4K2A/NRG3/FGFR2/TRAF6/PPP2R5B/ERBB3/FGF9/KL/PHLPP2/PIP5K1C/INSR/PIK3R2/AKT2/PPP2R1A/IRS1/FGFR3/KIT/FGF2/PIK3R1/PDGFRB/FGF18/FYN/PDGFA/EGFR/FGF20/FGFR1/PIK3CD/PIP5K1A/AKT3/PTEN/PIK3AP1/FGF8/FGF3/PPP2R1B/FGF23/IRAK4/FRS2/KITLG/PTPN11/IRS2/PPP2R5E/ESR2/PPP2R5C/AKT1/FGF7/NRG4/PIP4K2B/ERBB2/GRB2/PHLPP1/FGF22/VAV1/STRN/TGFA/IL1RL1/CD28/ERBB4/TRIB3/SRC/MAPK1/RAC2/CD86/PIK3CB/PIK3CA/IL1RAP/KLB/PDGFRA/AREG/BTC/EGF/GAB1/FGF10/NRG2/HBEGF/FGF1/FGFR4/PPP2R5D/ESR1/RAC1/HGF/MET/PPP2CB/NRG1/IL33/PIP5K1B/IRAK1/PIP4K2C/FGF5	92
R-HSA-193704	R-HSA-193704	p75 NTR receptor-mediated signalling	82/7281	97/10619	0.000247552993395869	0.0151771833082457	0.0133664959986277	PLEKHG5/ITGB3BP/ARHGEF11/PSEN2/OBSCN/NET1/TRAF6/ARHGEF12/ARHGEF7/ARHGEF40/LINGO1/AKAP13/ARHGEF15/AATF/NGFR/SOS1/TIAM1/ITSN1/RTN4R/KALRN/TRIO/RASGRF2/SQSTM1/FGD2/CASP2/ARHGEF10/IKBKB/VAV2/ARHGEF9/ARHGEF16/ARHGEF19/ARHGEF10L/VAV3/NGF/ARHGEF2/MAPK8/ARHGEF17/FGD4/PRDM4/MCF2L/SOS2/PSEN1/ABR/YWHAE/GNA13/VAV1/ARHGEF18/MAG/PSENEN/PLEKHG2/ARHGEF1/ADAM17/ARHGEF33/RTN4/BCL2L11/ARHGEF4/NGEF/PREX1/RHOA/ARHGEF3/ARHGEF26/PRKCI/NFKB1/ARHGEF38/CASP3/ARHGEF37/HDAC2/TIAM2/RAC1/ARHGEF35/ARHGEF5/RIPK2/FGD3/MAGED1/FGD1/ARHGEF6/MCF2/IRAK1/BAD/UBB/ECT2/SMPD2	82
R-HSA-6794361	R-HSA-6794361	Neurexins and neuroligins	50/7281	56/10619	0.000256547351982134	0.0151771833082457	0.0133664959986277	EPB41/SYT7/NRXN2/SHANK2/DLG2/GRM5/GRIN2B/SYT10/SIPA1L1/BEGAIN/GRIN2A/DLG4/DLGAP1/LIN7B/SHANK1/LRRTM4/LRRTM1/PDLIM5/GRM1/STX1A/DLG3/NLGN3/DLGAP3/SYT2/LRRTM3/SYT9/LIN7C/SYT12/SYT1/LIN7A/NRXN3/APBA2/HOMER2/GRIN2C/EPB41L3/GRIN2D/NRXN1/EPB41L5/EPB41L1/DLGAP4/SHANK3/NLGN1/HOMER1/EPB41L2/DBNL/APBA1/STXBP1/GRIN1/NLGN4X/CASK	50
R-HSA-112310	R-HSA-112310	Neurotransmitter release cycle	46/7281	51/10619	0.00025980912938509	0.0151771833082457	0.0133664959986277	PPFIA4/CHAT/SLC18A2/SLC6A12/SLC38A2/ABAT/SLC1A6/RAB3A/LIN7B/SLC17A7/SLC5A7/DNAJC5/ARL6IP5/NAAA/STX1A/SLC1A7/GAD2/LIN7C/SLC1A2/PPFIA1/SLC6A13/SYT1/LIN7A/PPFIA2/PPFIA3/GAD1/GLS/SNAP25/SYN3/SLC6A11/SLC6A1/SYN2/CPLX1/SLC1A3/ALDH5A1/RIMS1/SLC22A1/SLC22A2/SLC1A1/UNC13B/APBA1/STXBP1/CASK/MAOA/SYN1/HSPA8	46
R-HSA-6794362	R-HSA-6794362	Protein-protein interactions at synapses	74/7281	87/10619	0.000332968730511473	0.0186078489615083	0.0163878720863798	EPB41/PPFIA4/SYT7/NRXN2/SHANK2/DLG2/GRM5/GRIA4/GRIN2B/SYT10/SIPA1L1/BEGAIN/GRIN2A/DLG4/FLOT2/DLGAP1/PTPRS/LRFN1/LIN7B/SHANK1/LRRTM4/LRRTM1/DLG1/PDLIM5/GRIA1/LRFN2/GRM1/STX1A/DLG3/NLGN3/GRIA3/SLITRK4/SLITRK2/DLGAP3/PTPRF/SYT2/LRRTM3/SYT9/PPFIBP2/LIN7C/RTN3/SYT12/PPFIA1/PPFIBP1/SYT1/LIN7A/PPFIA2/NRXN3/APBA2/HOMER2/NTRK3/GRIN2C/EPB41L3/GRIN2D/PPFIA3/LRRC4B/NRXN1/EPB41L5/EPB41L1/DLGAP4/SHANK3/NLGN1/IL1RAP/HOMER1/EPB41L2/DBNL/PTPRD/APBA1/STXBP1/GRIN1/NLGN4X/IL1RAPL1/CASK/IL1RAPL2	74
R-HSA-5663202	R-HSA-5663202	Diseases of signal transduction	297/7281	389/10619	0.000350821464536983	0.0186078489615083	0.0163878720863798	MIB2/MTOR/AGTRAP/LCK/PSMB2/PIK3R3/RASAL2/HHAT/PPP2R5A/PSEN2/CAMK2G/VCL/NRG3/NEURL1/TCF7L2/FGFR2/PPP2R5B/SYVN1/LRP5/ARRB1/LRP6/HDAC7/ERBB3/OS9/RAP1B/RASAL1/KSR2/NCOR2/ZMYM2/FGF9/KL/FOXO1/JAG2/STRA6/CSK/IQGAP1/PDPK1/PSMB10/POLR2A/NCOR1/MPRIP/KSR1/MYO18A/NF1/PSMD11/PSMD3/KAT2A/STAT5B/PSME3/PHB/GTF2F1/CDC37/PIK3R2/PSMC4/AKT2/GSK3A/CALM3/AKT1S1/PPP2R1A/SOS1/SPRED2/FN1/IRS1/PSMD1/LRRFIP1/HDAC4/PSMF1/JAG1/YWHAB/POLR2F/PRR5/HDAC11/TGFBR2/TRAK1/RBP1/FXR1/FGFR3/RBPJ/KIT/PAPSS1/FGF2/MAML3/FGA/PIK3R1/AGGF1/RASA1/PDGFRB/FGF18/SYNGAP1/FYN/QKI/DLL1/PSMB1/PDGFA/HDAC9/PSMA2/CAMK2B/EGFR/AKAP9/KIAA1549/ZC3HAV1/KDM7A/AGK/FAM131B/CUL1/TNKS/FGF20/FGFR1/FZD6/VCP/MAPKAP1/TBL1X/AMER1/OPN1MW/PIK3CD/CLCN6/CASP9/HEYL/ZFYVE9/ABCA4/PSMA5/RAP1A/NRAS/PSMD4/LMNA/WNT3A/AKT3/APBB1IP/PTEN/TNKS2/RBP4/PIK3AP1/CHUK/FGF8/CTBP2/PSMD13/PSMA1/FGF3/GAB2/FZD4/MAML2/PPP2R1B/CBL/FGF23/VWF/KRAS/MDM2/CPSF6/FRS2/KITLG/PTPN11/CDK8/GTF2F2/IRS2/RASA3/PSMC6/PSMA3/PPP2R5E/ESR2/PSEN1/SNW1/SEL1L/PPP2R5C/HSP90AA1/MARK3/AKT1/SPRED1/FGF7/ADAM10/MAP2K1/SMAD3/NRG4/AXIN1/TSC2/CREBBP/ERBB2/STAT3/HDAC5/ITGA2B/ITGB3/RNF43/PSMD12/GRB2/MIB1/PSMA8/SMAD2/SMAD4/FGF22/MAP2K2/VAV1/RASAL3/PSENEN/TGFB1/ADAM17/STRN/ERLEC1/PSME4/TGFA/BCL2L11/PSMD14/STAT1/CD28/CREB1/ERBB4/SRC/PLCG1/MAPK1/BCR/KREMEN1/RAC2/EP300/ATG7/RAF1/KAT2B/GSK3B/CD86/PIK3CB/RASA2/TBL1XR1/PIK3CA/CTBP1/KLB/PDGFRA/POLR2B/AREG/BTC/DKK2/EGF/CAMK2D/GAB1/FBXW7/TENT4A/RICTOR/FGF10/AP3B1/APC/SKP1/NRG2/HBEGF/FGF1/CSNK1A1/CAMK2A/FAM114A2/NEURL1B/FGFR4/MAML1/PPP2R5D/FOXO3/HDAC2/ESR1/FGFR1OP/RAC1/HGF/SEM1/CUX1/RASA4/NAPEPLD/PSMC2/MET/SND1/OPN1SW/TRIM24/BRAF/PPP2CB/NRG1/BAG4/POLR2K/JAK2/TLN1/NCBP1/TGFBR1/CNTRL/DAB2IP/PSMB7/NOTCH1/CNKSR2/PORCN/HDAC6/HDAC8/PSMD10/MAMLD1/POLR2G/PSMA4/PSMD8/POLR2D/BAD/PSMC1/KREMEN2/UBB/POLR2E/PSMD6/FGF5/LRAT/HEY2/POLR2J/HEY1/FOXO4	297
R-HSA-9008059	R-HSA-9008059	Interleukin-37 signaling	21/7281	21/10619	0.000358353724651016	0.0186078489615083	0.0163878720863798	PTPN14/SIGIRR/IL18BP/IL37/PTPN18/PTPN7/PTPN20/PTPN5/CASP1/PTPN6/TBK1/PTPN11/SMAD3/PTPN9/STAT3/PTPN2/IL18R1/PTPN4/PTPN23/PTPN13/PTPN12	21
R-HSA-389356	R-HSA-389356	CD28 co-stimulation	31/7281	33/10619	0.000488855971303454	0.0232829175663312	0.0205051898080235	MTOR/LCK/PIK3R3/THEM4/PDPK1/YES1/PIK3R2/AKT2/PRR5/PIK3R1/FYN/MAPKAP1/PAK3/CDC42/AKT3/MAP3K8/PAK1/AKT1/MAP3K14/GRB2/VAV1/CD28/TRIB3/SRC/GRAP2/CD86/PIK3CA/PAK2/RICTOR/RAC1/LYN	31
R-HSA-375165	R-HSA-375165	NCAM signaling for neurite out-growth	55/7281	63/10619	0.000491438319415947	0.0232829175663312	0.0205051898080235	COL9A2/SPTA1/CACNA1S/CNTN2/CACNB2/GFRA1/SPTBN2/NCAM1/CACNA1C/COL4A1/COL4A2/SPTB/SPTBN5/CACNB1/SPTBN4/SOS1/SPTBN1/CACNB4/COL4A4/COL4A3/COL6A3/PTPRA/COL6A2/CACNA1I/CACNA1D/COL6A5/COL6A6/ST8SIA4/COL9A1/FYN/FGFR1/PTK2/COL5A1/AGRN/NRAS/KRAS/CACNB3/RPS6KA5/ST8SIA2/CACNA1H/CACNA1G/GRB2/NRTN/COL5A3/NCAN/COL5A2/CREB1/PRNP/SRC/COL6A1/MAPK1/GDNF/GFRA2/SPTAN1/COL4A5	55
R-HSA-5620912	R-HSA-5620912	Anchoring of the basal body to the plasma membrane	82/7281	98/10619	0.00049820793651208	0.0232829175663312	0.0205051898080235	NPHP4/CKAP5/CEP164/CEP290/CEP83/CENPJ/DYNC1H1/FBF1/CSNK1D/CEP192/TUBB4A/PRKACA/HAUS8/PPP2R1A/ALMS1/DCTN1/CLASP1/SEPTIN2/PCNT/CSNK1E/CEP63/HAUS3/SCLT1/CEP72/CEP162/AKAP9/PCM1/TMEM67/CEP78/ODF2/TUBB4B/OFD1/NEK2/SDCCAG8/CDK1/TCTN3/TMEM216/C2CD3/CEP57/RAB3IP/TCTN1/DYNLL1/TCTN2/HAUS4/HSP90AA1/TTBK2/CEP152/NDE1/RPGRIP1L/YWHAE/PAFAH1B1/B9D1/MKS1/CEP131/HAUS1/RAB8A/CEP89/NPHP1/DYNC1I2/NINL/MAPRE1/CEP250/SFI1/CEP97/IQCB1/CEP70/CC2D2A/CEP135/PLK4/AHI1/FGFR1OP/YWHAG/PRKAR2B/CEP41/HAUS6/KIF24/DCTN3/CDK5RAP2/CNTRL/HAUS7/RAB11A/CCP110	82
