ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-1660499	R-HSA-1660499	Synthesis of PIPs at the plasma membrane	47/6717	53/10619	3.07257482310702e-05	0.00391613627454185	0.00342834664472993	PIK3CD/PIK3R3/PLEKHA6/PIK3C2B/ARF1/RAB4A/PLEKHA1/INPPL1/MTMR2/PLEKHA5/PIK3R2/INPP4A/INPP5D/MTMR14/SYNJ2/PIK3CG/MTMR9/PIP5K1A/PIP4K2A/PTEN/PI4K2A/SBF2/PIK3C2A/PIK3C2G/MTMR6/PIK3R6/PIK3R5/PIP4K2B/PIP5K1C/PLEKHA4/SYNJ1/MTMR3/RAB5A/PIK3CB/PIK3CA/PI4K2B/PTPN13/INPP4B/RUFY1/PLEKHA8/PLEKHA2/PIP5K1B/BMX/MTMR8/OCRL/MTM1/MTMR1	47
R-HSA-112315	R-HSA-112315	Transmission across Chemical Synapses	203/6717	272/10619	3.48089866511027e-05	0.00406684994040384	0.00356028758203384	KIF17/GRIK3/PRKAA2/LRRC7/KCNJ10/CACNA1E/PPFIA4/ACTN2/CACNB2/CAMK2G/SLC1A2/PPFIA1/LRTOMT/GRIA4/HTR3A/GRIK4/GRIN2B/TUBA1C/GRIP1/LIN7A/CAMKK2/TUBA3C/ARHGEF7/GABRA5/CHRNA7/PLCB2/RASGRF1/PDPK1/ADCY9/GRIN2A/TUBB3/SLC6A4/AP2B1/CACNB1/MAPT/GNGT2/PRKCA/KCNJ16/GRIN2C/GNAL/CACNA1A/PRKACA/AP2S1/GRIN2D/PPFIA3/AP2A1/CACNG8/ADCY3/TUBA3D/CACNB4/KCNJ3/GAD1/CHRNA1/CHRND/CHRNG/PLCB1/EPB41L1/SRC/CHRNA4/DNAJC5/PPM1F/SLC6A1/GRIP2/CACNA2D3/ADCY5/DLG1/CHRNA9/GRIA2/SLC6A3/ADCY2/CAMK4/CAMK2A/GLRA1/GRIA1/GABRG2/ALDH5A1/GABRR2/RPS6KA2/RAC1/CAMK2B/ADCY1/ACHE/PRKAG2/NEFL/CHRNA2/NRG1/ADCY8/UNC13B/APBA1/GRIN3A/STXBP1/PRKX/CASK/GABRQ/GNB1/RPS6KA1/SLC1A7/GNG12/GNAI3/NRAS/GNG4/GAD2/CHAT/SLC18A2/AP2A2/DLG2/HTR3B/KCNJ5/SLC6A12/SLC6A13/KRAS/SLC38A1/ADCY6/PRKAG1/MDM2/SYT1/PPFIA2/ALDH2/ADCY4/GABRB3/GABRG3/CHRFAM7A/GNB5/NPTN/CHRNA5/CHRNA3/CHRNB4/ABAT/PRKCB/CACNG3/ADCY7/CAMKK1/KCNJ12/GIT1/NSF/PPM1E/CACNG4/KPNA2/TUBB6/GNG7/SLC1A6/GRIK5/GLS/CREB1/ERBB4/SNAP25/GRIK1/KCNJ6/KCNJ15/MAPK1/SYN3/CACNG2/KCNJ4/SLC6A11/SYN2/PRKAR2A/GNAI2/CACNA2D2/GABRR3/GNB4/CPLX1/GABRA2/GABRB1/NAAA/CAMK2D/GLRB/GLRA3/SLC1A3/PRKAA1/RASGRF2/GABRB2/RIMS1/MYO6/GABRR1/GRIK2/SLC22A1/SLC22A2/PRKAR1B/GNAI1/CACNA2D1/GNGT1/PRKAR2B/CHRNB3/CHRNA6/NCALD/GABBR2/GRIN1/CACNA1B/GLRA2/RPS6KA3/TSPAN7/MAOA/DLG3/GABRA3/CACNB3/TUBA3E/TUBA4A/PRKACG/SLC38A2/MAPK3/GNG8/SLC5A7/TUBB4B	203
R-HSA-6794361	R-HSA-6794361	Neurexins and neuroligins	49/6717	56/10619	4.70644030990248e-05	0.00507571485729483	0.00444348939380267	EPB41/SYT2/SYT9/SYT7/NRXN2/SHANK2/GRM5/GRIN2B/LIN7A/APBA2/HOMER2/GRIN2A/GRIN2C/DLGAP1/EPB41L3/GRIN2D/SHANK1/NRXN1/LRRTM1/EPB41L1/DLGAP4/NLGN1/PDLIM5/GRM1/DBNL/APBA1/STXBP1/NLGN4X/CASK/NLGN3/DLGAP3/LRRTM3/SYT12/DLG2/SYT10/SYT1/SIPA1L1/NRXN3/BEGAIN/NLGN2/APBA3/LRRTM4/EPB41L5/SHANK3/HOMER1/EPB41L2/GRIN1/DLG3/NLGN4Y	49
R-HSA-2029480	R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	71/6717	86/10619	7.1221673532657e-05	0.00713234187805608	0.00624394521346452	WASF2/PLPP4/DOCK1/PAK1/NCKAP1L/WASF3/CYFIP1/PLCG2/YES1/MYO9B/PIK3R2/PRKCE/WIPF1/ARPC2/HCK/SRC/NF2/MYH9/ITPR1/MYO10/CYFIP2/HSP90AB1/FYN/RAC1/WIPF3/ELMO1/SYK/ABL1/VAV2/FGR/VAV3/AHCYL1/FCGR1A/CD247/ABI1/ITPR2/HSP90AA1/MYO5A/CRK/WIPF2/GRB2/BAIAP2/VAV1/PLD3/ACTR2/ACTR3/NCKAP1/ABI2/PLCG1/ELMO2/MAPK1/PLA2G6/ARPC4/NCKIPSD/PRKCD/NCK1/PIK3CB/PLD1/PIK3CA/ITPR3/WASF1/LIMK1/ARPC1A/WASL/LYN/PTK2/BTK/BRK1/PLD4/MAPK3/MYH2	71
R-HSA-8986944	R-HSA-8986944	Transcriptional Regulation by MECP2	53/6717	62/10619	9.42349378279305e-05	0.00880782552231724	0.00771073245665733	AGO1/MOV10/CAMK2G/GRIN2B/NCOR2/SIN3A/RBFOX1/GRIN2A/AURKB/NCOR1/TNRC6C/GAMT/PRKACA/GAD1/PTPN1/TNRC6B/SOX2/SST/HTT/GRIA2/CAMK4/CAMK2A/FKBP5/HDAC2/OPRM1/DLL1/CAMK2B/CRH/TBL1X/MECP2/HDAC1/AGO4/AGO3/GAD2/PTEN/TNRC6A/PTPN4/CREB1/DGCR8/PVALB/PPARG/MOBP/TBL1XR1/CAMK2D/MEF2C/HDAC3/GPRIN1/SGK1/MET/HIPK2/OPRK1/AGO2/LBR	53
R-HSA-3000178	R-HSA-3000178	ECM proteoglycans	63/6717	76/10619	0.00014371091288433	0.0125926687414894	0.0110241397646795	AGRN/HSPG2/MATN1/BCAN/TNN/TNR/NCAM1/ITGA7/COL4A1/COL4A2/ACAN/ITGAX/ITGA2B/ITGB3/LAMA1/LAMA3/COL5A3/NCAN/ITGB6/FN1/COL6A3/COL9A3/APP/COL6A1/COL6A2/ITGA9/LAMB2/ITGB5/COL6A5/COL6A6/VCAN/SPARC/TNXB/ASPN/MUSK/COL5A1/COL4A6/LAMC1/TGFB2/ITGA8/ITGB1/LRP4/DCN/TGFB3/PTPRS/TGFB1/ITGAV/COL5A2/COL4A4/COL4A3/MATN4/DAG1/ITGA2/HAPLN1/COL9A1/LAMA4/LAMA2/LAMB1/TNC/COL2A1/COL9A2/FMOD/COMP	63
R-HSA-194138	R-HSA-194138	Signaling by VEGF	85/6717	107/10619	0.000212534124539237	0.0175278142708241	0.0153445689915016	MTOR/WASF2/NRP1/DOCK1/VEGFB/PAK1/NCKAP1L/WASF3/CYFIP1/PDPK1/CDH5/BCAR1/ITGB3/PRKCA/PRKACA/PIK3R2/AXL/ROCK2/NRP2/SRC/NCF4/MAPK12/ITPR1/KDR/CYFIP2/VEGFA/FYN/RAC1/ELMO1/NOS3/PTK2B/MAPKAP1/VAV2/PRKCZ/VAV3/AHCYL1/NRAS/THEM4/SH2D2A/NCF2/MAPKAPK2/AKT3/ABI1/KRAS/ITPR2/FLT1/HSP90AA1/PRKCB/CRK/JUP/SPHK1/BAIAP2/ROCK1/SHC2/VAV1/AKT2/NCK2/NCKAP1/ITGAV/ABI2/TRIB3/PLCG1/ELMO2/PRR5/RHOA/MAPKAPK3/PRKCD/NCK1/PIK3CB/PIK3CA/PAK2/RASA1/CTNNA1/FLT4/ITPR3/MAPK14/WASF1/PTK2/SHB/PAK3/PGF/BRK1/MAPK13/PRKACG/NCF1	85
R-HSA-109606	R-HSA-109606	Intrinsic Pathway for Apoptosis	44/6717	51/10619	0.000241702392017196	0.018825930756006	0.016480993514155	TP73/DIABLO/DYNLL2/SEPTIN4/CARD8/TFDP2/TP63/CASP9/TP53BP2/AKT3/MAPK8/CASP7/APIP/BAD/APAF1/DYNLL1/TFDP1/PPP1R13B/AVEN/BMF/UACA/YWHAE/TP53/STAT3/NMT1/BCL2/AKT2/BBC3/YWHAQ/PPP3R1/BCL2L11/CASP8/BCL2L1/E2F1/YWHAB/BID/MAPK1/YWHAH/CASP3/YWHAG/PPP3CC/YWHAZ/XIAP/MAPK3	44
R-HSA-1660514	R-HSA-1660514	Synthesis of PIPs at the Golgi membrane	18/6717	18/10619	0.00026062191774489	0.0188567944028265	0.0165080128190522	ARF1/ARF3/TPTE/PI4KB/PI4K2A/PIK3C2A/PIK3C2G/TPTE2/VAC14/PIK3C3/PIKFYVE/PI4KA/SACM1L/PIK3R4/PI4K2B/FIG4/INPP5E/OCRL	18
R-HSA-4420097	R-HSA-4420097	VEGFA-VEGFR2 Pathway	79/6717	99/10619	0.00026899849362092	0.0188567944028265	0.0165080128190522	MTOR/WASF2/DOCK1/PAK1/NCKAP1L/WASF3/CYFIP1/PDPK1/CDH5/BCAR1/ITGB3/PRKCA/PRKACA/PIK3R2/AXL/ROCK2/SRC/NCF4/MAPK12/ITPR1/KDR/CYFIP2/VEGFA/FYN/RAC1/ELMO1/NOS3/PTK2B/MAPKAP1/VAV2/PRKCZ/VAV3/AHCYL1/NRAS/THEM4/SH2D2A/NCF2/MAPKAPK2/AKT3/ABI1/KRAS/ITPR2/HSP90AA1/PRKCB/CRK/JUP/SPHK1/BAIAP2/ROCK1/SHC2/VAV1/AKT2/NCK2/NCKAP1/ITGAV/ABI2/TRIB3/PLCG1/ELMO2/PRR5/RHOA/MAPKAPK3/PRKCD/NCK1/PIK3CB/PIK3CA/PAK2/RASA1/CTNNA1/ITPR3/MAPK14/WASF1/PTK2/SHB/PAK3/BRK1/MAPK13/PRKACG/NCF1	79
R-HSA-419037	R-HSA-419037	NCAM1 interactions	37/6717	42/10619	0.000309883744355894	0.0206884290279506	0.0181115010485701	AGRN/CACNA1S/CACNB2/NCAM1/CACNA1C/COL4A1/COL4A2/CACNB1/COL5A3/NCAN/CACNB4/COL6A3/COL9A3/COL6A1/COL6A2/CACNA1I/CACNA1D/COL6A5/COL6A6/ST8SIA4/COL5A1/GFRA1/ST8SIA2/CACNA1H/CACNA1G/NRTN/COL5A2/COL4A4/COL4A3/GFRA4/PRNP/GDNF/COL9A1/ARTN/COL2A1/CACNB3/COL9A2	37
R-HSA-350054	R-HSA-350054	Notch-HLH transcription pathway	26/6717	28/10619	0.000385067645819369	0.023481276112765	0.0205564741703462	MAML2/HDAC7/NCOR2/SNW1/NCOR1/KAT2A/NOTCH3/HDAC4/HDAC10/HDAC2/NOTCH1/TBL1X/HDAC6/HDAC1/NOTCH2/CREBBP/HDAC5/KAT2B/TBL1XR1/RBPJ/MAML3/HDAC3/MAML1/HDAC9/HDAC8/MAMLD1	26
R-HSA-373755	R-HSA-373755	Semaphorin interactions	54/6717	65/10619	0.000385213516828528	0.023481276112765	0.0205564741703462	RHOC/SEMA4A/ARHGEF11/PLXNA2/NRP1/PAK1/PLXNC1/SEMA6D/MYH11/MYH10/CDK5R1/ERBB2/ARHGAP35/MYH14/ROCK2/LIMK2/MYH9/PLXNB1/PLXND1/CRMP1/SEMA5A/HSP90AB1/FYN/RAC1/PLXNA4/DPYSL2/TLN1/SEMA4D/PTPRC/ITGB1/DPYSL4/ARHGEF12/HSP90AA1/SEMA7A/FES/ROCK1/PIP5K1C/RRAS/DPYSL5/FARP2/RHOA/GSK3B/PAK2/ITGA1/SEMA6A/DPYSL3/LIMK1/SEMA3E/SEMA3A/MET/CD72/PAK3/MYL9/RHOB	54
R-HSA-8934593	R-HSA-8934593	Regulation of RUNX1 Expression and Activity	17/6717	17/10619	0.000412405010736019	0.0235751703763288	0.0206386730676473	AGO1/MOV10/CBFB/TNRC6C/SRC/RUNX1/TNRC6B/CDK6/AGO4/AGO3/CCND1/CCND2/PTPN11/PML/TNRC6A/CCND3/AGO2	17
R-HSA-6802957	R-HSA-6802957	Oncogenic MAPK signaling	67/6717	83/10619	0.000420384635811855	0.0235751703763288	0.0206386730676473	RAP1A/LMNA/RASAL2/CAMK2G/MAP3K11/VWF/BRAP/IQGAP1/MPRIP/NF1/ITGA2B/ITGB3/PHB/FN1/SRC/FXR1/TENT4A/CAMK2A/SYNGAP1/QKI/CAMK2B/AKAP9/RASA4/KIAA1549/FAM131B/TLN1/AGTRAP/CNKSR1/NRAS/APBB1IP/VCL/ARRB1/KRAS/RAP1B/KSR2/RASA3/MARK3/SPRED1/MAP2K1/CSK/KSR1/SPRED3/SPRED2/BCL2L11/YWHAB/MAPK1/ATG7/RAF1/TRAK1/RASA2/CAMK2D/AGGF1/AP3B1/RASA1/FAM114A2/SND1/TRIM24/ZC3HAV1/KDM7A/BRAF/AGK/ESRP1/JAK2/DAB2IP/CNKSR2/FGA/MAPK3	67
R-HSA-112314	R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	153/6717	206/10619	0.000457335451969377	0.0246609347561949	0.0215891958298095	KIF17/GRIK3/PRKAA2/LRRC7/KCNJ10/ACTN2/CAMK2G/GRIA4/HTR3A/GRIK4/GRIN2B/TUBA1C/GRIP1/LIN7A/CAMKK2/TUBA3C/ARHGEF7/GABRA5/CHRNA7/PLCB2/RASGRF1/PDPK1/ADCY9/GRIN2A/TUBB3/AP2B1/MAPT/GNGT2/PRKCA/KCNJ16/GRIN2C/GNAL/PRKACA/AP2S1/GRIN2D/AP2A1/CACNG8/ADCY3/TUBA3D/KCNJ3/CHRNA1/CHRND/CHRNG/PLCB1/EPB41L1/SRC/CHRNA4/PPM1F/GRIP2/ADCY5/DLG1/CHRNA9/GRIA2/ADCY2/CAMK4/CAMK2A/GLRA1/GRIA1/GABRG2/GABRR2/RPS6KA2/RAC1/CAMK2B/ADCY1/PRKAG2/NEFL/CHRNA2/NRG1/ADCY8/APBA1/GRIN3A/PRKX/CASK/GABRQ/GNB1/RPS6KA1/GNG12/GNAI3/NRAS/GNG4/AP2A2/DLG2/HTR3B/KCNJ5/KRAS/ADCY6/PRKAG1/MDM2/ADCY4/GABRB3/GABRG3/CHRFAM7A/GNB5/NPTN/CHRNA5/CHRNA3/CHRNB4/PRKCB/CACNG3/ADCY7/CAMKK1/KCNJ12/GIT1/NSF/PPM1E/CACNG4/KPNA2/TUBB6/GNG7/GRIK5/CREB1/ERBB4/GRIK1/KCNJ6/KCNJ15/MAPK1/CACNG2/KCNJ4/PRKAR2A/GNAI2/GABRR3/GNB4/GABRA2/GABRB1/CAMK2D/GLRB/GLRA3/PRKAA1/RASGRF2/GABRB2/MYO6/GABRR1/GRIK2/PRKAR1B/GNAI1/GNGT1/PRKAR2B/CHRNB3/CHRNA6/NCALD/GABBR2/GRIN1/GLRA2/RPS6KA3/TSPAN7/DLG3/GABRA3/TUBA3E/TUBA4A/PRKACG/MAPK3/GNG8/TUBB4B	153
R-HSA-983168	R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	223/6717	309/10619	0.000488810597728909	0.0253819428894789	0.0222203959825305	MIB2/UBR4/PSMB2/RNF220/UBE2U/UBE2Q1/HERC4/TRIM21/UBE3B/ANAPC5/RNF34/LMO7/AREL1/HERC2/FBXL22/FBXO22/DET1/ASB7/STUB1/MGRN1/PSMD7/FBXL20/PSMD3/TRIM37/UBE2O/RNF213/PSMA8/NEDD4L/RNF126/THOP1/PSMC4/ANAPC1/TRIP12/ASB1/PSMF1/UBE2L3/TRIM71/DCAF1/ASB14/PSMD6/KBTBD8/FBXO40/SPSB4/LNX1/SH3RF1/KLHL3/CUL7/HACE1/UBE2D4/KCTD7/SMURF1/TRIM4/UBE3C/RNF19A/UBE2R2/FBXO10/FBXW2/LRSAM1/UBE2J2/TRIM63/RNF19B/LRRC41/ASB17/GLMN/KLHL20/ASB13/CUL2/UBE2D1/HECTD2/BTRC/FBXW4/PSMA1/UBE2L6/CUL5/ZBTB16/UBE4A/FBXL14/KLHL42/ASB8/ANAPC7/FBXW8/FBXO21/PSMD9/RNF6/CDC16/PSMB5/HECTD1/LRR1/TRIM9/PSMC6/PSMA3/ASB2/UBE3A/UBR1/TRIM69/NEDD4/RNF111/HERC1/UBE2Q2/PSMA4/KLHL25/FBXL16/UNKL/CCNF/RBBP6/SIAH1/ZNRF1/GAN/FBXO31/UBE2G1/FBXW10/WSB1/BLMH/PSMB3/KLHL11/PSME3/CDC27/NPEPPS/UBE2Z/SMURF2/PSMD12/ANAPC11/RNF138/FBXO15/FZR1/UBA52/FBXO17/UBE2S/FBXO11/ASB3/PSME4/PSMD14/UBE2E3/HECW2/CUL3/PSMD1/ASB18/UBE2F/RBCK1/ITCH/RNF114/UBE2V1/TMEM189-UBE2V1/UBE2G2/KLHL22/FBXO7/ATG7/UBE2E2/UBE2E1/FBXW12/ARIH2/RNF123/TRAIP/CBLB/DZIP3/DTX3L/UBA5/ANAPC13/SIAH2/RNF4/ANAPC4/KLHL5/UBE2K/UBA6/HERC6/HERC5/HERC3/UBE2D3/ANAPC10/FBXW7/KLHL2/ASB5/FBXL7/SKP2/LNPEP/PJA2/TRIM36/UBE2B/CDC23/UBE2D2/RNF14/FBXW11/RNF130/RNF144B/UBR2/UBE3D/FBXL4/RNF217/PRKN/PSMB1/ZNRF2/ASB4/SEM1/FBXL13/PSMC2/ASB15/UBE2H/CUL1/LONRF1/UBE2V2/UBE2W/ELOC/WWP1/FBXO32/TRIM32/PSMD5/PSMB7/UBAC1/ANAPC2/UBA1/HUWE1/RLIM/KLHL13/PSME1/PSMD8/CDC20/PSMB4/SPSB2/TPP2/FBXL12/PSMD2/FBXO30/MKRN1	223
R-HSA-983712	R-HSA-983712	Ion channel transport	139/6717	186/10619	0.000523011357396899	0.0261879258239447	0.0229259865686009	ATP13A2/MCOLN3/ATP1A1/ATP8B2/ATP1A2/ATP1A4/ATP2B4/RYR2/CAMK2G/ANO9/BEST1/TPCN2/ANO1/FXYD2/WNK1/ANO2/ANO6/TPCN1/ATP8A2/NALCN/ATP11A/UNC79/ATP10A/TRPM1/RYR3/ATP8B4/TRPM7/CLCN7/SCNN1G/SCNN1B/TRPV1/ATP2A3/WNK4/TTYH2/ATP8B1/NEDD4L/ATP8B3/MCOLN1/RYR1/TRPM4/UNC80/ASIC4/ANO7/TRPM2/ATP2B2/SLC9C1/SLC9B1/CLCN3/CAMK2A/ATP10B/CAMK2B/TRPV6/ASIC3/ATP6V1B2/ATP6V1H/ASPH/TRPM3/WNK2/CLCN4/ATP2B3/ATP6AP1/CLCNKB/MCOLN2/CLCA1/CLCA4/CASQ2/CASQ1/SLC9C2/CUTC/ANO5/ANO3/TRPC6/SCNN1A/BEST3/ATP2B1/ANO4/TRPV4/ATP2A2/ATP6V0A2/ATP12A/TRPC4/ATP7B/ATP6V1D/ATP6V0D1/MLKL/ATP2C2/TRPV3/TRPV2/ASIC2/ATP6V0A1/ATP9B/UBA52/ATP13A1/TTYH1/ATP6V1C2/FKBP1B/TRPM8/TRPC4AP/ATP9A/ATP6V1E1/RAF1/ANO10/ATP2C1/ATP1B3/TRPC1/ATP11B/ATP13A5/ATP13A4/ATP8A1/ATP10D/SLC9B2/CAMK2D/ASIC5/TRPC7/ATP6V0E1/RIPK1/OSTM1/PLN/TRDN/SGK1/ATP6V0A4/CLCN1/C8orf44-SGK3/ATP6V0D2/WWP1/ATP6V1C1/TRPM6/STOM/CLCN5/WNK3/ATP7A/TSC22D3/TRPC5/ATP11C/SCNN1D/BEST2/SGK2/TCIRG1/ATP6V0C	139
R-HSA-948021	R-HSA-948021	Transport to the Golgi and subsequent modification	138/6717	185/10619	0.000625170065678105	0.0302237390372656	0.0264591033241623	MAN1C1/CD55/MIA3/ARF1/ANK3/GBF1/BET1L/ARFGAP2/SPTBN2/PPP6R3/ARF3/TUBA1C/DCTN2/TUBA3C/SPTB/SERPINA1/DYNC1H1/MAN2A2/DYNC1LI2/TUBB3/GOSR2/COPZ2/DYNLL2/FUT3/COPE/SPTBN4/NAPA/SPTBN1/DCTN1/TUBA3D/TRAPPC10/MGAT3/GOLGB1/SEC22A/SEC24B/ANK2/SEC24A/GRIA1/YKT6/ANK1/TRAPPC9/SPTAN1/SEC16A/CAPZB/TRAPPC3/CAPZA1/MAN1A2/COPA/F5/SEC16B/CNIH3/ST8SIA6/SEC24C/SEC23IP/COPB1/STX5/RAB1B/CNIH2/FOLR1/CTSC/ARCN1/ST3GAL4/COPZ1/MGAT4C/DYNLL1/TMED2/COG6/COG3/SCFD1/SEC23A/TRAPPC6B/MIA2/ACTR10/FUT8/TMED10/TMED3/ST8SIA2/COG7/DCTN5/COG4/GOSR1/NSF/NAPG/TUBB6/B4GALT6/CHST8/KDELR1/PPP6R1/MCFD2/RAB1A/TGFA/LMAN2L/MGAT4A/MGAT5/DYNC1I2/TBC1D20/NAPB/B4GALT5/CTSZ/ARFGAP3/ANKRD28/DYNC1LI1/GORASP1/SEC22C/COL7A1/ARF4/TFG/B4GALT4/COPG1/COPB2/ST6GAL1/AREG/USO1/SEC31A/SEC24D/MAN2A1/TMED7-TICAM2/SAR1B/DCTN4/LMAN2/MGAT1/MANEA/MAN1A1/DYNC1I1/COG5/CAPZA2/COPG2/DCTN6/B4GALT1/STX17/PPP6C/TRAPPC2/TUBA3E/TUBA4A/FUCA1/TRAPPC5/LHB/TUBB4B	138
R-HSA-5663202	R-HSA-5663202	Diseases of signal transduction	276/6717	389/10619	0.000683563694774689	0.0309959844160207	0.0271351586673776	MIB2/PIK3CD/MTOR/PSMB2/PIK3R3/ABCA4/RAP1A/SHC1/LMNA/RASAL2/HHAT/PSEN2/CAMK2G/TCF7L2/FGFR2/POLR2G/MAP3K11/LRP5/GAB2/MAML2/CBL/FGF6/VWF/HDAC7/NR4A1/BRAP/NCOR2/CDK8/FOXO1/IRS2/ESR2/PSEN1/SNW1/DLL4/STRA6/IQGAP1/PDPK1/PSMD7/POLR2A/NCOR1/MPRIP/NF1/ERBB2/PSMD3/KAT2A/STAT5B/ITGA2B/ITGB3/PHB/PSMA8/TTR/PIK3R2/PSMC4/GSK3A/PPP2R1A/ADAM17/STRN/FN1/HDAC4/PSMF1/JAG1/SRC/BCR/RAC2/HDAC10/TGFBR2/PSMD6/RBP1/FXR1/CTBP1/FGFR3/TENT4A/APC/CAMK2A/FGFR4/SYNGAP1/CDKN1A/PPP2R5D/FYN/HDAC2/ESR1/QKI/DLL1/RAC1/CAMK2B/EGFR/AKAP9/CUX1/RASA4/KIAA1549/FAM131B/SHH/TNKS/FGF17/NRG1/ERLIN2/FGFR1/DKK4/MYC/VCP/TLN1/MAPKAP1/NOTCH1/TBL1X/PORCN/HDAC6/AGTRAP/CASP9/CNKSR1/HDAC1/HEYL/ZFYVE9/NRAS/PPP2R5A/WNT3A/AKT3/APBB1IP/VCL/NRG3/PTEN/TNKS2/PIK3AP1/CHUK/NEURL1/CTBP2/PSMA1/BAD/ARRB1/LRP6/KRAS/FGFR1OP2/ERBB3/RAP1B/MDM2/FRS2/PTPN11/KSR2/PSMD9/ZMYM2/KL/GTF2F2/RASA3/PSMB5/PSMC6/PSMA3/PPP2R5E/RDH12/PPP2R5C/HSP90AA1/MARK3/SPRED1/FGF7/ADAM10/MAP2K1/SMAD3/CSK/NRG4/PSMA4/AXIN1/TSC2/KREMEN2/CREBBP/KSR1/MYO18A/PSMB3/STAT3/PSME3/HDAC5/RNF43/PSMD12/GRB2/MIB1/SMAD4/VAV1/UBA52/PSENEN/SPRED3/AKT2/TGFB1/SOS1/PSME4/SPRED2/TGFA/BCL2L11/PSMD14/STAT1/CD28/CREB1/ERBB4/PSMD1/LRRFIP1/PLCG1/YWHAB/MAPK1/KREMEN1/POLR2F/EP300/PRR5/ATG7/RAF1/KAT2B/TRAK1/TRAT1/GSK3B/CD86/PIK3CB/RASA2/TBL1XR1/PIK3CA/POLR2H/RBPJ/PDGFRA/POLR2B/AREG/FGF5/DKK2/EGF/CAMK2D/FGF2/MAML3/GAB1/FBXW7/AGGF1/AP3B1/RASA1/PPP2CA/NRG2/HDAC3/FGF1/CSNK1A1/PDGFRB/FAM114A2/FGF18/NEURL1B/MAML1/FOXO3/FGFR1OP/PSMB1/HDAC9/SEM1/NAPEPLD/PSMC2/MET/SND1/TRIM24/ZC3HAV1/KDM7A/BRAF/AGK/CUL1/PPP2CB/BAG4/ESRP1/FZD6/JAK2/NCBP1/TGFBR1/PSMD5/CNTRL/DAB2IP/PSMB7/CNKSR2/HDAC8/MAMLD1/PSME1/PSMD8/EREG/FGA/CCNC/PSMB4/PPP2R5B/MAPK3/ERLEC1/PSMD2/POLR2J/OPN1SW	276
R-HSA-2022928	R-HSA-2022928	HS-GAG biosynthesis	28/6717	31/10619	0.000711039900337246	0.0309959844160207	0.0271351586673776	AGRN/HSPG2/SDC3/NDST2/SDC1/NDST4/NDST1/GPC2/EXT1/HS2ST1/EXT2/GPC5/GPC6/HS6ST3/GLCE/HS3ST4/HS3ST3A1/HS3ST3B1/HS6ST1/HS3ST1/NDST3/SDC2/SLC35D2/HS6ST2/GPC4/GPC3/HS3ST2/SDC4	28
R-HSA-69618	R-HSA-69618	Mitotic Spindle Checkpoint	87/6717	112/10619	0.000719598027968096	0.0309959844160207	0.0271351586673776	ITGB3BP/NSL1/CENPF/NUP133/AHCTF1/INCENP/ANAPC5/CLIP1/DYNC1H1/NDE1/PLK1/DYNC1LI2/CENPN/AURKB/DYNLL2/PPP2R1A/RANBP2/ANAPC1/MAPRE1/SGO1/CENPC/PPP2R5D/MAD1L1/CENPS/RCC2/CENPL/PPP2R5A/UBE2D1/ANAPC16/NUP98/KIF18A/CKAP5/NUP160/ANAPC15/ZW10/NUP107/NUP37/ANAPC7/DYNLL1/KNTC1/CDC16/PPP2R5E/PPP2R5C/BUB1B/KNL1/ZWILCH/CENPT/PAFAH1B1/NDEL1/TAOK1/CDC27/NUP85/ANAPC11/SKA1/SPC24/CENPA/XPO1/BUB1/CLASP1/SPC25/DYNC1I2/SGO2/DSN1/UBE2E1/DYNC1LI1/CLASP2/ANAPC4/ANAPC10/KIF2A/CENPK/CENPH/PPP2CA/CDC23/SPDL1/CENPQ/NUP43/DYNC1I1/PPP2CB/CENPP/ANAPC2/CENPI/CENPS-CORT/CDC20/KIF2C/ZWINT/PPP2R5B/BIRC5	87
R-HSA-193648	R-HSA-193648	NRAGE signals death through JNK	49/6717	59/10619	0.000729577379264396	0.0309959844160207	0.0271351586673776	ARHGEF16/PLEKHG5/NGF/ARHGEF11/OBSCN/ARHGEF7/ARHGEF40/AKAP13/NGEF/PREX1/TIAM1/ITSN1/KALRN/ARHGEF26/TRIO/ARHGEF37/FGD2/RAC1/ARHGEF5/ARHGEF10/FGD3/VAV2/MAGED1/ARHGEF19/ARHGEF10L/VAV3/NET1/MAPK8/BAD/ARHGEF12/FGD4/MCF2L/SOS2/ABR/AATF/VAV1/ARHGEF18/ARHGEF33/SOS1/BCL2L11/ARHGEF4/ARHGEF3/ECT2/ARHGEF38/RASGRF2/TIAM2/ARHGEF35/ARHGEF6/ARHGEF2	49
