	Symbol	cor	pval	absCOR
363	FAM188B	-0.00763502222197856	0.434271854287204	0.00763502222197856
364	MAP2K7	-0.0277169102300257	0.00452562263988537	0.0277169102300257
367	AC009014.3	-0.0443372915865921	5.55253060655941e-06	0.0443372915865921
368	RP4-800J21.3	-0.0163769906454264	0.0934925401634427	0.0163769906454264
372	AP5S1	-0.046513219399764	1.87986171766576e-06	0.046513219399764
373	GRIP1	0.029345504848458	0.00264816693524643	0.029345504848458
375	VRK3	-0.11641293632151	5.5946311750268e-33	0.11641293632151
378	AC093642.6	-0.0117622681411708	0.228358585630973	0.0117622681411708
379	SNORD99	-0.029593565873494	0.0024350605912895	0.029593565873494
385	C6orf229	-0.0201462250741488	0.0390790073983421	0.0201462250741488
386	SLC2A1	-0.047153621526212	1.35427266963151e-06	0.047153621526212
387	RP11-576D8.2	-0.00627720157645579	0.520324612998105	0.00627720157645579
389	WNT1	0.0347165939926855	0.000376048576727218	0.0347165939926855
391	MIR4635	-0.0109435725265401	0.262394991612885	0.0109435725265401
396	MUSK	0.00884611265152477	0.364970356055831	0.00884611265152477
397	CDY1	-0.00861865486497141	0.377430878658451	0.00861865486497141
399	RP11-1078H9.1	0.0265732158286454	0.00649267054008453	0.0265732158286454
405	RP11-146F11.1	0.142011027879821	2.17961170925756e-48	0.142011027879821
409	SPINK1	-0.0504400228958532	2.35630930164262e-07	0.0504400228958532
413	VSTM2B	0.308897202274016	1.03678518571373e-230	0.308897202274016
414	HCG27	-0.0566620388436423	6.34732278751744e-09	0.0566620388436423
420	SPATA31D1	-0.0117277820569587	0.229725670194517	0.0117277820569587
422	GLYCTK	-0.0683254337958025	2.46471353790766e-12	0.0683254337958025
423	MASP2	-0.049335329563361	4.29410186395101e-07	0.049335329563361
424	FOXD2-AS1	-0.0381404879068323	9.33210372383181e-05	0.0381404879068323
426	RPRM	0.273472612989569	2.66138067275773e-179	0.273472612989569
428	TNNT1	0.00943447630114338	0.333948101528863	0.00943447630114338
433	MT-ND1	-0.0519833345543536	9.97730171689145e-08	0.0519833345543536
434	PPOX	0.0548793019331861	1.86212859652906e-08	0.0548793019331861
438	DEFA1	0.014618701191721	0.134351840515961	0.014618701191721
440	RP11-406A9.2	0.0287877406387284	0.0031909262926848	0.0287877406387284
441	H6PD	-0.102366925331629	7.69853959375152e-26	0.102366925331629
442	RCOR1	-0.060997642209323	4.03936088679002e-10	0.060997642209323
443	GRAMD1C	-0.0784231756598908	8.72446327784972e-16	0.0784231756598908
444	RP5-1112F19.2	0.0498351378805023	3.27808426270227e-07	0.0498351378805023
447	RPS6KB1	0.0191425485663646	0.0499327975261977	0.0191425485663646
450	GLI3	0.0876711665701264	2.34951970578025e-19	0.0876711665701264
451	MIR378D1	0.00577625798571753	0.55415676927344	0.00577625798571753
456	KCNE4	-0.0218176440847086	0.0254450617782022	0.0218176440847086
459	HOXC13	0.0584921312924954	2.0320482193287e-09	0.0584921312924954
461	CTD-2245O6.1	-0.00546596416994171	0.575639501136662	0.00546596416994171
463	FAM217B	0.249046784448754	4.64900956141011e-148	0.249046784448754
468	FCGR2B	-0.0577605797961623	3.21713164949129e-09	0.0577605797961623
469	LAMTOR4	-0.0171805336648286	0.0784820204453884	0.0171805336648286
470	PHYKPL	-0.0991610367592974	2.4348680392767e-24	0.0991610367592974
474	KIAA1328	0.0889041834403144	7.33353005574759e-20	0.0889041834403144
478	NME1-NME2	0.184755531745131	3.36126639833716e-81	0.184755531745131
480	PHLDA2	-0.124762658054225	1.15909769187405e-37	0.124762658054225
481	CBL	0.198382545455461	1.41761639522859e-93	0.198382545455461
485	RLN1	-0.0242850791904666	0.0128693201084767	0.0242850791904666
491	CLN6	-0.132665835440129	2.11910080312345e-42	0.132665835440129
492	EFS	0.33417191345129	4.88473963220813e-272	0.33417191345129
497	ERRFI1	-0.0896256571496053	3.68282701084479e-20	0.0896256571496053
499	EVPL	-0.124535584255423	1.5698579952758e-37	0.124535584255423
503	SMIM2	-0.000301826095027078	0.975341668111494	0.000301826095027078
506	IL27RA	-0.0314213657312425	0.00128813790682014	0.0314213657312425
509	RP11-343N15.1	0.142469276644699	1.0813558171553e-48	0.142469276644699
510	WDR70	0.0491288648723971	4.79715660669437e-07	0.0491288648723971
512	OR10H1	-0.0512149409473266	1.53518123932498e-07	0.0512149409473266
513	BRDT	-0.00334414607231347	0.731997272379732	0.00334414607231347
515	OTUD1	-0.0656589554693924	1.68155136849209e-11	0.0656589554693924
517	TTC5	0.0343671016938458	0.000430696514050499	0.0343671016938458
518	PDCD6	-0.0462022549964468	2.20103647855206e-06	0.0462022549964468
523	AP000439.3	-0.043796307882963	7.21426380383817e-06	0.043796307882963
524	MRPS11	0.0361826565120177	0.000210039537211342	0.0361826565120177
527	EPB41L2	0.169502419118269	1.8592477437232e-68	0.169502419118269
529	EPHA3	0.0323611043908389	0.000916692976961609	0.0323611043908389
533	RP11-335L23.3	-0.0860789180839299	1.03181711371197e-18	0.0860789180839299
536	DIO1	-0.059911221074225	8.20374849173387e-10	0.059911221074225
537	C1orf35	0.0579986952914962	2.77194925273111e-09	0.0579986952914962
538	LDHA	-0.1185927155883	3.60450047546776e-34	0.1185927155883
542	XCL1	-0.0454377457899908	3.23014027773139e-06	0.0454377457899908
543	MIR4740	0.0309988634974814	0.00149676498132892	0.0309988634974814
544	RP1-118J21.25	-0.0149375486953838	0.126061973962102	0.0149375486953838
545	UBE3A	-0.0314372795853959	0.00128083142248205	0.0314372795853959
546	DNMT3A	0.272897638377406	1.58188606070453e-178	0.272897638377406
550	PDE5A	-0.0763187756098207	4.99220696500509e-15	0.0763187756098207
556	ZNF304	0.0789540167512105	5.57756858762738e-16	0.0789540167512105
559	ATP6AP2	-0.0530421416561394	5.45534205097467e-08	0.0530421416561394
562	ATP23	0.0247750660225632	0.0111626091579468	0.0247750660225632
563	PLIN4	-0.0279328937612457	0.00422142093107039	0.0279328937612457
572	ARL17B	0.0679740620057565	3.18787687713478e-12	0.0679740620057565
577	MIR129-2	0.0106724910380363	0.274400439190043	0.0106724910380363
578	PLP2	-0.134796622105743	9.94813398013997e-44	0.134796622105743
580	TREH	-0.0542502730804595	2.70110045195913e-08	0.0542502730804595
582	NOP16	-0.0630281420219519	1.03984852122443e-10	0.0630281420219519
583	GNA12	0.322410308986921	2.61309193892707e-252	0.322410308986921
584	HEY2	0.171953619969778	1.99408565584144e-70	0.171953619969778
585	ACOX2	-0.0700889405333818	6.64530393179359e-13	0.0700889405333818
587	INTS13	0.0503753282638202	2.44143886179232e-07	0.0503753282638202
588	PROSER2	-0.147603158253165	3.58320837273158e-52	0.147603158253165
589	PPP1R7	-0.0954060673051945	1.20977625107316e-22	0.0954060673051945
597	OR51E2	-0.0542924735868847	2.63487036963705e-08	0.0542924735868847
600	CYP2E1	-0.0395784006497115	5.01872823535e-05	0.0395784006497115
601	PES1	-0.0121135361043248	0.214762968265513	0.0121135361043248
607	MIR516A2	0.00386229572943448	0.692449298606109	0.00386229572943448
609	HSDL2	-0.0800861038661953	2.12705817855121e-16	0.0800861038661953
614	RP11-473M10.2	0.034049152762786	0.0004867685885187	0.034049152762786
615	STARD5	-0.152802201386939	7.94847684369789e-56	0.152802201386939
617	RP11-523L1.2	0.0046195553220767	0.636153083142065	0.0046195553220767
618	PTCD3	0.136806766502221	5.30418889301451e-45	0.136806766502221
621	TSPEAR	0.0218174085538795	0.0254466474042845	0.0218174085538795
623	AC093326.1	-0.0157035201490669	0.107775393554515	0.0157035201490669
624	CYP2D6	-0.0409890325525094	2.6763512976378e-05	0.0409890325525094
625	FLYWCH2	0.00865952215216902	0.375172983745701	0.00865952215216902
626	NTM	0.292796375047044	1.99434145245315e-206	0.292796375047044
630	IFNA1	-0.0311685908588649	0.00140947275679923	0.0311685908588649
631	RP11-502P1.2	0.091269842535131	7.50764334555601e-21	0.091269842535131
632	AC011893.3	-0.0230135666964811	0.0184184403207466	0.0230135666964811
637	RP4-784A16.5	0.0446716023746441	4.71609466322333e-06	0.0446716023746441
643	ZNF551	0.0651517806519289	2.40262252403864e-11	0.0651517806519289
645	RPL41	-0.0062701841932787	0.520791087904728	0.0062701841932787
648	SERPINB3	-0.0584679707552489	2.06329968351378e-09	0.0584679707552489
651	ASB2	-0.0652869452101014	2.18523210699351e-11	0.0652869452101014
655	CD1C	-0.0425394825842839	1.31030398375347e-05	0.0425394825842839
656	WFDC6	0.00826926088454039	0.397074806873462	0.00826926088454039
659	MZT2A	-0.0624393583039227	1.54801660836953e-10	0.0624393583039227
660	MIR548C	-0.00669239804036179	0.493112936093646	0.00669239804036179
662	EXOSC7	-0.0728784015243224	7.82046174566733e-14	0.0728784015243224
667	OGDHL	-0.0644984210478065	3.78979299842548e-11	0.0644984210478065
669	IL12A	0.125393052981566	4.97856143863854e-38	0.125393052981566
670	CTD-3025N20.2	0.0403814225440055	3.51741081364057e-05	0.0403814225440055
671	FGFBP1	-0.0654675028193419	1.92463461489339e-11	0.0654675028193419
675	FAM86C1	-0.100377456117561	6.65171086334611e-25	0.100377456117561
677	MATN3	0.00768425934874409	0.431314029165071	0.00768425934874409
680	PIGA	-0.0978670492776814	9.51483479625502e-24	0.0978670492776814
684	MNT	-0.0285845844916421	0.00341257007556839	0.0285845844916421
688	MSANTD3	0.0334448794074807	0.00061254453448938	0.0334448794074807
691	RP5-1070A16.1	0.0907580091576776	1.23551905772946e-20	0.0907580091576776
693	OR2V2	0.00806096007065697	0.409074045754352	0.00806096007065697
694	PLOD1	0.0224204246133677	0.0216569867983619	0.0224204246133677
695	RP11-67M1.1	0.0520205974914728	9.76946127180496e-08	0.0520205974914728
696	CLPSL2	-0.00271837327124142	0.78071680828718	0.00271837327124142
699	RP11-539L10.2	-0.107747039612388	1.82506210396321e-28	0.107747039612388
704	CD79B	-0.0194782990309789	0.0460502370271879	0.0194782990309789
707	FARS2	-0.0710076360385142	3.31412101728682e-13	0.0710076360385142
709	DDX60L	-0.074467818087903	2.22787649998121e-14	0.074467818087903
711	VNN2	-0.0639321722258732	5.60525252372963e-11	0.0639321722258732
712	SH3D21	-0.0995163873207694	1.66940023970189e-24	0.0995163873207694
717	RP11-139K4.1	0.00924825157015853	0.34357774425073	0.00924825157015853
718	RCN3	0.0365914407601613	0.000177874300823752	0.0365914407601613
719	PPP4C	-0.0438627348142035	6.98715202532252e-06	0.0438627348142035
723	MIR638	-0.0255164731561691	0.00896124444124122	0.0255164731561691
724	JAKMIP3	0.103914332278042	1.39709566700184e-26	0.103914332278042
728	ALDOA	-0.0971517445057238	2.00573719696775e-23	0.0971517445057238
730	CTAGE6	-0.0172259116114642	0.0776965314991801	0.0172259116114642
731	NCEH1	-0.128530353352697	6.95792770914056e-40	0.128530353352697
732	SMARCC2	0.218422817999175	1.66262514461557e-113	0.218422817999175
733	RFX4	0.386024139684625	0	0.386024139684625
734	NRAP	-0.0135515457876415	0.165180550643909	0.0135515457876415
737	RCAN3	-0.129017336285401	3.55140140768161e-40	0.129017336285401
739	GALC	0.00882834273898668	0.365934469135361	0.00882834273898668
740	ZBTB21	-0.000509051125545002	0.958424181892539	0.000509051125545002
741	MIR548AM	0.00598837736534476	0.539700327743382	0.00598837736534476
742	KBTBD8	0.0255372713920762	0.00890551636930436	0.0255372713920762
743	MIR574	-0.0431162500735345	9.9837756028216e-06	0.0431162500735345
744	ZNF451	0.0321675395998438	0.000983929621253653	0.0321675395998438
747	LCN6	-0.0165725406521662	0.0896426954481611	0.0165725406521662
748	MED31	-0.022272112565802	0.0225403722326616	0.022272112565802
749	RNF24	0.212527037652785	1.99949808251332e-107	0.212527037652785
750	BCL7C	0.00295791710953405	0.761953493178978	0.00295791710953405
751	SNORD114-6	0.0472628709595905	1.28005532672906e-06	0.0472628709595905
753	DROSHA	0.127128632173917	4.75221193828864e-39	0.127128632173917
755	MIR569	0.0111948571366087	0.251594777382249	0.0111948571366087
756	LEMD2	0.00521859516624071	0.593042601430781	0.00521859516624071
757	BTLA	-0.0360678170600957	0.000220014033531504	0.0360678170600957
760	TSPAN19	-0.0269436985709168	0.00578430199723918	0.0269436985709168
763	PRDM10	0.0364854723220629	0.000185735927659264	0.0364854723220629
764	RP11-317P15.4	0.199445108372123	1.40241456905167e-94	0.199445108372123
771	UQCRB	-0.0508358447728252	1.89461882413555e-07	0.0508358447728252
773	MIR3117	0.0553255381091293	1.42674206213742e-08	0.0553255381091293
774	FAM69B	0.109322473426152	2.93056522171846e-29	0.109322473426152
776	RP4-758J18.2	0.0420167142296925	1.67159755064081e-05	0.0420167142296925
777	RNF5	0.0359767434235167	0.000228238663809867	0.0359767434235167
778	ONECUT1	-0.041153325681111	2.48413541430948e-05	0.041153325681111
781	MIR217	0.00611797587978952	0.530961746562258	0.00611797587978952
782	POTEC	0.00146054337361411	0.881102198054614	0.00146054337361411
787	CCDC63	-0.000327354545647712	0.973256817056285	0.000327354545647712
788	CDK8	0.0548933087278389	1.84668431494858e-08	0.0548933087278389
795	PCBP3	0.0638011890121812	6.13349676293003e-11	0.0638011890121812
796	LAMA1	0.0538360317317662	3.44309881472795e-08	0.0538360317317662
798	DEFB4B	-0.0154368802500579	0.113886754453791	0.0154368802500579
799	TAF9B	0.171679138519671	3.32489169878977e-70	0.171679138519671
800	PLK3	-0.0888036352460046	8.06883637589493e-20	0.0888036352460046
801	DOC2A	0.00966835417233014	0.322103374346279	0.00966835417233014
803	MPLKIP	-0.0632472517234049	8.9590689399291e-11	0.0632472517234049
805	LIPJ	0.0252535029233781	0.00969320567596066	0.0252535029233781
806	RIC8B	0.161413696774714	3.61508517551353e-62	0.161413696774714
809	TRIM51	-0.0151117553492236	0.121704057246955	0.0151117553492236
811	WNK4	-0.0943559216168192	3.51059802026424e-22	0.0943559216168192
815	LNPEP	-0.109219905408746	3.30384418434745e-29	0.109219905408746
816	RP11-64D24.4	0.0093453888554167	0.338532877041499	0.0093453888554167
818	RP11-296A18.3	0.0613367289356643	3.22988531351755e-10	0.0613367289356643
822	PXT1	0.0304211277181635	0.0018325820364678	0.0304211277181635
824	MRPL22	-0.106871373469355	4.98608824152639e-28	0.106871373469355
832	NCAN	0.358971103173275	1.43490309645436e-316	0.358971103173275
846	DOCK10	0.251028812640872	1.80331883382706e-150	0.251028812640872
850	RP11-600K15.1	0.00352213168845304	0.718325723220473	0.00352213168845304
854	GABRA3	0.173334369518551	1.50366417627054e-71	0.173334369518551
855	DHDDS	-0.081870845373505	4.52714647533336e-17	0.081870845373505
858	C10orf90	0.0618155317142503	2.35049861869437e-10	0.0618155317142503
862	MGA	0.0270089578706871	0.00566700345407475	0.0270089578706871
868	RMI2	-0.0252094126139995	0.00982101349254507	0.0252094126139995
869	LINC01620	-0.00458452707940373	0.638714436465102	0.00458452707940373
870	GALNT16	0.0686965346885752	1.87564006912194e-12	0.0686965346885752
874	RP11-771O11.3	-0.017147675472262	0.0790548172514497	0.017147675472262
875	RP11-108M21.1	-0.0163098658975763	0.0948442183512365	0.0163098658975763
877	ARFGEF1	-0.0903325554520048	1.86535934238927e-20	0.0903325554520048
878	VPS45	0.233517992350679	6.57344749079688e-130	0.233517992350679
885	NLGN3	0.448428183448091	0	0.448428183448091
890	ITGB6	-0.0559026651663915	1.00793485551057e-08	0.0559026651663915
891	USP18	-0.00480815471691673	0.622437491240266	0.00480815471691673
894	GDF9	0.00404828248046463	0.678449232088233	0.00404828248046463
897	LPCAT3	-0.135852646491704	2.14448974070346e-44	0.135852646491704
899	SOSTDC1	-0.00461873503530581	0.636213015021198	0.00461873503530581
900	ZNF850	0.1350593443479	6.7990231858149e-44	0.1350593443479
907	MT-RNR1	0.0166783627742255	0.0876131805209687	0.0166783627742255
912	CAND1	0.0572911455555952	4.30768787554398e-09	0.0572911455555952
913	KCNJ5	-0.0187230871551766	0.0551653967501977	0.0187230871551766
915	TTTY6	0.0014215523641591	0.884253657819103	0.0014215523641591
918	KCNJ11	0.104774859211057	5.34827576934773e-27	0.104774859211057
922	CRYBB1	0.0141138493680978	0.148331507451021	0.0141138493680978
924	CAPN3	0.00235197812825656	0.809661396284514	0.00235197812825656
925	MEP1A	-0.0469520168072781	1.50223192246533e-06	0.0469520168072781
927	AGXT2	-0.061281987894195	3.3488970186601e-10	0.061281987894195
928	TRAF3IP2	-0.0606106562360711	5.206253828559e-10	0.0606106562360711
929	POGK	0.173474332186524	1.15565398741786e-71	0.173474332186524
930	OR5M8	-0.00691755845558478	0.478681228419404	0.00691755845558478
934	SMARCC1	0.0609775241160999	4.09316131233099e-10	0.0609775241160999
936	PRKACB	0.0998061009390534	1.225992243584e-24	0.0998061009390534
939	CLCA4	-0.0390881719085906	6.21511088249756e-05	0.0390881719085906
942	HOOK3	0.0423008064512199	1.46489596714874e-05	0.0423008064512199
947	DHX15	-0.0228632033684497	0.0191965323311145	0.0228632033684497
950	AC099048.1	0.0176203482968272	0.0711351917405234	0.0176203482968272
953	WBP2NL	-0.0332946243258957	0.000648206090619943	0.0332946243258957
961	CCDC188	0.0852593752655389	2.18683646083705e-18	0.0852593752655389
962	ATAD3C	-0.0763186742782336	4.99262069411979e-15	0.0763186742782336
963	RAD54L	0.0608055575393446	4.5824972016815e-10	0.0608055575393446
967	CHORDC1	0.00259289388477164	0.790597498391273	0.00259289388477164
968	SLC18A2	-0.0160002328220781	0.101283117504822	0.0160002328220781
969	RP11-551M15.2	0.279281676269749	3.15002491938292e-187	0.279281676269749
973	DENND5A	0.391883299522576	0	0.391883299522576
979	ATP6V0E1	-0.155389643948702	1.07839100249005e-57	0.155389643948702
982	BTBD16	-0.0364217229526376	0.00019062151363425	0.0364217229526376
991	N4BP1	-0.111861659102915	1.45283548641381e-30	0.111861659102915
992	ART5	-0.000442858120984734	0.963826392323938	0.000442858120984734
993	TBX19	0.0358356605997084	0.000241551220062869	0.0358356605997084
