cp	tt	nt	np
NA	0.0132275132275132	0.678571428571428	0.00238095238095238	NA
NA	NA	1	NA	0.0277777777777778
NA	NA	1	0.0128205128205128	0.0277777777777778
NA	NA	1	0.0106502816180236	NA
NA	0.00952380952380952	1	0.00612859195402298	0.0104938271604938
NA	0.277777777777778	0.663888888888889	0.117171717171717	0.0787037037037037
NA	NA	1	0.00242424242424242	0.0111111111111111
NA	0.00233918128654971	1	0.010878539449968	0.00389430971327523
NA	NA	0.822222222222222	0.0072463768115942	NA
NA	0.00666666666666667	1	0.00344827586206897	NA
NA	NA	1	0.0932713426279604	NA
NA	0.0201943063243373	0.577244977244977	NA	0.00317460317460317
NA	NA	1	0.0128205128205128	NA
NA	0.0105409356725146	0.518542568542569	0.00246913580246914	NA
NA	NA	1	0.00666666666666667	0.0416666666666667
NA	0.00303030303030303	1	NA	0.00507936507936508
NA	NA	0.5125	0.00176470588235294	0.0125
NA	0.250694444444444	0.527777777777778	NA	0.0861111111111112
NA	0.00333333333333333	0.504166666666667	0.00256410256410256	0.00833333333333333
NA	0.00493827160493827	0.542063492063492	0.00185185185185185	0.0074074074074074
NA	NA	1	NA	0.00952380952380952
NA	0.0277777777777778	0.740740740740741	NA	0.0482804232804233
NA	0.00514533085961657	0.501666666666667	0.00358221134230926	0.00504115226337449
NA	0.0555555555555556	0.791666666666667	NA	0.0937500000000001
NA	1	1	NA	0.00454545454545455
NA	NA	0.509259259259259	NA	0.0111111111111111
NA	0.605555555555556	1	NA	0.0642636684303352
NA	0.304503968253968	0.688568653568654	0.367777777777778	0.0191096480679814
NA	NA	0.564533190590986	0.0018025078369906	0.00232746407609796
NA	0.00909090909090909	0.738095238095238	0.0062015503875969	NA
NA	NA	1	NA	0.0555555555555556
NA	0.00740740740740741	0.589523996889726	0.00740740740740741	0.00788224121557454
NA	NA	1	NA	0.0333333333333333
NA	NA	1	0.00757575757575758	NA
NA	0.0277777777777778	0.766173641173641	0.00505050505050505	0.0416666666666667
NA	NA	1	0.00714285714285714	NA
NA	NA	0.67989417989418	NA	0.00392156862745098
NA	0.0833333333333333	1	NA	0.0397435897435897
NA	0.00555555555555555	1	0.00308845029239766	0.00555555555555555
NA	0.00702075702075703	0.8	0.016984126984127	0.00763435003631082
NA	NA	1	0.0040650406504065	NA
NA	NA	1	0.0072463768115942	0.0555555555555556
NA	NA	1	0.00216450216450216	0.0277777777777778
NA	NA	1	NA	0.0125
NA	NA	1	NA	0.00634920634920634
NA	0.46995670995671	1	0.146000236322817	0.0260961260961261
NA	NA	1	0.00289855072463768	0.00544973544973545
NA	0.152777777777778	1	NA	0.0555555555555556
NA	NA	1	0.00091324200913242	0.00142263475596809
NA	NA	1	NA	0.00714285714285714
NA	0.0208333333333333	1	NA	0.0487654320987654
NA	0.00666666666666667	0.656666666666667	0.00714285714285714	0.0396825396825398
NA	NA	0.504385964912281	NA	0.0151515151515152
NA	NA	0.875238095238095	0.000843881856540084	0.00952380952380952
NA	0.00694444444444444	0.555555555555556	0.0129166666666667	0.0145833333333333
NA	NA	1	NA	0.0277777777777778
NA	0.115873015873016	0.502272727272727	0.0892857142857143	0.042228835978836
NA	0.0756172839506174	1	NA	0.0555555555555556
NA	NA	1	0.0053763440860215	0.0555555555555556
NA	NA	1	0.00151515151515152	0.00833333333333333
NA	NA	1	0.0241269841269841	0.0277777777777778
NA	0.152777777777778	0.638888888888889	0.00740740740740741	NA
NA	0.361904761904762	1	NA	0.0992063492063493
NA	NA	1	0.00234741784037559	NA
NA	0.00787878787878788	0.666666666666667	NA	0.02
NA	NA	1	0.00614035087719298	0.00625
NA	0.134567901234568	0.638888888888889	0.0416666666666667	NA
NA	0.02	0.503333333333334	NA	0.00444444444444444
NA	0.0972222222222223	1	NA	0.0416666666666667
NA	0.0125	0.6	NA	0.025
NA	0.0555555555555556	1	0.0114942528735632	0.0277777777777778
NA	0.333333333333333	0.533831908831909	0.0101495726495727	0.0908564814814815
NA	0.065	0.933333333333333	NA	0.02
NA	0.00183284457478006	1	0.00377358490566038	0.122460913510045
NA	NA	0.503125	NA	0.025
NA	0.305555555555556	1	NA	0.0231481481481482
NA	0.0416666666666667	1	NA	0.032010582010582
NA	0.0142857142857143	0.638888888888889	NA	0.02
NA	0.0683333333333335	1	0.0181818181818182	NA
NA	NA	1	0.000833333333333333	0.0169870978694508
NA	NA	1	NA	0.00617283950617284
NA	0.0277777777777778	0.583333333333333	NA	0.0277777777777778
NA	0.165277777777778	0.683333333333333	0.0870663153271848	0.0333333333333333
NA	0.00666666666666666	0.50625	0.00818318318318317	0.00625
NA	0.0277777777777777	1	NA	0.0555555555555556
NA	NA	0.822222222222222	NA	0.0675925925925926
NA	NA	0.75	0.00793650793650794	0.0555555555555556
NA	0.00277777777777778	1	NA	0.00532445417502889
NA	0.270833333333333	1	NA	0.0333333333333333
NA	0.221706349206349	1	NA	0.0368642468642468
NA	0.0037037037037037	1	0.00266335814722911	NA
NA	NA	1	0.0222832722832723	NA
NA	NA	0.525	NA	0.025
NA	0.00833333333333333	1	0.00492277992277992	0.00833333333333333
NA	NA	1	0.00595238095238095	0.00925925925925926
NA	0.0333333333333333	0.952380952380952	NA	0.0666666666666666
NA	0.025	1	NA	0.025
NA	0.00611111111111111	1	NA	0.00378669639539205
NA	0.333333333333333	1	NA	0.0357142857142857
NA	NA	0.56	0.00222222222222222	0.0102222222222222
NA	0.05	1	0.0208333333333333	0.025
NA	0.00317460317460317	0.520176366843033	NA	0.00199007002601354
NA	0.0142857142857143	1	NA	0.0154761904761905
NA	0.025	1	NA	0.0194444444444444
NA	0.00379867046533713	0.507777777777778	NA	0.00373737373737373
NA	0.958333333333333	0.555555555555556	0.0119047619047619	0.0270655270655271
NA	NA	1	0.00256410256410256	NA
NA	0.00833333333333333	0.991666666666667	0.011264367816092	0.00555555555555555
NA	0.0667460317460317	0.656666666666667	0.0323809523809524	NA
NA	0.0167320261437908	1	NA	0.00464052287581699
NA	0.0125	0.529166666666667	0.0170454545454545	0.025
NA	NA	1	0.000579710144927536	NA
NA	NA	0.958333333333333	0.0333333333333333	0.0252314814814815
NA	0.0416032091849085	0.836243386243386	0.0107096774193548	0.00466988727858293
NA	NA	1	0.000938967136150235	NA
NA	NA	0.527777777777778	0.0238095238095238	0.0277777777777778
NA	0.0347222222222223	1	NA	0.0787037037037038
NA	0.0111111111111111	1	0.0111111111111111	NA
NA	0.0555555555555556	1	NA	0.00909090909090909
NA	NA	1	NA	0.0432098765432099
NA	0.111111111111111	1	NA	0.0342592592592593
NA	0.0833333333333333	1	0.0570021111893033	NA
NA	NA	1	0.00808080808080807	NA
NA	0.0171428571428572	0.822222222222222	NA	0.0181666666666667
NA	NA	1	0.00404040404040404	0.00327013521457966
NA	0.0111111111111111	1	NA	0.01
NA	0.166666666666667	0.888888888888889	0.0111111111111111	NA
NA	NA	0.71	0.00202020202020202	0.00952380952380952
NA	NA	0.638888888888889	0.00357142857142857	0.0907407407407407
NA	NA	1	NA	0.00196078431372549
NA	NA	1	NA	0.00729166666666667
NA	NA	1	0.00555555555555555	NA
NA	0.0125	1	NA	0.0125
NA	0.27037037037037	0.527777777777778	0.00641025641025641	0.138888888888889
NA	0.0555555555555556	1	NA	0.0416666666666667
NA	0.127777777777778	0.643055555555555	0.00326797385620915	0.0994444444444444
NA	NA	1	0.0263157894736842	0.037037037037037
NA	NA	0.666666666666667	NA	0.0111111111111111
NA	NA	0.571428571428571	NA	0.0185185185185185
NA	0.00740740740740741	0.628333333333333	0.00148148148148148	0.00444444444444444
NA	0.141666666666667	1	0.011139979565027	0.0305555555555555
NA	0.5	1	0.00196078431372549	0.0416666666666667
NA	NA	1	0.0452614379084968	NA
NA	0.0166666666666667	1	0.00488782051282051	NA
NA	0.0333333333333333	0.675714285714286	0.00208333333333333	0.0416666666666667
NA	NA	0.958333333333333	NA	0.0416666666666667
NA	0.0555555555555556	1	0.0542735042735043	0.0125
NA	NA	0.513888888888889	NA	0.0325793650793651
NA	0.509259259259259	1	0.00757575757575758	NA
NA	NA	1	NA	0.0238095238095238
NA	NA	1	0.00383771929824562	0.0151336898395722
NA	0.00611111111111111	0.501851851851852	0.0158730158730159	0.00679012345679012
NA	0.291666666666667	1	NA	0.0339506172839506
NA	0.0133333333333333	1	NA	0.00793650793650793
NA	NA	1	NA	0.00833333333333333
NA	0.116666666666667	1	NA	0.0105882352941176
NA	NA	1	0.00925925925925926	NA
NA	0.0833333333333333	0.583333333333333	0.0202090871400573	0.111111111111111
NA	0.511904761904762	1	0.0512820512820513	0.0411111111111111
NA	NA	0.666666666666667	0.0654761904761905	0.0277777777777778
NA	NA	1	0.000823045267489712	0.0019644584139265
NA	0.00529411764705883	1	0.00393518518518518	0.0181481481481481
NA	0.0018018018018018	1	0.000862470862470861	0.00155039944566724
NA	NA	1	0.00416666666666667	0.025
NA	NA	1	NA	0.0166666666666667
NA	NA	1	NA	0.0555555555555556
NA	NA	0.8	0.0154761904761905	NA
NA	NA	0.802619047619048	0.0308512912471644	0.0117647058823529
NA	NA	0.5125	NA	0.0327083333333334
NA	NA	1	NA	0.00511363636363637
NA	0.111111111111111	0.666666666666667	0.0325107716412064	0.0611111111111111
NA	NA	0.666666666666667	0.00520833333333333	NA
NA	NA	1	0.0638095238095238	NA
NA	NA	0.513888888888889	NA	0.0416666666666667
NA	0.0185185185185185	1	NA	0.0555555555555556
NA	0.75	1	NA	0.0252192982456141
NA	0.0376923076923077	1	0.0921204481792717	NA
NA	NA	0.63911858974359	NA	0.0833333333333333
NA	NA	1	0.00344827586206897	0.0625
NA	NA	0.888888888888889	NA	0.0555555555555556
NA	NA	1	0.0036231884057971	NA
NA	NA	1	0.00574712643678161	NA
NA	0.0277777777777778	0.509259259259259	0.0151515151515152	NA
NA	NA	0.514814814814815	NA	0.0333333333333333
NA	NA	1	0.0043010752688172	NA
NA	NA	0.555555555555555	NA	0.0555555555555556
NA	0.0666666666666667	0.888888888888889	0.00490196078431373	NA
NA	NA	1	0.0037037037037037	NA
NA	NA	1	NA	0.0103703703703704
NA	0.0330687830687831	0.933333333333333	NA	0.0416666666666667
NA	0.00888888888888887	1	0.0344947867504259	NA
NA	0.0555555555555556	1	NA	0.0675925925925927
NA	NA	1	0.01	NA
NA	0.0208333333333333	1	0.0343915343915344	0.0578703703703704
NA	NA	1	NA	0.0223870154724045
NA	NA	0.753333333333334	0.00266666666666667	0.00555555555555555
NA	0.04	0.513888888888889	NA	0.0796296296296296
NA	1	1	0.0185185185185185	NA
NA	NA	0.5125	0.0190170940170941	0.0333333333333333
NA	NA	1	NA	0.00634920634920635
NA	0.277777777777778	0.684523809523809	NA	0.0527065527065527
NA	NA	1	NA	0.00777777777777776
NA	0.185185185185185	1	0.00757575757575758	0.0555555555555556
NA	0.565681818181818	0.679166666666666	0.166666666666667	0.0282407407407407
NA	NA	0.607804232804233	0.0606060606060606	0.0169312169312169
NA	NA	1	0.00227272727272727	0.0068627450980392
NA	0.666666666666667	0.666666666666667	0.00292397660818713	0.0245482295482296
NA	0.0142857142857143	1	0.00526315789473684	0.00740740740740741
NA	0.0961904761904763	0.583333333333333	NA	0.0240981240981241
NA	NA	0.638888888888889	NA	0.0555555555555556
NA	0.00303030303030303	1	NA	0.00583333333333333
NA	0.00962962962962961	0.503333333333333	0.0027972027972028	0.00476190476190476
NA	0.0238095238095238	0.577142857142857	NA	0.0114285714285714
NA	0.00888888888888887	1	NA	0.0196296296296296
NA	NA	0.855555555555556	0.00159961685823755	0.00170940170940171
NA	0.5125	1	NA	0.02
NA	0.01	1	NA	0.0195517137183804
NA	NA	0.728395061728395	NA	0.0185185185185185
NA	NA	0.506944444444444	0.0208333333333333	0.0231481481481482
NA	NA	1	0.00793650793650794	0.166666666666667
NA	0.0324074074074074	1	NA	0.0231481481481482
NA	NA	1	NA	0.00833333333333333
NA	NA	1	0.00666666666666667	0.0123015873015873
NA	NA	1	0.081489898989899	0.051560286935287
NA	0.111111111111111	1	0.166666666666667	0.0148148148148148
NA	NA	1	NA	0.0555555555555556
NA	1	1	0.0111111111111111	NA
NA	NA	0.527777777777778	0.0333333333333333	NA
NA	NA	1	NA	0.00444444444444444
NA	0.00317460317460317	1	NA	0.00802469135802469
NA	0.0924242424242426	0.75	0.009375	0.0426190476190477
NA	0.0555555555555556	0.638888888888889	0.0333333333333333	0.0833333333333333
NA	1	1	0.0222222222222222	NA
NA	0.0416666666666667	0.527777777777778	0.0208333333333333	NA
NA	NA	1	NA	0.00888157894736842
NA	NA	1	NA	0.00606060606060606
NA	0.037037037037037	0.527777777777778	0.00793650793650794	0.0949074074074075
NA	0.359365079365079	0.521428571428571	0.458730158730159	0.0152438672438672
NA	NA	0.513888888888889	0.00694444444444444	0.0185185185185185
NA	0.0173669467787115	1	0.00277777777777777	0.00243055555555555
NA	NA	1	NA	0.00729166666666667
NA	NA	1	NA	0.0166666666666667
NA	NA	1	0.0125	0.0125
NA	NA	1	0.02998667998668	0.0125
NA	0.0555555555555556	1	NA	0.0138888888888889
NA	0.109876543209877	1	0.0127946127946128	0.194444444444444
NA	0.266666666666667	1	NA	0.0169753086419753
NA	0.0185185185185185	0.638888888888889	0.0748456790123457	NA
NA	0.190449735449735	1	0.00166666666666667	0.00833333333333331
NA	NA	1	NA	0.0208333333333333
NA	0.0269312169312169	1	NA	0.0361904761904762
NA	NA	1	NA	0.0132275132275132
NA	NA	0.819444444444445	0.00833333333333333	0.0314814814814815
NA	NA	1	0.00405390287312484	NA
NA	0.00277777777777778	0.782386480908153	0.0010752688172043	0.00315371762740184
NA	NA	1	0.00136054421768707	0.00357142857142857
NA	0.0833333333333333	1	0.00925925925925926	0.0277777777777778
NA	0.0208333333333333	0.558333333333333	NA	0.0555555555555556
NA	0.0111111111111111	1	NA	0.00291666666666667
NA	NA	1	0.00350877192982456	NA
NA	NA	1	NA	0.0555555555555556
NA	0.0625	1	NA	0.0347222222222223
NA	NA	0.750476190476191	0.00185046261565391	0.00740740740740741
NA	0.270649350649351	1	NA	0.0365656565656566
NA	NA	1	NA	0.025
NA	NA	1	0.0216218966218966	0.0277777777777778
NA	0.277777777777778	1	NA	0.0296296296296296
NA	NA	0.583333333333333	NA	0.0555555555555556
NA	0.179166666666667	1	0.0105263157894737	0.0212962962962963
NA	0.00888888888888887	0.501234567901235	0.0163333333333333	0.0111274509803921
NA	NA	1	0.00666666666666667	NA
NA	0.0266666666666667	1	NA	0.00444444444444444
NA	0.0138888888888889	1	NA	0.0555555555555556
NA	NA	1	0.00714285714285714	NA
NA	0.0319444444444444	0.75	0.00740740740740741	0.100138888888889
NA	NA	0.53921568627451	0.104166666666667	0.0462962962962963
NA	0.0488888888888889	1	0.011025641025641	0.00555555555555555
NA	NA	1	0.0951058201058201	0.0138636363636364
NA	NA	0.833333333333333	NA	0.0194805194805195
NA	0.0555555555555556	0.75	NA	0.0277777777777778
NA	0.0555555555555556	1	NA	0.0555555555555556
NA	0.0416666666666667	1	NA	0.005
NA	NA	1	NA	0.0488888888888889
NA	NA	1	NA	0.0416666666666667
NA	NA	0.511904761904762	0.0072463768115942	NA
NA	0.0555555555555556	1	NA	0.00909090909090909
NA	0.0153508771929825	1	0.00914786967418548	0.015223624112513
NA	NA	0.527777777777778	NA	0.0300925925925926
NA	0.0423280423280423	1	0.015	NA
NA	0.0486111111111111	0.638888888888889	NA	0.0555555555555556
NA	NA	1	NA	0.00555555555555555
NA	NA	0.802619047619048	NA	0.00833333333333332
NA	0.0416666666666667	0.533333333333333	0.00617283950617284	NA
NA	NA	1	0.00476190476190476	NA
NA	0.0833333333333334	0.638888888888889	NA	0.0185185185185185
NA	NA	1	NA	0.00512820512820513
NA	0.06	0.602539682539682	0.273809523809524	0.00972498090145148
NA	NA	1	NA	0.00416666666666666
NA	NA	1	0.0920634920634921	0.0555555555555556
NA	0.0416666666666667	1	0.037037037037037	0.0462962962962963
NA	0.025	1	NA	0.025
NA	0.00666666666666667	1	NA	0.00952380952380952
NA	0.084027777777778	1	NA	0.0915426587301587
NA	NA	0.820836940836941	NA	0.0240740740740741
NA	0.288888888888889	1	NA	0.0769883762071263
NA	NA	0.570833333333334	0.0121951219512195	0.00645833333333334
NA	NA	1	NA	0.0324074074074074
NA	0.023921568627451	0.774814814814815	0.00868483264899838	0.00537037037037037
NA	NA	0.5125	0.402323232323232	0.0314012619933672
NA	NA	0.656666666666667	0.00820130475302889	0.0175828460038986
NA	NA	1	0.0744588744588745	0.032389770723104
NA	NA	1	NA	0.0555555555555556
NA	0.00317460317460317	1	NA	0.00952380952380952
NA	0.0277777777777778	1	0.0139233526330301	NA
NA	0.025	1	0.0105263157894737	0.0229166666666666
NA	NA	1	NA	0.0111111111111111
NA	0.0555555555555556	1	0.0232371794871795	0.0552248677248677
NA	NA	0.589583333333333	NA	0.01875
NA	NA	1	0.00208333333333333	NA
NA	0.0111111111111111	0.958333333333333	NA	0.0125
NA	NA	0.5125	0.0133333333333333	0.0125
NA	0.0555555555555556	1	0.039040404040404	0.0231481481481482
NA	NA	0.638888888888889	0.00326797385620915	0.037037037037037
NA	NA	1	NA	0.0555555555555556
NA	NA	1	0.0555555555555556	0.0666666666666667
NA	NA	1	NA	0.015625
NA	0.00666666666666667	1	NA	0.00666666666666667
NA	NA	1	0.00303030303030303	0.00416666666666667
NA	NA	1	0.0117647058823529	NA
NA	NA	1	0.0185185185185185	0.025
NA	0.744047619047619	1	NA	0.0949074074074075
NA	NA	1	NA	0.00570455512984249
NA	NA	1	NA	0.0277777777777778
NA	0.0555555555555556	1	0.0141843971631206	NA
NA	0.0142857142857143	1	0.102552281376843	0.00666666666666667
NA	0.0283116883116883	1	0.00161290322580645	0.0933333333333333
NA	0.0555555555555556	0.706172839506173	0.0238095238095238	0.0236952861952862
NA	NA	1	NA	0.00666666666666667
NA	NA	1	0.00264705882352941	0.025
NA	NA	1	0.00109289617486339	0.00763888888888889
NA	NA	1	0.0555555555555556	NA
NA	0.038968253968254	0.525396825396825	NA	0.00694444444444444
NA	0.00238095238095238	1	NA	0.00714285714285714
NA	0.01875	1	0.00662878787878788	NA
NA	0.0517669878587128	0.504166666666667	0.0282353281268686	0.00350877192982456
NA	NA	1	NA	0.0962962962962962
NA	0.151388888888889	1	NA	0.0302083333333333
NA	0.00416666666666667	1	NA	0.0140873015873016
NA	NA	1	0.0349206349206349	0.0555555555555556
NA	NA	1	0.0238095238095238	0.0416666666666667
NA	NA	0.643106475791898	0.0016260162601626	0.00544871794871794
NA	NA	1	0.0695084485407066	0.0416666666666667
NA	0.0555555555555556	1	NA	0.0277777777777778
NA	0.0125	0.7825	NA	0.025
NA	0.0555555555555556	1	0.00793650793650794	NA
NA	NA	0.527777777777778	NA	0.0555555555555556
NA	0.119929264635147	0.614814814814815	0.00925925925925926	NA
NA	NA	1	NA	0.0883333333333335
NA	0.00777777777777778	1	0.000925925925925926	0.00444444444444444
NA	0.06010101010101	1	NA	0.0333333333333333
NA	0.0555555555555556	0.527777777777778	0.0087719298245614	0.037037037037037
NA	0.0225	0.666666666666667	0.00625	0.025
NA	0.0244047619047619	1	0.00444444444444444	0.00476190476190476
NA	NA	1	0.0125	0.01
NA	0.162339743589744	0.570833333333334	NA	0.0768229166666667
NA	NA	1	0.00410509031198686	0.0555555555555556
NA	0.0883333333333332	0.501111111111111	NA	0.00333333333333333
NA	0.287585266585267	0.506223579981526	NA	0.0124074074074074
NA	0.266666666666667	0.621527777777778	NA	0.0156325156325156
NA	0.1625	0.50625	NA	0.021875
NA	0.0555555555555556	0.583333333333333	NA	0.0185185185185185
NA	NA	0.697380952380952	NA	0.00416666666666666
NA	NA	1	0.0018018018018018	NA
NA	0.75	1	NA	0.0962962962962964
NA	NA	1	NA	0.0557291666666668
NA	NA	1	0.00308641975308642	NA
NA	0.00814814814814815	0.607751322751323	0.00121212121212121	0.0200396825396825
NA	0.00229885057471264	1	0.00317460317460317	0.00774863890805918
NA	0.253030303030303	0.503333333333333	NA	0.0933333333333333
NA	NA	0.833333333333333	0.0217391304347826	NA
NA	0.0347222222222223	1	0.00387596899224806	0.0555555555555556
NA	0.0555555555555556	0.666666666666667	NA	0.0555555555555556
NA	NA	1	NA	0.0236111111111111
NA	0.0305555555555556	0.748611111111111	0.0256410256410256	0.0375661375661376
NA	NA	1	0.0111111111111111	NA
NA	0.0133333333333333	1	0.0114534087679868	0.00512820512820513
NA	NA	0.537037037037037	0.00617283950617284	0.0185185185185185
NA	0.0833333333333333	1	0.0293047433398311	0.133333333333333
NA	0.527777777777778	1	0.0515873015873016	0.0103373015873016
NA	0.0702380952380952	0.613571428571429	0.0110961689419101	0.0255952380952381
NA	NA	1	0.00266666666666667	0.0175384615384615
NA	0.0111111111111111	1	NA	0.025
NA	0.0231481481481482	0.75	NA	0.0694444444444445
NA	0.152777777777778	1	NA	0.0555555555555556
NA	0.00392156862745098	1	0.0233065005777856	0.154285714285714
NA	NA	1	0.00114942528735632	0.00492086834733893
NA	NA	1	0.00238095238095238	NA
NA	NA	0.513888888888889	NA	0.025
NA	NA	1	NA	0.0166666666666667
NA	0.0277777777777778	0.525925925925926	0.00297619047619048	0.127777777777778
NA	0.00350877192982456	1	0.00287275366030648	0.00300925925925926
NA	NA	1	0.0072595281306715	0.0555555555555556
NA	0.390625	1	0.164511015358755	0.0687380952380953
NA	NA	1	NA	0.0381944444444444
NA	NA	1	NA	0.0114676173499703
NA	0.0208333333333333	1	NA	0.0333333333333333
NA	NA	0.877431457431457	NA	0.00757575757575757
NA	NA	1	0.00714285714285714	NA
NA	NA	1	NA	0.00416666666666667
NA	0.5	0.75	0.033234126984127	NA
NA	NA	1	0.00540540540540541	NA
NA	NA	1	0.0833333333333333	NA
NA	0.025	1	0.14868374272786	0.0208333333333333
NA	0.0416666666666667	0.62962962962963	NA	0.0277777777777778
NA	NA	1	NA	0.0555555555555556
NA	0.00666666666666667	1	0.00778533635676493	0.00761904761904761
NA	0.0833333333333333	1	NA	0.0833333333333333
NA	NA	1	0.0276448697501329	0.0432098765432099
NA	0.00299996084879806	1	NA	0.00373205741626794
NA	0.0398989898989899	1	NA	0.0185185185185185
NA	0.00151515151515152	0.530714285714286	0.00222222222222222	0.00246913580246914
NA	NA	1	NA	0.0555555555555556
NA	0.0555555555555556	1	0.00641025641025641	0.0555555555555556
NA	0.0614015151515152	1	NA	0.012760334903192
NA	NA	0.532407407407407	NA	0.0555555555555556
NA	NA	0.71	NA	0.0266666666666667
NA	0.0555555555555556	1	NA	0.0555555555555556
NA	0.0555555555555556	0.569444444444445	0.0555555555555556	0.0555555555555556
NA	NA	1	0.00574712643678161	NA
NA	NA	0.75047619047619	NA	0.0216450216450216
NA	0.00666666666666667	1	NA	0.00858585858585858
NA	NA	1	NA	0.0435185185185185
NA	0.467619047619048	0.751620971620971	0.266472396650968	0.0126517273576097
NA	0.00625	1	NA	0.0110119047619048
NA	0.01875	1	0.0125	NA
NA	NA	0.75047619047619	NA	0.0857142857142859
NA	NA	0.525	NA	0.025
NA	NA	1	NA	0.0952380952380954
NA	NA	1	0.00229885057471264	0.00337606837606838
NA	0.138888888888889	0.513888888888889	0.0151515151515152	0.0555555555555556
